,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_std,bvp_pct_95,bvp_perm_entropy,bvp_n_sign_changes,bvp_iqr_5_95,bvp_lineintegral,bvp_sum,bvp_energy,bvp_entropy,bvp_rms,bvp_mean,bvp_iqr,bvp_skewness,bvp_pct_5,bvp_max,bvp_min,bvp_svd_entropy,bvp_kurtosis,bvp_ptp
0,-0.02130857648099026 +/- 0.0033162720050305848,0.022399056881815517 +/- 0.003971678285392973,0.015443560271146472 +/- 0.003316664873948753,-2.9472443265521343e-05 +/- 0.001790071870210455,-0.013468906572354855 +/- 0.0018735296286840912,-0.006660772178013552 +/- 0.003334947282007819,-0.009961685823754774 +/- 0.002196834088250421,-0.004892425582080762 +/- 0.0020554784290200794,-0.004096669613910986 +/- 0.0021189436449181955,-0.0013557323902151253 +/- 0.0005622983798508317,-0.00038314176245209943 +/- 0.0016674736410039117,0.0 +/- 0.0,-0.019186560565870904 +/- 0.0015841266902890145,-0.0011199528440907658 +/- 0.0006293591660495909,-0.011081638667845561 +/- 0.00319935555440305,0.0007957559681697867 +/- 0.0014620827297155993,-0.002740937223695827 +/- 0.001570911638224162,-0.022575891541408755 +/- 0.002805925195499425,-0.0025346301208370005 +/- 0.0019380232505480286,-0.030386089006778638 +/- 0.0016004920698361833,-0.007662835249042132 +/- 0.0018120160505675777,0.0023577954612437613 +/- 0.001304800685009065
