,accy_pct_95,accx_perm_entropy,accy_perm_entropy,accy_mean,accz_lineintegral,accy_n_sign_changes,accz_min,accy_lineintegral,accz_iqr,accx_pct_95,accx_sum,accy_peaks,accy_pct_5,accy_max,accx_svd_entropy,accz_mean,accy_iqr_5_95,accz_perm_entropy,accy_sum,accx_n_sign_changes,accx_min,accx_mean,accz_max,accz_pct_95,accx_pct_5,accx_kurtosis,accz_kurtosis,accy_skewness,accx_skewness,accz_entropy,accz_ptp,accx_std,accz_skewness,accz_svd_entropy,accx_iqr_5_95,accx_entropy,accy_std,accy_min,accy_energy,accy_kurtosis,accy_ptp,accx_n_above_mean,accz_energy,accz_rms,accz_n_below_mean,accz_n_above_mean,accy_rms,accy_entropy,accy_iqr,accz_iqr_5_95,accx_iqr,accx_energy,accx_lineintegral,accx_peaks,accx_ptp,accx_max,accy_n_above_mean,accz_std,accz_n_sign_changes,accx_n_below_mean,accz_peaks,accx_rms,accy_n_below_mean,accy_svd_entropy,accz_sum,accz_pct_5
0,0.2210845657944634 +/- 0.0057310991239476914,0.0737959802806219 +/- 0.0038605890307544795,0.12946530147895335 +/- 0.00462646947288586,0.02548350398179746 +/- 0.0018562363671627577,0.047098976109215006 +/- 0.003612743379238381,-0.00018960940462650066 +/- 0.002884307450861791,0.011338642396662834 +/- 0.0011049527709013041,0.0 +/- 0.0,0.00026545316647706984 +/- 0.00024281851488180327,0.0004171406901782304 +/- 0.000395916060254455,0.0 +/- 0.0,-0.005384907091391755 +/- 0.0024739486432006274,0.00011376564277588707 +/- 0.00048117472660030804,0.12389078498293515 +/- 0.005062393563517928,0.00022753128555176306 +/- 0.0009623494532005618,-0.005195297686765299 +/- 0.0005887059042950346,7.584376185059139e-05 +/- 0.0002837813717689889,0.08995070155479709 +/- 0.003624665345574076,-0.006408797876374672 +/- 0.0006666058335702249,0.00329920364050057 +/- 0.0012809515171827593,-0.002616609783845292 +/- 0.0011804613133313275,0.0010997345468335197 +/- 0.001130682708826372,0.013955252180508127 +/- 0.0023730736211091613,0.010618126659082261 +/- 0.0014290059674946269,3.792188092528459e-05 +/- 0.0007669225793006042,0.00030337504740236555 +/- 0.00033059529340469327,0.0019340159271899915 +/- 0.0008212517189119418,0.013196814562002257 +/- 0.0017931877766457394,0.0 +/- 0.0,0.0 +/- 0.0,0.0034129692832764458 +/- 0.0005362963831524604,3.7921880925295694e-05 +/- 0.00011376564277588706,0.006939704209328756 +/- 0.0018735865494176238,0.041676147136897976 +/- 0.002239960474117911,0.0 +/- 0.0,0.0 +/- 0.0,0.000492984452028844 +/- 0.0002961793582065614,-0.011528251801289368 +/- 0.0011527253813857041,0.0 +/- 0.0,0.0 +/- 0.0,0.010125142207053439 +/- 0.002665614223858931,0.002237390974592335 +/- 0.00031500280102079894,0.0007205157375805959 +/- 0.0005738621900045986,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.09203640500568826 +/- 0.002937661040100769,0.0 +/- 0.0,-0.00018960940462647846 +/- 0.0003885836467940874,0.0003792188092529458 +/- 0.0003792188092529347,0.0 +/- 0.0,0.005233219567690517 +/- 0.0008614195443003737,0.0 +/- 0.0,0.0009859689040576213 +/- 0.0005143974200322341,0.0 +/- 0.0,0.0 +/- 0.0,0.005157375805839947 +/- 0.0010203734582536,0.0 +/- 0.0,0.0 +/- 0.0,0.0020477815699658564 +/- 0.0006161576340262681,0.02332195676905573 +/- 0.002556564852587511,0.0 +/- 0.0,0.0 +/- 0.0,0.0014789533560864432 +/- 0.0018143153149648304,0.0060295790671217155 +/- 0.0009510759350765673,0.006295032233598752 +/- 0.0004550625711035483
