,accy_pct_95,accx_perm_entropy,accy_perm_entropy,accy_mean,accz_lineintegral,accy_n_sign_changes,accz_min,accy_lineintegral,accz_iqr,accx_pct_95,accx_sum,accy_peaks,accy_pct_5,accy_max,accx_svd_entropy,accz_mean,accy_iqr_5_95,accz_perm_entropy,accy_sum,accx_n_sign_changes,accx_min,accx_mean,accz_max,accz_pct_95,accx_pct_5,accx_kurtosis,accz_kurtosis,accy_skewness,accx_skewness,accz_entropy,accz_ptp,accx_std,accz_skewness,accz_svd_entropy,accx_iqr_5_95,accx_entropy,accy_std,accy_min,accy_energy,accy_kurtosis,accy_ptp,accx_n_above_mean,accz_energy,accz_rms,accz_n_below_mean,accz_n_above_mean,accy_rms,accy_entropy,accy_iqr,accz_iqr_5_95,accx_iqr,accx_energy,accx_lineintegral,accx_peaks,accx_ptp,accx_max,accy_n_above_mean,accz_std,accz_n_sign_changes,accx_n_below_mean,accz_peaks,accx_rms,accy_n_below_mean,accy_svd_entropy,accz_sum,accz_pct_5
0,0.16264739444655757 +/- 0.00787141896979709,0.10943324457968803 +/- 0.005154156238091024,0.07596044123240772 +/- 0.002662881038141814,0.06340813997717758 +/- 0.005422280144202116,0.06325599087105359 +/- 0.0039384656486516345,0.028451882845188237 +/- 0.002830136970367186,0.023012552301255207 +/- 0.0014558888709778953,0.022023583111449207 +/- 0.0015257642540990007,0.021757322175732164 +/- 0.0029649562981978136,0.020578166603271175 +/- 0.0014970459227200265,0.0169265880562951 +/- 0.0009509319132749994,0.015861544313427102 +/- 0.0019547607694985866,0.014035755039939101 +/- 0.0009690178168776616,0.00985165462152906 +/- 0.0011212934935704937,0.00943324457968805 +/- 0.0020958504851968152,0.008520349942944028 +/- 0.0015233917378852122,0.006314187904145996 +/- 0.0010234784364453074,0.005020920502091996 +/- 0.0012004361991676934,0.0049828832255609965 +/- 0.0018976751134676744,0.004868771395967997 +/- 0.0011883225067944574,0.004412324077595997 +/- 0.0008871741186527559,0.004108025865347998 +/- 0.001923046734083591,0.003385317611258998 +/- 0.0010270064663369994,0.003271205781666009 +/- 0.0031559480430112573,0.0023202738683909875 +/- 0.00196509567943545,0.0018638265500189987 +/- 0.0007306722218447449,0.001521491061239999 +/- 0.0008158086949230501,0.0013313046785849991 +/- 0.0004885976636996955,0.001293267402053999 +/- 0.0008014951504642546,0.0005325218714339996 +/- 0.0003042982122479998,0.00022822365918599984 +/- 0.0001863438374121835,0.00011411182959298882 +/- 0.0008166949620990583,3.803727653099998e-05 +/- 0.00020483700293398428,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.00045006312537845567,-0.00041841004184103305 +/- 0.00026626093571704263,-0.0004184100418410441 +/- 0.0011717703918409886,-0.0006085964244960552 +/- 0.0005159627221853056,-0.0016736401673640767 +/- 0.002021351122949647,-0.0022822365918600874 +/- 0.0012842862697705917,-0.0028147584632941093 +/- 0.0008871741186527559,-0.0036896158235070974 +/- 0.0017682220310642025,-0.005135032331685108 +/- 0.0022260745360820657,-0.005933815138836107 +/- 0.0009348197586492488
