,accz_energy,accx_mean,accx_energy,accy_perm_entropy,accx_sum,accz_perm_entropy,accy_energy,accz_rms,accx_lineintegral,accy_pct_5,accz_lineintegral,accz_svd_entropy,accy_rms,accy_peaks,accy_pct_95,accx_svd_entropy,accx_max,accz_peaks,accx_std,accx_n_above_mean,accx_n_below_mean,accx_perm_entropy,accz_entropy,accz_min,accz_std,accy_std,accz_n_sign_changes,accz_ptp,accx_ptp,accx_pct_5,accy_n_sign_changes,accz_max,accx_kurtosis,accy_ptp,accz_kurtosis,accz_iqr,accy_entropy,accz_pct_5,accy_skewness,accy_max,accy_iqr_5_95,accz_iqr_5_95,accx_rms,accz_n_below_mean,accz_skewness,accx_pct_95,accy_min,accy_sum,accy_mean,accz_sum,accz_mean,accx_iqr_5_95,accy_n_above_mean,accy_n_below_mean,accx_min,accx_skewness,accy_iqr,accy_kurtosis,accy_lineintegral,accx_n_sign_changes,accz_pct_95,accy_svd_entropy,accx_entropy,accz_n_above_mean,accx_peaks,accx_iqr
0,0.4448771929824561 +/- 0.0062085436422886185,0.39519298245614026 +/- 0.009232871807953315,0.14378947368421047 +/- 0.00680701754385964,0.04031578947368417 +/- 0.005495346250179032,0.12364912280701748 +/- 0.007007361033143303,0.23866666666666658 +/- 0.009576826447288113,0.10080701754385961 +/- 0.005305212104089261,-0.026947368421052675 +/- 0.001971167986693072,0.030245614035087666 +/- 0.0025194839397917595,0.009087719298245566 +/- 0.0021825012687837174,0.013543859649122747 +/- 0.002496904824513292,-0.012280701754386013 +/- 0.0015294382258037372,0.00733333333333328 +/- 0.0028995706584040905,0.005894736842105219 +/- 0.0022069031850549255,0.02301754385964907 +/- 0.003043543641010749,-0.0067017543859649534 +/- 0.0028739819480316075,-0.0019298245614035592 +/- 0.00123805465013174,0.02133333333333328 +/- 0.0031610121065418165,0.0007368421052630914 +/- 0.002402676254844921,-0.0019298245614035481 +/- 0.0014403070702999395,-0.00873684210526321 +/- 0.0026278335920495157,-0.0005263157894737303 +/- 0.000549209678684172,-0.01063157894736847 +/- 0.002491228070175447,0.002982456140350831 +/- 0.0015474440049964976,0.053473684210526264 +/- 0.003578947368421059,-0.0017543859649123417 +/- 0.0020758174677542466,0.02736842105263153 +/- 0.0023952348302983917,-0.0010526315789474272 +/- 0.0015294382258037422,-0.00035087719298251276 +/- 0.0005435766099940337,-0.0025614035087719645 +/- 0.0008457523363644823,-0.04294736842105269 +/- 0.0019422249127155266,-0.0009473684210526856 +/- 0.00027404384827741,-7.01754385965203e-05 +/- 0.0004912280701754518,-0.00024561403508776 +/- 0.0005216164472743507,0.002982456140350831 +/- 0.001286815496202948,-0.005684210526315836 +/- 0.0009519059625439097,0.001508771929824504 +/- 0.0006479363267585787,-0.00684210526315795 +/- 0.0011663698342873547,-0.0024210526315790125 +/- 0.0006364335841128892,-0.0005614035087719849 +/- 0.0005011528721784403,-0.00010526315789476382 +/- 0.00035262721477619563,-0.009263157894736895 +/- 0.001705999407879757,-0.004701754385964952 +/- 0.0008764909471436372,-0.0003157894736842581 +/- 0.0008938764352882071,3.508771929819909e-05 +/- 0.0005536748715108714,0.001578947368421002 +/- 0.0010786263964167998,-7.017543859655362e-05 +/- 0.0004382454735718426,-0.00021052631578950544 +/- 0.0005251448963893425,-0.00021052631578950544 +/- 0.0005251448963893425,0.005929824561403452 +/- 0.002260095847745657,0.005929824561403452 +/- 0.002260095847745657,-0.00035087719298251276 +/- 0.00038436670702118663,-0.000982456140350918 +/- 0.00043824547357181596,0.0002807017543859369 +/- 0.0005156820511122306,-0.0011578947368421576 +/- 0.001087719298245637,-0.004596491228070221 +/- 0.0017292942498739051,-0.00070175438596497 +/- 0.0004438284435324038,-1.1102230246251566e-17 +/- 0.0001569170510526322,0.0013333333333332865 +/- 0.0008566003940865905,-3.5087719298254604e-05 +/- 0.00010526315789476383,0.0001052631578947194 +/- 0.00022467102587484582,-0.002385964912280758 +/- 0.0019269516095082083,-0.0003859649122807451 +/- 0.0003985198839158277,-0.00017543859649127302 +/- 0.0004507099150409022,-0.0026666666666667173 +/- 0.0008479330507785687,-0.0007368421052632246 +/- 0.0009210108595373195
