,accy_pct_95,accx_perm_entropy,accy_perm_entropy,accy_mean,accz_lineintegral,accy_n_sign_changes,accz_min,accy_lineintegral,accz_iqr,accx_pct_95,accx_sum,accy_peaks,accy_pct_5,accy_max,accx_svd_entropy,accz_mean,accy_iqr_5_95,accz_perm_entropy,accy_sum,accx_n_sign_changes,accx_min,accx_mean,accz_max,accz_pct_95,accx_pct_5,accx_kurtosis,accz_kurtosis,accy_skewness,accx_skewness,accz_entropy,accz_ptp,accx_std,accz_skewness,accz_svd_entropy,accx_iqr_5_95,accx_entropy,accy_std,accy_min,accy_energy,accy_kurtosis,accy_ptp,accx_n_above_mean,accz_energy,accz_rms,accz_n_below_mean,accz_n_above_mean,accy_rms,accy_entropy,accy_iqr,accz_iqr_5_95,accx_iqr,accx_energy,accx_lineintegral,accx_peaks,accx_ptp,accx_max,accy_n_above_mean,accz_std,accz_n_sign_changes,accx_n_below_mean,accz_peaks,accx_rms,accy_n_below_mean,accy_svd_entropy,accz_sum,accz_pct_5
0,0.13877473363774737 +/- 0.008223140850891318,0.041971080669710836 +/- 0.0023948430711658425,0.153234398782344 +/- 0.0037901147936912952,0.0105403348554034 +/- 0.0015130057345564064,0.03287671232876714 +/- 0.0034212734844731997,0.02595129375951296 +/- 0.0030479428302132034,0.003158295281582979 +/- 0.001076938485394599,0.0 +/- 0.0,0.00312024353120246 +/- 0.0008809617125411096,0.005898021308980261 +/- 0.0008883270570721858,0.002625570776255748 +/- 0.0009842098292524647,0.0 +/- 0.0,0.001407914764079199 +/- 0.0009929975913774585,0.07656012176560126 +/- 0.0034825148215060953,0.0 +/- 0.0,0.012176560121765634 +/- 0.00148353034167563,0.0012176560121766045 +/- 0.0004752662099237919,0.04368340943683413 +/- 0.0036687886737272286,-0.01731354642313544 +/- 0.0028232757688811884,0.0011035007610350478 +/- 0.0004644808072958199,0.00133181126331815 +/- 0.0006423874815880572,0.02606544901065454 +/- 0.0018109595181569026,0.0013318112633181611 +/- 0.0006194376178120357,-0.001445966514459629 +/- 0.0014115096644590041,0.002283105022831089 +/- 0.0006367275696606125,0.0002663622526636322 +/- 0.00024365008513824515,0.0028919330289193467 +/- 0.0017864070919795317,0.019368340943683438 +/- 0.0009693865451185104,-0.007686453576864494 +/- 0.0006764227106024087,0.0 +/- 0.0,0.0 +/- 0.0,0.00468036529680369 +/- 0.0014242745260435942,0.012823439878234444 +/- 0.0009012723959152957,0.0101598173515982 +/- 0.0024604510137484336,0.0054033485540335045 +/- 0.0007945438743462897,0.0029680365296803736 +/- 0.00044375585196690734,0.00437595129375955 +/- 0.0008205425666989397,0.00022831050228312445 +/- 0.0015522129417329692,0.0073059360730593935 +/- 0.0007572202717706457,0.0 +/- 0.0,-0.0032343987823439503 +/- 0.0013851046212482007,-0.0014840182648401257 +/- 0.0006004464930768673,0.007952815829528193 +/- 0.0008915810132313464,0.01008371385083715 +/- 0.0012875893695349142,0.004642313546423171 +/- 0.001003874121634173,0.00015220700152207556 +/- 0.0002524067572568889,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0020928462709285276 +/- 0.0003899144127077452,0.0002663622526636322 +/- 0.0002971936710771286,-0.005898021308980183 +/- 0.0011697432381232483,0.0355783866057839 +/- 0.0029877288420781622,0.0014840182648402256 +/- 0.0005501077737747665,0.0 +/- 0.0,0.0012937595129376312 +/- 0.0007259811274101561,0.0011796042617960745 +/- 0.001184503989061916,0.0 +/- 0.0,7.610350076103778e-05 +/- 0.00015220700152207556,0.0 +/- 0.0,0.011301369863013744 +/- 0.0017021513886107292,0.0016362252663622901 +/- 0.0005907220204056155,0.0 +/- 0.0,-0.0007610350076103223 +/- 0.0005643986672066471,0.11605783866057842 +/- 0.004641689705320216,0.0 +/- 0.0
