,accz_perm_entropy,accy_perm_entropy,accy_max,accx_perm_entropy,accy_pct_95,accx_svd_entropy,accy_n_sign_changes,accx_min,accy_rms,accx_n_sign_changes,accx_max,accy_energy,accy_mean,accx_lineintegral,accz_min,accx_pct_5,accx_pct_95,accy_min,accy_std,accy_iqr,accz_pct_5,accy_skewness,accx_sum,accz_skewness,accx_peaks,accz_energy,accx_mean,accy_pct_5,accx_rms,accy_peaks,accy_n_above_mean,accz_lineintegral,accy_svd_entropy,accz_iqr_5_95,accx_n_below_mean,accz_n_above_mean,accx_n_above_mean,accx_ptp,accy_entropy,accz_n_below_mean,accx_skewness,accz_std,accz_iqr,accy_iqr_5_95,accy_kurtosis,accx_entropy,accy_n_below_mean,accz_entropy,accy_ptp,accx_std,accx_iqr_5_95,accx_iqr,accz_kurtosis,accy_sum,accx_energy,accx_kurtosis,accy_lineintegral,accz_ptp,accz_n_sign_changes,accz_sum,accz_svd_entropy,accz_peaks,accz_mean,accz_rms,accz_max,accz_pct_95
0,-0.00026656511805027704 +/- 0.0013086702419984476,-0.003769992383853782 +/- 0.0014694426033187162,0.001980198019801982 +/- 0.0017517136329017672,-0.0015613099771515815 +/- 0.0012566641279512627,-0.008301599390708302 +/- 0.0017013181952542698,-0.00041888804265043377 +/- 0.0007114067666515412,-1.1102230246251566e-17 +/- 0.0009783116967757232,0.0008758568164508706 +/- 0.0006383493760183057,-0.004493526275704496 +/- 0.0008131818927670444,0.0006854531607006553 +/- 0.00022848438690021842,-0.009177456207159207 +/- 0.000550526743899503,-0.006245239908606259 +/- 0.0014866124368578158,-0.0031987814166031915 +/- 0.0013213519857500013,0.00011424219345010922 +/- 0.0006606759928749698,-0.0014470677837014722 +/- 0.0017098205880154934,0.0030083777608529982 +/- 0.0014694426033187262,-0.0016374714394516432 +/- 0.0010366075848298694,-0.0011043412033511113 +/- 0.000669398165698683,0.0 +/- 0.0005109066209062509,0.001447067783701439 +/- 0.0007577969818024692,-0.0028560548362528636 +/- 0.0009210500093258016,-0.000990099009900991 +/- 0.0006187386446790705,0.0007235338918507139 +/- 0.0013458185108204503,0.00019040365575018203 +/- 0.00042575551742187574,0.0009139375476008959 +/- 0.0006187386446790609,0.0029322162985529142 +/- 0.0009335605995530237,0.0021325209444021166 +/- 0.001265289240353083,-0.0022848438690022954 +/- 0.0013939836418677197,0.0020944402132520913 +/- 0.0011951526905159895,-0.0007235338918507361 +/- 0.0006473724295506608,0.0018278750952018473 +/- 0.00044409382291281564,-0.004074638233054084 +/- 0.0011173953351958199,-0.0014851485148515086 +/- 0.000924193533854653,-0.002513328255902525 +/- 0.0009812717994459065,-0.002246763137852259 +/- 0.0006009038019062759,-0.0005712109672505461 +/- 0.00025545331045312544,-0.0004569687738004702 +/- 0.0006326446201765629,-0.0013328255902513408 +/- 0.0006650513783919731,0.00019040365575018203 +/- 0.00030701666977525497,-0.0005331302361005208 +/- 0.00038834878245184995,-7.616146230008392e-05 +/- 0.0006092916984006019,-0.0006092916984006269 +/- 0.0006854531607007021,-3.8080731150036404e-05 +/- 0.00035925289916436363,-0.009177456207159184 +/- 0.0013671990153096998,0.00030464584920029123 +/- 0.0004756281796190498,0.0015232292460015339 +/- 0.0004171535091433323,-0.0008377760853008453 +/- 0.0006769378840301439,3.8080731150025304e-05 +/- 0.0008069162262154069,0.0031226199543031075 +/- 0.0007951490105796159,-0.0029322162985529255 +/- 0.0007813512767967485,0.0007235338918507028 +/- 0.000550526743899503,-0.0008758568164508928 +/- 0.0004188880426504459,-0.0010281797410510384 +/- 0.00041888804265044586,0.002361005331302368 +/- 0.0014728925823163516,0.0008758568164508596 +/- 0.0004831903099942869,0.00019040365575018203 +/- 0.0003902113772261671,-0.006587966488956609 +/- 0.0007235338918507244,-0.001066260472201075 +/- 0.0006980313320572607,0.00476009139375474 +/- 0.0008557579990192108,-0.002056359482102077 +/- 0.000951256359238144,0.002170601675552186 +/- 0.0004188880426504005,-0.0028179741051028275 +/- 0.0012304260793148023,-0.0037319116527037345 +/- 0.0013279204702332675,0.0029322162985529364 +/- 0.00103660758482986,0.004950495049504944 +/- 0.0008515110348437813,-0.0021706016755521753 +/- 0.0008692088507626142
