,accz_perm_entropy,accy_perm_entropy,accy_max,accx_perm_entropy,accy_pct_95,accx_svd_entropy,accy_n_sign_changes,accx_min,accy_rms,accx_n_sign_changes,accx_max,accy_energy,accy_mean,accx_lineintegral,accz_min,accx_pct_5,accx_pct_95,accy_min,accy_std,accy_iqr,accz_pct_5,accy_skewness,accx_sum,accz_skewness,accx_peaks,accz_energy,accx_mean,accy_pct_5,accx_rms,accy_peaks,accy_n_above_mean,accz_lineintegral,accy_svd_entropy,accz_iqr_5_95,accx_n_below_mean,accz_n_above_mean,accx_n_above_mean,accx_ptp,accy_entropy,accz_n_below_mean,accx_skewness,accz_std,accz_iqr,accy_iqr_5_95,accy_kurtosis,accx_entropy,accy_n_below_mean,accz_entropy,accy_ptp,accx_std,accx_iqr_5_95,accx_iqr,accz_kurtosis,accy_sum,accx_energy,accx_kurtosis,accy_lineintegral,accz_ptp,accz_n_sign_changes,accz_sum,accz_svd_entropy,accz_peaks,accz_mean,accz_rms,accz_max,accz_pct_95
0,-0.01467688937568461 +/- 0.0013835191910548624,0.00138736765242784 +/- 0.0008608854415882918,0.0030303030303029943 +/- 0.002550717557460175,-0.016940489229645896 +/- 0.002742846290031836,0.016976998904709696 +/- 0.0015596940024310915,0.0008762322015333446 +/- 0.0005464267815661164,0.006097115735669889 +/- 0.0011892294614751382,-0.003139832055494751 +/- 0.001338466796628213,-0.0010952902519168028 +/- 0.0005887008213434362,0.0011317999269805923 +/- 0.0006622255256377114,0.0008762322015333557 +/- 0.0008196401723491603,-0.0001825483753195023 +/- 0.000637614063401718,0.00894487039065348 +/- 0.0010358715559774404,0.0011683096020444705 +/- 0.000584154801022256,-0.0029937933552391825 +/- 0.0013244510512754203,-0.003030303030303072 +/- 0.001728338865066763,-0.00040160642570284953 +/- 0.0009721450862135338,-0.0004746257758306394 +/- 0.001095898577568725,-0.00010952902519173469 +/- 0.0008950456861724236,-0.002081051478641893 +/- 0.0006936838262139585,-0.010259218692953698 +/- 0.0009857612267250822,-0.0006571741511501083 +/- 0.00048435557361888666,-0.0015334063526835084 +/- 0.0010681810031637573,-0.0005476451259584181 +/- 0.0008678250692956905,-0.003979554581964273 +/- 0.0009991918352248218,-0.004563709382986547 +/- 0.000996520194520348,-0.001496896677619619 +/- 0.0007013279559072125,0.002884264330047415 +/- 0.0012267468139037303,-0.0012413289521723714 +/- 0.0004952413277199898,7.301935012774541e-05 +/- 0.0005841548010222685,-7.301935012781202e-05 +/- 0.00048435557361890846,0.0008397225264694663 +/- 0.0014968966776195657,-0.000912741876597345 +/- 0.0006163542539662192,0.0014238773274917516 +/- 0.0008397225264695063,-0.0013508579773640283 +/- 0.00036691769335965227,-3.3306690738754695e-17 +/- 0.0002828027269958184,-0.0024096385542169197 +/- 0.0004952413277199963,0.001861993428258446 +/- 0.0006417815199432923,0.00014603870025555742 +/- 0.00029207740051111485,-0.0004746257758306394 +/- 0.0004911874423904379,-0.0005476451259584292 +/- 0.0003741128428608896,-0.0005476451259584292 +/- 0.0008980192680722001,0.0008397225264694553 +/- 0.00036691769335962695,-0.0013508579773640506 +/- 0.0006334191884957022,0.0012048192771083488 +/- 0.0002851496778351991,-3.650967506393377e-05 +/- 0.00047462577583060945,-0.0001825483753195134 +/- 0.00043963470532284445,-0.00047462577583062826 +/- 0.0004335283711952688,0.00010952902519161256 +/- 0.0008950456861724023,0.00029207740051111485 +/- 0.00035772029832537505,0.0014238773274917293 +/- 0.0008554490335056467,0.00226359985396124 +/- 0.0010170418603274243,0.00040160642570277185 +/- 0.00041467019684557533,0.009127418765972927 +/- 0.0014603870025556573,0.0011317999269806144 +/- 0.001159721078807478,0.00040160642570277185 +/- 0.00041467019684557533,-0.0008397225264695773 +/- 0.0012114392130731701,-0.001569916027747409 +/- 0.000731105673402726,-0.008762322015334122 +/- 0.0010326495526638171,-0.007630522088353475 +/- 0.0013508579773640155,-0.003577948156261457 +/- 0.0011751352274137314,-0.004198612632347642 +/- 0.0011914690669646375,-0.007740051113545155 +/- 0.0009769323227644846,-0.0005841548010223074 +/- 0.0007693065902046673,-0.0053304125593282795 +/- 0.001156844068474255,-0.006024096385542211 +/- 0.0007526662332270344
