,accz_energy,accx_mean,accx_energy,accy_perm_entropy,accx_sum,accz_perm_entropy,accy_energy,accz_rms,accx_lineintegral,accy_pct_5,accz_lineintegral,accz_svd_entropy,accy_rms,accy_peaks,accy_pct_95,accx_svd_entropy,accx_max,accz_peaks,accx_std,accx_n_above_mean,accx_n_below_mean,accx_perm_entropy,accz_entropy,accz_min,accz_std,accy_std,accz_n_sign_changes,accz_ptp,accx_ptp,accx_pct_5,accy_n_sign_changes,accz_max,accx_kurtosis,accy_ptp,accz_kurtosis,accz_iqr,accy_entropy,accz_pct_5,accy_skewness,accy_max,accy_iqr_5_95,accz_iqr_5_95,accx_rms,accz_n_below_mean,accz_skewness,accx_pct_95,accy_min,accy_sum,accy_mean,accz_sum,accz_mean,accx_iqr_5_95,accy_n_above_mean,accy_n_below_mean,accx_min,accx_skewness,accy_iqr,accy_kurtosis,accy_lineintegral,accx_n_sign_changes,accz_pct_95,accy_svd_entropy,accx_entropy,accz_n_above_mean,accx_peaks,accx_iqr
0,0.34081399771776344 +/- 0.006486443133447607,0.28383415747432483 +/- 0.007982029810645106,0.2416888550779764 +/- 0.0073544855312936966,0.17101559528337767 +/- 0.007691058304982708,0.1602510460251046 +/- 0.007525326935168142,0.15884366679345757 +/- 0.004478717696321047,0.14324838341574742 +/- 0.003214993778488478,0.10794979079497904 +/- 0.0069553112939344216,0.05564853556485352 +/- 0.003882970685421156,0.04123240775960439 +/- 0.002021351122949636,0.02932674020540128 +/- 0.004524517654846703,0.029060479269684292 +/- 0.0011931827418302258,0.02548497527577024 +/- 0.002999884998574424,0.023735260555344216 +/- 0.0027806263799919355,0.022289844047166208 +/- 0.0015793487631819301,0.013921643210346113 +/- 0.0026636959147982595,0.010992772917459103 +/- 0.002432304644921719,0.009243058197033072 +/- 0.002602428068938367,0.008254089007227072 +/- 0.0021854062262797016,0.007645492582731062 +/- 0.0025484975275770452,0.006770635222518051 +/- 0.0020469568728906603,0.006009889691898018 +/- 0.00144140702331659,0.0049828832255609965 +/- 0.001208244973318252,0.004716622289843997 +/- 0.0008871741186527559,0.004222137694940997 +/- 0.001935420955984544,0.004184100418409997 +/- 0.0008673833587669272,0.003955876759224009 +/- 0.0022835041490762444,0.0038798022061619975 +/- 0.001112874768986507,0.003385317611258998 +/- 0.0010270064663369994,0.003195131228603998 +/- 0.0012407384123468937,0.003004944845948998 +/- 0.0007502123591980149,0.002852795739824998 +/- 0.0008202304546537693,0.0027386839102319983 +/- 0.0009889691898059994,0.0025484975275769984 +/- 0.0011030810193989992,0.0022061620387979985 +/- 0.0005046214972012727,0.0020920502092049986 +/- 0.00045802946286771273,0.0019018638265499987 +/- 0.0013819628850958354,0.0018638265500189987 +/- 0.0005756084423895548,0.0018257892734879987 +/- 0.0008298753986029363,0.0016356028908329988 +/- 0.0007804596625592611,0.001597565614301999 +/- 0.0005843397297731858,0.0014073792316469992 +/- 0.0005392714674308739,0.001293267402053999 +/- 0.0016856994907691217,0.0010650437428679992 +/- 0.0009286082628933871,0.0009889691898059994 +/- 0.0005692898268199165,0.0007227082540889995 +/- 0.0012319615626246844,0.0004944845949029997 +/- 0.000992619882137676,0.0004564473183719997 +/- 0.000372687674824367,0.0004564473183719997 +/- 0.000372687674824367,0.0004184100418409997 +/- 0.0019052841059517779,0.0004184100418409997 +/- 0.0019052841059517779,0.00038037276530999975 +/- 0.00139239294162974,0.0003042982122479998 +/- 0.0006972347957330987,0.0002662609357169998 +/- 0.0005904973258371951,0.0001521491061239999 +/- 0.0018649905929450181,0.0001521491061239999 +/- 0.0014751403141624274,0.0 +/- 0.0,0.0 +/- 0.0,-3.803727653099998e-05 +/- 0.00031596134891281804,-0.00011411182959299992 +/- 0.00029708062669861436,-0.00022822365918599984 +/- 0.0005159627221852564,-0.0002662609357170109 +/- 0.0013613944593513418,-0.0005325218714339996 +/- 0.0004564473183719997,-0.0007607455306199995 +/- 0.0008505393600227333,-0.001825789273488021 +/- 0.001073163634816749,-0.0023202738683910317 +/- 0.0011212934935704905
