,bvp_n_below_mean,scr_lineintegral,bvp_peaks,scl_pct_95,scl_energy,bvp_n_above_mean,hrv_std,scl_mean,hrv_max,scl_pct_5,bvp_pct_95,bvp_iqr,hrv_energy,scl_entropy,hrv_svd_entropy,bvp_ptp,scl_rms,bvp_max,bvp_rms,hrv_pct_5,hrv_lineintegral,bvp_pct_5,bvp_kurtosis,hrv_sum,bvp_perm_entropy,bvp_skewness,scr_skewness,hrv_pct_95,scr_perm_entropy,scr_pct_5,hrv_n_below_mean,bvp_mean,hrv_perm_entropy,scr_kurtosis,hrv_entropy,hrv_skewness,bvp_iqr_5_95,hrv_kurtosis,scr_rms,hrv_n_sign_changes,scl_peaks,scl_skewness,bvp_lineintegral,bvp_n_sign_changes,bvp_sum,bvp_entropy,scl_std,scl_max,hrv_mean,scr_energy,scr_ptp,scr_n_above_mean,scr_peaks,scr_entropy,scr_pct_95,scr_n_sign_changes,bvp_std,bvp_energy,scl_lineintegral,scl_n_sign_changes,scr_std,scr_min,scl_n_above_mean,hrv_n_above_mean,scl_n_below_mean,scr_n_below_mean,hrv_iqr,scl_min,scr_iqr_5_95,hrv_iqr_5_95,scr_mean,scl_ptp,scl_iqr_5_95,scl_kurtosis,scl_perm_entropy,scl_svd_entropy,hrv_ptp,hrv_rms,scr_sum,hrv_peaks,scr_iqr,scl_iqr,scr_svd_entropy,bvp_min,scr_max,scl_sum,hrv_min,bvp_svd_entropy
0,0.0028582464271919906 +/- 0.005919076942291398,0.002201622247972224 +/- 0.0027640464523468566,0.01579760525299344 +/- 0.005625071480612704,-0.007609115488605623 +/- 0.0011464520725883098,0.0022788721514098386 +/- 0.0007811413061474405,-0.00853611432985707 +/- 0.0017653758025533363,0.0 +/- 0.0,-0.0010042487446890514 +/- 0.00046349942062572737,0.033835457705677884 +/- 0.0026547455044325244,-0.004866743916570071 +/- 0.0018859104852427349,0.017342603321745885 +/- 0.0012746234067207353,-0.029354963306295855 +/- 0.002951714665823537,-0.00019312475859404322 +/- 0.0007578762792718564,0.017612977983777534 +/- 0.0036772901461296008,-0.00027037466203165826 +/- 0.00042487446890689443,0.0014291232135959842 +/- 0.00024732036452037616,-0.006025492468134408 +/- 0.0004301092593920494,-0.012128234839706431 +/- 0.002331616573624792,-0.0008111239860950192 +/- 0.0008883738895326308,0.0003862495171881197 +/- 0.00034547207068362875,-0.0016222479721899941 +/- 0.0035602066038788595,0.0 +/- 0.0,0.0032831208960989013 +/- 0.0015474102451919845,0.000502124372344559 +/- 0.0003476245654692968,0.014561606797991511 +/- 0.0033895458369159965,-0.0024333719582850357 +/- 0.0018120825192336663,0.000579374275782174 +/- 0.0012955202650636248,0.02132097334878331 +/- 0.0025667435652122384,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0016222479721900497 +/- 0.0009892814580815697,-0.016029354963306264 +/- 0.001659075441862832,0.0 +/- 0.0,-0.005832367709540332 +/- 0.00040325633483627996,-0.0005407493240633388 +/- 0.0004634994206257071,-0.00011587485515643925 +/- 0.00017700176496547563,7.724990343762616e-05 +/- 0.00045044047082624277,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,7.724990343761506e-05 +/- 0.00048242549234442015,0.003283120896098912 +/- 0.002978131560633638,-0.00034762456546928445 +/- 0.0006789646902760334,0.001235998455001963 +/- 0.0006645287962180495,0.0 +/- 0.0,0.0015449980687524123 +/- 0.0,0.022286597141753583 +/- 0.0025272055315497294,0.0 +/- 0.0,0.0 +/- 0.0,-0.00332174584781767 +/- 0.0011484023752273875,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005021243723445368 +/- 0.0009625288369545865,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00019312475859406542 +/- 0.00025910405301274016,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002703746620316916 +/- 0.00017700176496547563,0.0002703746620316916 +/- 0.00045864588980450973,-0.0006952491309385467 +/- 0.00015449980687520792,0.0 +/- 0.0,0.022441096948628836 +/- 0.001972899619794861,-0.029741212823483954 +/- 0.0029918758951003556,0.000579374275782174 +/- 0.0004318400883545372,0.0 +/- 0.0,-0.006295867130166066 +/- 0.001146452072588327,0.0 +/- 0.0,-3.862495171881308e-05 +/- 0.0002703746620316916,0.0009656237929702826 +/- 0.0009656237929702605,-0.009656237929702572 +/- 0.0021505462969602213,0.037736577829277765 +/- 0.00650930716073988,0.0 +/- 0.0,0.0 +/- 0.0,-0.02023947470065659 +/- 0.001771702578784032,0.0008497489378138546 +/- 0.0006179992275009441,0.005368868288914685 +/- 0.001678741893557436,0.004287369640787986 +/- 0.001098606616711302,0.0 +/- 0.0,-0.0013904982618771378 +/- 0.0014054388102479848,0.0 +/- 0.0,0.04565469293163386 +/- 0.0048513923424048176,0.006488991888760176 +/- 0.0014011863381396125,2.2204460492503132e-17 +/- 0.0010364162120508824
