,bvp_rms,hrv_sum,hrv_mean,bvp_std,hrv_rms,hrv_max,hrv_n_below_mean,hrv_min,hrv_n_above_mean,hrv_pct_5,hrv_pct_95,hrv_std,hrv_lineintegral,hrv_energy,bvp_pct_95,bvp_iqr_5_95,hrv_iqr_5_95,scl_pct_95,bvp_pct_5,bvp_n_above_mean,bvp_n_below_mean,scr_std,scr_lineintegral,bvp_svd_entropy,bvp_skewness,scl_entropy,bvp_lineintegral,bvp_energy,bvp_peaks,bvp_perm_entropy,hrv_svd_entropy,bvp_iqr,scl_pct_5,hrv_ptp,bvp_ptp,bvp_min,scr_perm_entropy,scl_std,scl_svd_entropy,scl_iqr_5_95,hrv_iqr,hrv_entropy,scr_mean,scr_sum,scl_lineintegral,scr_rms,scr_n_sign_changes,scl_energy,scr_ptp,scr_max,bvp_kurtosis,scr_skewness,scl_perm_entropy,scr_pct_95,scr_iqr_5_95,hrv_skewness,hrv_n_sign_changes,scr_min,bvp_entropy,scl_peaks,scl_n_below_mean,scl_n_above_mean,scr_pct_5,hrv_perm_entropy,scl_n_sign_changes,scr_peaks,scr_n_below_mean,scr_energy,scr_n_above_mean,scr_iqr,hrv_kurtosis,scl_kurtosis,bvp_mean,bvp_sum,scl_ptp,scl_skewness,scl_iqr,hrv_peaks,scr_entropy,scr_kurtosis,bvp_max,scl_max,scl_mean,scl_sum,scl_rms,scl_min,bvp_n_sign_changes,scr_svd_entropy
0,0.32731076454925834 +/- 0.008685918494634633,0.3187143400532522 +/- 0.0071938737731827495,0.3187143400532522 +/- 0.0071938737731827495,0.2486116394066185 +/- 0.00864409139575016,0.2389121338912134 +/- 0.007708439674521313,0.20178775199695703 +/- 0.004072831504444449,0.19710916698364397 +/- 0.006224181717484298,0.17801445416508183 +/- 0.005672530051672053,0.15024724229745154 +/- 0.003938281964410732,0.13701027006466343 +/- 0.007242681010520756,0.1289083301635603 +/- 0.009153400112035935,0.12168124762267023 +/- 0.005004323803637218,0.09961962723469003 +/- 0.00524983319715102,0.07234689996196274 +/- 0.005750551902309407,0.04720426017497148 +/- 0.0041018577871693935,0.04172689235450746 +/- 0.005698105904834285,0.04123240775960444 +/- 0.007100246336503612,0.04054773678204643 +/- 0.0036610755163228284,0.03712438189425639 +/- 0.005688321778297491,0.03351084062381134 +/- 0.002491078635227547,0.033472803347280346 +/- 0.0025231074860064067,0.029745150247242325 +/- 0.0033282073570524593,0.026169646253328294 +/- 0.0027100058015301436,0.025903385317611282 +/- 0.002479435296726109,0.02251806770635225 +/- 0.00437279813258271,0.02236591860022823 +/- 0.0012706955563705057,0.01856219094712821 +/- 0.00440576104543788,0.0162799543552682 +/- 0.0027365699123019986,0.013427158615443146 +/- 0.0029268936634782384,0.013389121338912157 +/- 0.0016475015464213077,0.011068847470521137 +/- 0.003950936142891926,0.008938759984785105 +/- 0.003797065295033994,0.007493343476607106 +/- 0.00160524517656972,0.006884747052111085 +/- 0.002792309190145763,0.006504374286801085 +/- 0.003936260872038103,0.006314187904146107 +/- 0.0056679371157865015,0.006238113351084096 +/- 0.002014180645853741,0.005058957778623108 +/- 0.0012154085438318971,0.004640547736782075 +/- 0.0029698320724143345,0.0031951312286040757 +/- 0.0016422238984346283,0.0028527957398250424 +/- 0.002105836521212102,0.002548497527577054 +/- 0.0016142331817362767,0.0022822365918600427 +/- 0.001075856646917567,0.0022822365918600427 +/- 0.001075856646917567,0.001863826550019021 +/- 0.0010818914152398752,0.0015975656143020212 +/- 0.0013154519943545655,0.001483453784708999 +/- 0.0009984332254398289,0.0010650437428679992 +/- 0.0005590315122365505,0.0007607455306200106 +/- 0.001360862976036392,0.0007227082540890106 +/- 0.001220160892532944,0.0004184100418409997 +/- 0.0012667041312549665,0.00038037276530999975 +/- 0.0011024250092194206,0.0003042982122479998 +/- 0.00044358705932637796,0.0003042982122479998 +/- 0.000372687674824367,0.0003042982122479998 +/- 0.000372687674824367,0.00011411182959299992 +/- 0.001350725059305022,0.0 +/- 0.0,0.0 +/- 0.00017010787200454666,0.0 +/- 0.0,0.0 +/- 0.0,-3.803727653099998e-05 +/- 0.0002662609357169998,-3.803727653099998e-05 +/- 0.0002662609357169998,-3.803727653099998e-05 +/- 0.00020483700293398428,-7.607455306199996e-05 +/- 0.0003726876748243669,-7.607455306199996e-05 +/- 0.0003316012889722805,-0.0001521491061239999 +/- 0.0006410155780278637,-0.00019018638265499987 +/- 0.00025516180800682,-0.00019018638265499987 +/- 0.00045802946286771273,-0.00019018638265499987 +/- 0.00025516180800682,-0.00022822365918599984 +/- 0.0010650437428679992,-0.0002662609357169998 +/- 0.0010070903229268608,-0.0003042982122479887 +/- 0.0017247294102327357,-0.00038037276530999975 +/- 0.00051032361601364,-0.00038037276530999975 +/- 0.00051032361601364,-0.0004564473183719997 +/- 0.0010595959130607813,-0.0007607455306199995 +/- 0.0017841064130176415,-0.0007607455306199995 +/- 0.0009622754386210257,-0.001559528337770999 +/- 0.0012893458544448923,-0.001749714720425999 +/- 0.0016065965828788629,-0.002510460251045998 +/- 0.0007645397962054608,-0.002966907569417998 +/- 0.0025674457254752417,-0.003233168505134998 +/- 0.001405321658570633,-0.003499429440851998 +/- 0.0008806266186983722,-0.003499429440851998 +/- 0.0008806266186983722,-0.0036515785469759974 +/- 0.0012171928489919993,-0.003955876759223998 +/- 0.001118063024473101,-0.004792696842906019 +/- 0.002575323070340165,-0.004830734119437008 +/- 0.0023696337964507364
