,bvp_n_below_mean,hrv_lineintegral,bvp_n_above_mean,bvp_peaks,scl_mean,bvp_svd_entropy,bvp_ptp,scl_iqr_5_95,bvp_pct_95,scl_pct_95,bvp_skewness,bvp_max,scl_sum,scl_min,scl_max,bvp_energy,scl_pct_5,scl_iqr,hrv_skewness,scl_lineintegral,scl_rms,scl_ptp,scl_std,hrv_sum,bvp_pct_5,bvp_std,hrv_ptp,bvp_iqr_5_95,hrv_iqr,bvp_perm_entropy,hrv_iqr_5_95,bvp_kurtosis,hrv_svd_entropy,hrv_perm_entropy,bvp_rms,scl_energy,bvp_n_sign_changes,bvp_min,scr_pct_5,hrv_peaks,scl_kurtosis,scl_perm_entropy,hrv_min,scr_svd_entropy,hrv_entropy,hrv_std,scr_min,hrv_n_above_mean,hrv_energy,hrv_n_sign_changes,scl_peaks,bvp_sum,scl_n_sign_changes,scr_peaks,scr_n_sign_changes,bvp_entropy,scr_entropy,hrv_kurtosis,scr_iqr_5_95,scl_n_below_mean,hrv_mean,scl_skewness,bvp_mean,scr_perm_entropy,hrv_max,scl_n_above_mean,scr_n_below_mean,hrv_n_below_mean,scr_kurtosis,scr_n_above_mean,bvp_lineintegral,scr_std,bvp_iqr,scr_max,scr_skewness,hrv_pct_5,scl_svd_entropy,scr_sum,hrv_rms,scr_pct_95,scl_entropy,scr_ptp,scr_rms,scr_iqr,scr_energy,scr_mean,hrv_pct_95,scr_lineintegral
0,0.04345434543454341 +/- 0.0037798914792974542,-0.010121012101210136 +/- 0.0039262952150565964,0.040190685735240164 +/- 0.00436114961417485,0.012761276127612742 +/- 0.0025448260466296294,-0.0031169783645031536 +/- 0.0019900203228771754,0.01177117711771175 +/- 0.0018944761794044002,-0.01672167216721676 +/- 0.0015832074180361561,-0.005390539053905419 +/- 0.001581932864695476,-0.004143747708104173 +/- 0.0034635513575704663,0.006123945727906111 +/- 0.0011717304956854065,-0.010854418775210895 +/- 0.003464133679096313,-0.006123945727906155 +/- 0.0020876340781063926,-0.004620462046204666 +/- 0.00269570604319607,-0.008764209754308794 +/- 0.001799837358534353,-0.012761276127612797 +/- 0.0015712713814175778,-0.0007334066740007694 +/- 0.0019404116692809557,-0.0014301430143014659 +/- 0.0023790541376323615,0.0028236156949027922 +/- 0.001382330533551212,0.00022002200220017087 +/- 0.0007550883858443125,-0.001100110011001132 +/- 0.0008521415503206645,-0.014008067473414054 +/- 0.0022353869679689405,0.007444077741107402 +/- 0.0013021841514165382,-0.0009167583425009673 +/- 0.001014251315433749,0.0056839017235056355 +/- 0.001505271415604963,0.00088008800880085 +/- 0.0018349829120934123,-0.003557022368903595 +/- 0.0025302530253025353,-0.002163549688302202 +/- 0.0020708189077367554,-0.0016134946828016306 +/- 0.0025574764611899863,0.0015401540154014847 +/- 0.00139925075382026,-0.007517418408507548 +/- 0.0029071504181119967,0.0012467913458012124 +/- 0.0014502178168892914,-0.0028602860286028762 +/- 0.0028252820365615313,-0.007700770077007746 +/- 0.0014668133480014612,0.0012467913458012124 +/- 0.0007185888501014083,0.002933626696002889 +/- 0.001926501728868884,0.002090209020902056 +/- 0.0028264716791409007,0.002456912357902419 +/- 0.001954566625777267,-0.019361936193619412 +/- 0.002155766550304242,0.0011734506784011334 +/- 0.0008000522269626532,-0.00029336266960032774 +/- 0.0003196845576487501,0.0008800880088008278 +/- 0.0006179794479777297,0.00011001100110006324 +/- 0.0008042432049674069,-0.009130913091309156 +/- 0.0020048312332726858,-0.0016501650165016701 +/- 0.0016172407092922487,0.0016868353502016652 +/- 0.0011848547430439184,0.009387605427209345 +/- 0.001354322355160945,0.00011001100110006324 +/- 0.0006147068065361338,-0.00022002200220027078 +/- 0.0006393691152975025,0.004033736707003998 +/- 0.001124291141676265,0.0 +/- 0.0,0.0 +/- 0.0,0.0008067473414007708 +/- 0.00042764590354568954,-0.000770077007700809 +/- 0.0005301368644958234,-3.6670333700050685e-05 +/- 0.00019747579050730888,0.0 +/- 0.0,0.0 +/- 0.0,7.334066740005696e-05 +/- 0.00027441564992839845,0.0001833516685001646 +/- 0.00047103896511422266,-0.007957462412907979 +/- 0.0015034836817014918,-0.0011367803447011715 +/- 0.000794147701786122,0.0017601760176017445 +/- 0.0017799282874237789,-0.0008800880088009166 +/- 0.000930588745174158,0.0005500550055005049 +/- 0.0004415692914848734,0.001943527686101898 +/- 0.0007524123406191092,0.01177117711771174 +/- 0.00307877972109313,0.0015034836817014563 +/- 0.0006014381909371706,0.0016868353502016652 +/- 0.0007370645853407437,-0.00025669233590029926 +/- 0.0005692766665295056,0.004693802713604667 +/- 0.0013201320132013162,0.0003667033370003181 +/- 0.0006957706623032823,0.005243857719105216 +/- 0.0018987302480380861,-0.007334066740007372 +/- 0.0016804457993970714,0.010047671433810024 +/- 0.0014409154898708165,0.00029336266960027223 +/- 0.002086023124800573,0.0016868353502016542 +/- 0.0009866977665620698,0.00047671433810043685 +/- 0.0012602009737762967,-0.0015034836817015452 +/- 0.002894169933608442,-0.000770077007700809 +/- 0.001452534090233846,0.003263659699303223 +/- 0.00178483220002023,-0.0013934726806014263 +/- 0.0019733955331241245,0.00396039603960392 +/- 0.0017027043294820538,-0.00795746241290799 +/- 0.0019198592024508028,-0.0005500550055005937 +/- 0.0019212595375767685,-0.0017235056839017492 +/- 0.0017590296964006499,-0.007040704070407078 +/- 0.0023180756331909096,0.0006233956729005841 +/- 0.001841201351027966,0.01276127612761272 +/- 0.0029872257945605185,0.003593692702603557 +/- 0.0026023021634338484
