,bvp_n_below_mean,scr_lineintegral,bvp_peaks,scl_pct_95,scl_energy,bvp_n_above_mean,hrv_std,scl_mean,hrv_max,scl_pct_5,bvp_pct_95,bvp_iqr,hrv_energy,scl_entropy,hrv_svd_entropy,bvp_ptp,scl_rms,bvp_max,bvp_rms,hrv_pct_5,hrv_lineintegral,bvp_pct_5,bvp_kurtosis,hrv_sum,bvp_perm_entropy,bvp_skewness,scr_skewness,hrv_pct_95,scr_perm_entropy,scr_pct_5,hrv_n_below_mean,bvp_mean,hrv_perm_entropy,scr_kurtosis,hrv_entropy,hrv_skewness,bvp_iqr_5_95,hrv_kurtosis,scr_rms,hrv_n_sign_changes,scl_peaks,scl_skewness,bvp_lineintegral,bvp_n_sign_changes,bvp_sum,bvp_entropy,scl_std,scl_max,hrv_mean,scr_energy,scr_ptp,scr_n_above_mean,scr_peaks,scr_entropy,scr_pct_95,scr_n_sign_changes,bvp_std,bvp_energy,scl_lineintegral,scl_n_sign_changes,scr_std,scr_min,scl_n_above_mean,hrv_n_above_mean,scl_n_below_mean,scr_n_below_mean,hrv_iqr,scl_min,scr_iqr_5_95,hrv_iqr_5_95,scr_mean,scl_ptp,scl_iqr_5_95,scl_kurtosis,scl_perm_entropy,scl_svd_entropy,hrv_ptp,hrv_rms,scr_sum,hrv_peaks,scr_iqr,scl_iqr,scr_svd_entropy,bvp_min,scr_max,scl_sum,hrv_min,bvp_svd_entropy
0,0.01835087719298246 +/- 0.006791173457837853,0.059578947368421085 +/- 0.003969101962773142,0.00364912280701758 +/- 0.00414035087719297,0.001333333333333364 +/- 0.0018751423460894633,-0.0011578947368420579 +/- 0.0007695337613846187,0.0 +/- 0.0,0.0003508771929825238 +/- 0.00022191422176622382,0.010666666666666703 +/- 0.0008904264940666521,-0.0173333333333333 +/- 0.0014736842105263293,-0.008280701754385934 +/- 0.003951693536926621,0.0 +/- 0.0,-0.007614035087719273 +/- 0.004457797730187239,0.0 +/- 0.0,0.008315789473684254 +/- 0.0012360642072848037,0.0029824561403509085 +/- 0.0009830825070962878,0.008385964912280741 +/- 0.0017922235493504797,0.022631578947368437 +/- 0.0018715277688553678,-0.0008070175438596227 +/- 0.002117217521620434,0.00010526315789476382 +/- 0.00016079212964761454,-0.009473684210526278 +/- 0.0009014198300817698,0.015157894736842148 +/- 0.0020864657890973183,0.0013333333333333751 +/- 0.0006036719485643856,0.0004912280701754757 +/- 0.0007877173445839827,0.0 +/- 0.0,0.0018245614035088177 +/- 0.0027395398310095533,0.0012280701754386336 +/- 0.001763136073880849,0.0 +/- 0.0,0.01870175438596493 +/- 0.002082035606897787,0.0 +/- 0.0,0.0007719298245614681 +/- 0.0003437880340748113,0.0 +/- 0.0,0.00035087719298254605 +/- 0.0,0.00459649122807021 +/- 0.0006740130776244998,7.017543859653142e-05 +/- 0.0003437880340748589,0.0002807017543860257 +/- 0.000491228070175452,0.003929824561403561 +/- 0.0008273562191264288,0.0 +/- 0.0,7.017543859650921e-05 +/- 0.00014035087719301841,-0.0001754385964912064 +/- 0.0002828862367824089,0.0 +/- 0.0,0.0 +/- 0.0,-0.00014035087719297402 +/- 0.00023274559932317198,4.4408920985006264e-17 +/- 0.0011531001210635023,0.007157894736842152 +/- 0.0006875760681496669,0.00010526315789476382 +/- 0.00016079212964761454,0.0 +/- 0.0,0.0 +/- 0.0,0.011719298245614063 +/- 0.002834080071060874,-0.00038596491228067855 +/- 0.0003310168818265276,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00017543859649127302 +/- 0.0003595421321389604,0.0 +/- 0.0,-0.009368421052631526 +/- 0.0009156483053122637,0.019298245614035137 +/- 0.0014035087719298288,0.013508771929824604 +/- 0.0013058101098897303,0.0 +/- 0.0,-0.004385964912280682 +/- 0.0007061267297367662,0.0028771929824561782 +/- 0.0008708542909467468,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,7.017543859650921e-05 +/- 0.00014035087719301841,0.0017192982456140649 +/- 0.0007267479009546554,0.0006666666666667043 +/- 0.0009602759426950281,-0.00014035087719297402 +/- 0.00017189401703740568,0.0018245614035087953 +/- 0.0006237329415660037,-0.004280701754385918 +/- 0.0005614035087719183,-0.007473684210526288 +/- 0.0017121225121060851,0.004526315789473712 +/- 0.0005754813848020011,-0.00014035087719295182 +/- 0.00035782593077845,-0.0010175438596490727 +/- 0.0005754813848019767,0.016666666666666698 +/- 0.003224444951412675,0.004070175438596535 +/- 0.0008623302264873289,-0.0015789473684210242 +/- 0.001019960831842013,0.0005614035087719738 +/- 0.001207343897128781,0.0015087719298245927 +/- 0.0007199398080239483,0.03375438596491233 +/- 0.003962893446595242,-0.0013333333333332865 +/- 0.0020144140483378736,0.0 +/- 0.0,0.015052631578947406 +/- 0.0029542526119005924,0.030526315789473714 +/- 0.002952376697257896,0.006631578947368477 +/- 0.002556592453606568,0.008456140350877227 +/- 0.0018924612716016763,0.010035087719298286 +/- 0.0033917322031142448
