,bvp_n_below_mean,bvp_peaks,hrv_lineintegral,scl_sum,bvp_max,hrv_iqr_5_95,hrv_ptp,scl_pct_95,hrv_min,scl_iqr_5_95,bvp_perm_entropy,hrv_std,scl_lineintegral,scr_skewness,bvp_ptp,scl_rms,scr_svd_entropy,scl_energy,hrv_entropy,scl_iqr,bvp_pct_95,scl_n_above_mean,scl_ptp,bvp_min,scl_pct_5,scl_max,scr_n_above_mean,scl_skewness,scr_n_below_mean,hrv_n_above_mean,scr_perm_entropy,bvp_n_above_mean,scr_kurtosis,bvp_skewness,scl_kurtosis,hrv_iqr,hrv_n_below_mean,hrv_n_sign_changes,bvp_entropy,scr_n_sign_changes,scr_peaks,scl_peaks,scr_entropy,hrv_peaks,scr_min,scl_n_below_mean,bvp_mean,scr_pct_5,hrv_kurtosis,bvp_kurtosis,bvp_n_sign_changes,bvp_sum,bvp_iqr_5_95,scr_std,scr_iqr,scl_n_sign_changes,bvp_pct_5,hrv_skewness,scr_rms,scr_pct_95,hrv_perm_entropy,scr_iqr_5_95,scl_perm_entropy,scr_ptp,scr_mean,hrv_energy,scr_max,scr_energy,scl_svd_entropy,scr_lineintegral,hrv_mean,scl_mean,scl_std,bvp_lineintegral,bvp_iqr,bvp_energy,hrv_svd_entropy,scr_sum,hrv_pct_5,bvp_svd_entropy,scl_min,scl_entropy,bvp_std,hrv_max,bvp_rms,hrv_rms,hrv_sum,hrv_pct_95
0,0.01004016064257034 +/- 0.001683012861864349,-0.02037239868565165 +/- 0.005377715265285712,-0.012960934647681577 +/- 0.0037774724321781297,0.01000365096750645 +/- 0.0015420746317592383,0.00514786418400881 +/- 0.002334621727455028,-0.007374954362906116 +/- 0.0016064257028112466,-0.008324205914567307 +/- 0.0016392803446983308,0.010660825118656491 +/- 0.001944290172427057,0.002154070828769672 +/- 0.0014825805406533132,0.0008397225264695663 +/- 0.001166596955726212,-0.02402336619204084 +/- 0.004275842562090481,-0.005878057685286553 +/- 0.0019418891780901334,-0.00047462577583053946 +/- 0.0011665969557262037,0.00040160642570286065 +/- 0.00077362614459353,-0.0014603870025556298 +/- 0.0014512308809311201,-0.00226359985396124 +/- 0.0016147020363268506,-0.0015334063526834085 +/- 0.0006692333983141072,0.0016064257028112982 +/- 0.0012668383769914152,-0.005805038335158763 +/- 0.0009991918352247981,-0.0012413289521722604 +/- 0.0008972767964545058,0.006754289886820064 +/- 0.0016429353778751271,-0.0016429353778750987 +/- 0.0008040421885923896,-0.003504928806133567 +/- 0.0010606673272240974,-0.0013508579773639396 +/- 0.0009938413719471433,-0.0024826579043445984 +/- 0.0010170418603274282,-0.005914567360350431 +/- 0.0012520210441388923,0.0006206644760861968 +/- 0.0008007196859971369,-0.0002555677254471811 +/- 0.000817197126162797,0.0012413289521723825 +/- 0.0005702993556704395,4.4408920985006264e-17 +/- 0.0004319883010660709,3.650967506393377e-05 +/- 0.0004146701968455998,0.011683096020445472 +/- 0.002682902237440512,-0.0017889740781306563 +/- 0.0006622255256377109,0.0006936838262139977 +/- 0.0022532711389864047,-0.0001825483753194246 +/- 0.000468975267567184,-0.0018985031033223354 +/- 0.0012731358725200823,3.3306690738754695e-17 +/- 0.0007830452935205126,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003650967506390046 +/- 0.0,-0.00014603870025555742 +/- 0.00017886014916268752,-0.0017524644030667447 +/- 0.0005841548010222783,-0.00014603870025554634 +/- 0.00024217778680945504,-0.0018985031033223131 +/- 0.0005841548010222769,-0.0002555677254472144 +/- 0.0003669176933596457,0.0015334063526835084 +/- 0.0008293403936911741,0.00040160642570286065 +/- 0.0004746257758305984,-0.0015334063526834195 +/- 0.0014767249664955507,-3.650967506384495e-05 +/- 0.000900983036090021,3.650967506392266e-05 +/- 0.00044565737917977413,-0.007228915662650548 +/- 0.001393120410977651,0.005878057685286642 +/- 0.0011127966888739168,0.0009492515516612455 +/- 0.0008032128514056183,-3.6509675063889356e-05 +/- 0.00010952902519166809,-0.010624315443592514 +/- 0.0016445572295809032,-0.0003285870755749931 +/- 0.0009301014386898042,0.004162102957283731 +/- 0.0012456168024265796,-0.002154070828769572 +/- 0.0011711584470496888,0.001022270901789013 +/- 0.000273213390783036,0.003212851405622552 +/- 0.0011288517585790838,7.301935012783422e-05 +/- 0.0006692333983141072,-0.0024826579043446205 +/- 0.0012086853126868794,0.011171960569550976 +/- 0.0019263827613395959,0.0015699160277473866 +/- 0.001155114422749647,0.005220883534136589 +/- 0.0016893370282963507,0.0020080321285141033 +/- 0.0011341529439218014,-0.0019350127783862026 +/- 0.0012964790729875586,0.0030668127053669727 +/- 0.001947030540485335,0.006316173786053347 +/- 0.0017964095801595668,0.00617013508579779 +/- 0.0009156579922588173,-3.650967506384495e-05 +/- 0.0010384419608125421,0.0009492515516612343 +/- 0.0013483888508666962,-0.0010952902519167028 +/- 0.0024762066385999523,-0.0006206644760860969 +/- 0.0012223927742083308,-0.0006936838262138978 +/- 0.0015093119100835634,0.01161007667031767 +/- 0.0015035604441017891,0.0015699160277473979 +/- 0.001356765547722702,-0.02322015334063522 +/- 0.0029262453318019393,0.0031763417305586627 +/- 0.002072064786223115,0.0005841548010223407 +/- 0.0028383777620411693,-0.004928806133625374 +/- 0.0014163683637291383,0.011792625045637151 +/- 0.0018476204350317705,-0.004965315808689241 +/- 0.002233962547028609,0.004746257758305994 +/- 0.001306209844468653,0.006717780211756163 +/- 0.0014893083646857366,0.007484483388097906 +/- 0.0022162906477950096
