,scl_min,scr_svd_entropy,scl_mean,scl_energy,scl_entropy,scl_svd_entropy,scl_iqr_5_95,scl_lineintegral,scl_rms,scl_ptp,scr_pct_5,scr_perm_entropy,scl_sum,scl_n_below_mean,scr_skewness,scr_n_sign_changes,scr_entropy,scr_min,scl_peaks,scr_peaks,scr_n_above_mean,scl_n_sign_changes,scr_std,scl_n_above_mean,scl_skewness,scl_kurtosis,scr_n_below_mean,scr_kurtosis,scl_perm_entropy,scl_iqr,scl_pct_5,scr_ptp,scr_pct_95,scr_iqr_5_95,scr_max,scl_std,scr_energy,scr_rms,scl_max,scr_mean,scl_pct_95,scr_sum,scr_lineintegral,scr_iqr
0,0.02469607502605071 +/- 0.002322006934818778,0.02018061827023272 +/- 0.002132413404400235,0.009899270580062514 +/- 0.002437594450784674,0.007433136505731153 +/- 0.002392382821496704,0.006356373740882248 +/- 0.0027263646339965707,0.00632163945814519 +/- 0.0016570837710144608,0.006043765196248696 +/- 0.0012638697741340931,0.005870093782563368 +/- 0.0010239251804781903,0.005418548106981591 +/- 0.002392382821496717,0.0032650225772837826 +/- 0.001195182392086499,0.003230288294546724 +/- 0.0014658525770065364,0.002431399791594313 +/- 0.0013088880640094991,0.0022229940951719483 +/- 0.0018327066284505754,0.001111497047585963 +/- 0.001343458117805755,0.00041681139284474036 +/- 0.0013613003085978035,0.0003473428273705892 +/- 0.0002690505971661779,0.00017367141368528348 +/- 0.0004724373222902141,0.00010420284821117675 +/- 0.0007294199374782795,0.0 +/- 0.0,-6.946856547411784e-05 +/- 0.00020840569642235354,-0.00020840569642234242 +/- 0.0016888149748028093,-0.0002084056964223535 +/- 0.00038678460318371737,-0.0003126085446335636 +/- 0.0016906000032841848,-0.000590482806530046 +/- 0.00149033955907781,-0.0007641542202153628 +/- 0.0011911377700230764,-0.002431399791594313 +/- 0.0009448746445804364,-0.0024661340743313497 +/- 0.0014773303451293342,-0.0034386939909690772 +/- 0.001787719240355374,-0.004237582493921488 +/- 0.0012504341785342062,-0.004689128169503287 +/- 0.0016676073475731528,-0.00538381382424451 +/- 0.002362186611451099,-0.005592219520666897 +/- 0.0019304888130031734,-0.006981590830149343 +/- 0.0011356570145377987,-0.008996179228898926 +/- 0.0019242291051704862,-0.010455019103855512 +/- 0.0021210676819412295,-0.010524487669329608 +/- 0.0023042734686518893,-0.012261201806182698 +/- 0.0013001019292957826,-0.015039944425147622 +/- 0.0013001019292958012,-0.01556095866620356 +/- 0.003047129169775822,-0.015943035776311197 +/- 0.0025686935594976573,-0.01688086141021189 +/- 0.001499620225420137,-0.017853421326849594 +/- 0.0024274269134638513,-0.02059742966307746 +/- 0.0026907301711516984,-0.023028829454671763 +/- 0.0010426072261065407
