,scl_pct_95,scl_svd_entropy,scl_rms,scl_energy,scr_std,scl_pct_5,scr_lineintegral,scr_rms,scr_svd_entropy,scr_sum,scr_mean,scl_std,scl_ptp,scl_perm_entropy,scl_iqr_5_95,scl_lineintegral,scl_n_sign_changes,scl_sum,scr_entropy,scr_n_sign_changes,scl_skewness,scl_iqr,scr_kurtosis,scl_peaks,scl_n_above_mean,scl_n_below_mean,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scr_energy,scr_min,scr_pct_95,scr_iqr_5_95,scr_perm_entropy,scr_iqr,scr_peaks,scr_skewness,scr_max,scr_ptp,scl_kurtosis,scl_entropy,scl_min,scl_max,scl_mean
0,-0.0447505584512286 +/- 0.004286474449627477,-0.012732688011913634 +/- 0.008017530769857218,0.0002606105733432562 +/- 0.0023193474500629216,0.001489203276247203 +/- 0.0018465520130509692,7.446016381236209e-05 +/- 0.0034316362239174775,-0.01600893521965748 +/- 0.00783425670145205,-0.18294862248696947 +/- 0.005025923166250554,-0.13369322412509307 +/- 0.0038238393477913824,-0.06720029784065525 +/- 0.009727316323069106,0.01593447505584512 +/- 0.00641352324129527,0.01593447505584512 +/- 0.00641352324129527,0.011169024571854059 +/- 0.005993927564407484,-0.10521221146686524 +/- 0.004608717237660108,0.004095309009679815 +/- 0.0013003908560366975,-0.0184288905435592 +/- 0.003372354990903084,0.017051377513030524 +/- 0.00660516635402683,-0.011429635145197315 +/- 0.0030748080997700647,-0.029597915115413265 +/- 0.00653862422197228,-0.013291139240506344 +/- 0.0013633531960983302,-0.00770662695457931 +/- 0.002209159151027071,-0.00848845867460909 +/- 0.0018223735294892573,-0.04166046165301564 +/- 0.003938126193624555,-0.0002606105733432673 +/- 0.0008818108177458696,-0.0010796723752792225 +/- 0.001194267679251338,-0.0009307520476545094 +/- 0.0006501954280183479,-0.0009307520476545094 +/- 0.0006501954280183479,-0.00037230081906181045 +/- 0.00040783511355560584,-0.00037230081906181045 +/- 0.00040783511355560584,-0.003648548026805659 +/- 0.001496630770085017,0.007743857036485479 +/- 0.0029821272367089773,-0.00037230081906181045 +/- 0.00028838297440115455,0.006850335070737146 +/- 0.005517593599418566,0.009381980640357408 +/- 0.00528299978408541,0.003164556962025317 +/- 0.0023145615848651543,0.013849590469099027 +/- 0.005721332155561737,0.009828741623231562 +/- 0.004837619023315199,-0.0034251675353685895 +/- 0.0006824386738579078,0.0002606105733432562 +/- 0.00301103681989512,0.00011169024571853758 +/- 0.0029175179744549617,-0.012620997766195097 +/- 0.0031741783569685365,0.00048399106478033693 +/- 0.0038114949804247743,-0.007483246463142229 +/- 0.00578553556212333,-0.04854802680565898 +/- 0.004405751956064637,-0.07122114668652271 +/- 0.008343277137657968
