,scr_lineintegral,scl_iqr,scl_min,scl_svd_entropy,scl_entropy,scl_lineintegral,scl_iqr_5_95,scl_pct_5,scl_ptp,scr_pct_95,scr_sum,scl_pct_95,scl_std,scr_rms,scl_energy,scl_max,scl_rms,scl_skewness,scr_pct_5,scr_iqr_5_95,scr_iqr,scr_svd_entropy,scl_kurtosis,scr_perm_entropy,scl_n_above_mean,scl_perm_entropy,scr_skewness,scr_max,scl_mean,scl_n_below_mean,scr_ptp,scr_n_above_mean,scr_mean,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_min,scr_entropy,scr_n_below_mean,scr_energy,scr_kurtosis,scl_sum,scr_std
0,0.11769050016784158 +/- 0.005860915679416559,0.015810674723061413 +/- 0.0022789397881831084,-0.0042631755622692166 +/- 0.0022420516253100547,0.024941255454850597 +/- 0.003827523588978876,0.003054716347767705 +/- 0.003371735960278595,-0.0021819402484055117 +/- 0.0016530476337354976,0.02947297750923129 +/- 0.0021059935738647977,0.0015777106411547503 +/- 0.005150411753793745,0.10083920778784825 +/- 0.004943097719825441,-0.0004699563611950452 +/- 0.002635486596359932,0.0001342732460557383 +/- 0.0013937925137312514,0.03272910372608258 +/- 0.004521764949124234,0.05911379657603222 +/- 0.0024227392515295283,-0.001946962067807989 +/- 0.000982124124761831,0.0020812353138637053 +/- 0.001315603755774775,0.04682779456193354 +/- 0.005022362389932526,0.03578382007385028 +/- 0.002592377922297106,0.005639476334340388 +/- 0.0012896524143872717,-0.0043303121852971025 +/- 0.0015633609966022126,-0.002786169855656273 +/- 0.0012292603842631985,-0.07982544478012757 +/- 0.0031231160388353225,0.016616314199395753 +/- 0.0033374735582630496,0.0033568311513930806 +/- 0.0014554873037045417,0.006612957368244366 +/- 0.0011437881864653171,0.0007385028533064885 +/- 0.0007915291119537875,0.0013763007720711707 +/- 0.0013039895669389027,-0.008828465928163831 +/- 0.0008887681970375208,-0.0015777106411547393 +/- 0.0033334195348313747,0.000637797918764682 +/- 0.0021570089058633585,0.002786169855656262 +/- 0.001201445462784367,-0.0025176233635448076 +/- 0.0007979096558579743,-3.35683115139207e-05 +/- 0.0016612075235526832,-0.002014098690835875 +/- 0.0006543668576575067,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.713662302786361e-05 +/- 0.0003289009389437056,-0.010808996307485741 +/- 0.002270766636493831,-0.0016112789526686933 +/- 0.0005576786749189428,-0.016683450822423628 +/- 0.002907294853598476,0.0010406176569318526 +/- 0.001954183226294437,-0.007989258140315536 +/- 0.0010699817019475869,-0.002014098690835864 +/- 0.0007199600734987108
