,scl_pct_95,scl_svd_entropy,scl_rms,scl_energy,scr_std,scl_pct_5,scr_lineintegral,scr_rms,scr_svd_entropy,scr_sum,scr_mean,scl_std,scl_ptp,scl_perm_entropy,scl_iqr_5_95,scl_lineintegral,scl_n_sign_changes,scl_sum,scr_entropy,scr_n_sign_changes,scl_skewness,scl_iqr,scr_kurtosis,scl_peaks,scl_n_above_mean,scl_n_below_mean,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scr_energy,scr_min,scr_pct_95,scr_iqr_5_95,scr_perm_entropy,scr_iqr,scr_peaks,scr_skewness,scr_max,scr_ptp,scl_kurtosis,scl_entropy,scl_min,scl_max,scl_mean
0,0.0003473428273706225 +/- 0.003043960027816138,0.0274400833622786 +/- 0.006361211922584996,0.00013893713094828008 +/- 0.0023568177080496495,-0.0004168113928446959 +/- 0.00046080233280379126,0.012643278916290412 +/- 0.004521331044188395,0.0018061827023272304 +/- 0.0012790519374450882,0.024696075026050736 +/- 0.003970813722874238,0.01608197290725949 +/- 0.0033390107728281243,0.13782563390065997 +/- 0.008818404386603602,0.004480722473080967 +/- 0.002253449334256139,0.004480722473080967 +/- 0.002253449334256139,0.004584925321292144 +/- 0.002833772567470802,0.0021535255296978527 +/- 0.002162470637898346,-0.004550191038555029 +/- 0.002393643230846827,0.0023966655088572763 +/- 0.001746758035523471,0.005557485237929882 +/- 0.0020666168503846636,-3.473428273705892e-05 +/- 0.00010420284821117675,-0.0004168113928446959 +/- 0.0006912034992057107,0.0006252170892671382 +/- 0.0019389073618552113,0.002084056964223713 +/- 0.0021967889268276423,1.1102230246251566e-17 +/- 0.00015533643469954722,0.00027787426189654905 +/- 0.00030280645665446167,-0.0008683570684265063 +/- 0.0009352491849834266,0.0 +/- 0.0,0.0026398054880167 +/- 0.0012052345656754261,0.0026398054880167 +/- 0.0012052345656754261,-0.00010420284821115456 +/- 0.0003126085446335623,-0.00010420284821115456 +/- 0.0003126085446335623,-0.00013893713094823568 +/- 0.0001701625385747133,-3.473428273705892e-05 +/- 0.00010420284821117675,-6.946856547411784e-05 +/- 0.00013893713094823568,-0.0002084056964223535 +/- 0.00023040116640188644,-0.00027787426189647136 +/- 0.0002599275711548222,0.009447724904480759 +/- 0.0019880636361589528,0.000312608544633608 +/- 0.0008138502614699584,2.2204460492503132e-17 +/- 0.0003106728693990821,-0.0005904828065300127 +/- 0.0004924434483764259,0.0009378256339007019 +/- 0.0022351720101696547,0.0010420284821118786 +/- 0.0022186480615034644,0.004411253907606827 +/- 0.0022459413908061353,0.008961444946161912 +/- 0.0014963986959734617,0.0015630427231677958 +/- 0.0014087738652777567,0.012678013199027494 +/- 0.002687140734608045,0.025078152136158403 +/- 0.0037820514314181866
