,scl_pct_95,scl_svd_entropy,scl_rms,scl_energy,scr_std,scl_pct_5,scr_lineintegral,scr_rms,scr_svd_entropy,scr_sum,scr_mean,scl_std,scl_ptp,scl_perm_entropy,scl_iqr_5_95,scl_lineintegral,scl_n_sign_changes,scl_sum,scr_entropy,scr_n_sign_changes,scl_skewness,scl_iqr,scr_kurtosis,scl_peaks,scl_n_above_mean,scl_n_below_mean,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scr_energy,scr_min,scr_pct_95,scr_iqr_5_95,scr_perm_entropy,scr_iqr,scr_peaks,scr_skewness,scr_max,scr_ptp,scl_kurtosis,scl_entropy,scl_min,scl_max,scl_mean
0,0.030276816608996514 +/- 0.006230776161027372,0.17681660899653978 +/- 0.008401965514616591,0.00737024221453284 +/- 0.0022320350758297733,0.008200692041522472 +/- 0.002110726643598614,0.1204152249134948 +/- 0.005097204104725356,0.010968858131487869 +/- 0.003681667403797894,0.09913494809688579 +/- 0.005309474075679184,0.02425605536332176 +/- 0.0036338770204735658,0.08401384083044977 +/- 0.006426677794460301,0.08664359861591693 +/- 0.0023478471216176345,0.08664359861591693 +/- 0.0023478471216176345,0.0452941176470588 +/- 0.002414471283656668,0.05217993079584773 +/- 0.0030355311002714562,0.0014186851211072326 +/- 0.0014304516684148089,0.011176470588235265 +/- 0.002840954778561403,0.010553633217993075 +/- 0.0025391889008937454,-6.920415224913601e-05 +/- 0.00040352608268826224,0.0012802768166089717 +/- 0.0021996145432958865,0.0006228373702422019 +/- 0.0020104967538178416,-0.0008304498269896321 +/- 0.0014029851164507686,0.00038062283737024807 +/- 0.000500236411584816,-6.920415224913601e-05 +/- 0.00045904841389002776,-0.0037716262975779013 +/- 0.0012130483143915668,6.920415224913601e-05 +/- 0.0006528706665783217,-0.0007266435986159281 +/- 0.001172903201154225,-0.0007266435986159281 +/- 0.001172903201154225,-0.00010380622837370401 +/- 0.0006389683499176356,-0.00010380622837370401 +/- 0.0006389683499176356,3.4602076124568006e-05 +/- 0.000500236411584816,-6.920415224913601e-05 +/- 0.0004035260826882623,0.0 +/- 0.0,-6.920415224913601e-05 +/- 0.00037267576519962533,3.4602076124568006e-05 +/- 0.0005675162445279231,-0.008512110726643618 +/- 0.001724558587457066,0.00024221453287195382 +/- 0.001547838702169197,0.0016955017301037768 +/- 0.001131334444586253,0.001038062283737018 +/- 0.0008188345720552899,0.0032179930795847465 +/- 0.001586043825102517,0.0028373702422144985 +/- 0.0013649192334474498,0.0008304498269895988 +/- 0.0025247662763951107,0.0010380622837369957 +/- 0.0022478037050396703,0.028650519031141842 +/- 0.003588620667810174,0.06342560553633216 +/- 0.004439461200071216,0.06404844290657438 +/- 0.004867591023061388
