,scr_lineintegral,scl_iqr,scl_min,scl_svd_entropy,scl_entropy,scl_lineintegral,scl_iqr_5_95,scl_pct_5,scl_ptp,scr_pct_95,scr_sum,scl_pct_95,scl_std,scr_rms,scl_energy,scl_max,scl_rms,scl_skewness,scr_pct_5,scr_iqr_5_95,scr_iqr,scr_svd_entropy,scl_kurtosis,scr_perm_entropy,scl_n_above_mean,scl_perm_entropy,scr_skewness,scr_max,scl_mean,scl_n_below_mean,scr_ptp,scr_n_above_mean,scr_mean,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_min,scr_entropy,scr_n_below_mean,scr_energy,scr_kurtosis,scl_sum,scr_std
0,0.019425444596443187 +/- 0.005391855588239772,0.054035567715458234 +/- 0.0028735911816142184,0.04080027359781117 +/- 0.0034979148464027404,0.04787961696306427 +/- 0.0035607154814830053,0.013201094391244839 +/- 0.005370990541559651,0.02859097127222977 +/- 0.001947883839384151,-0.0023255813953488636 +/- 0.0011627906976744286,-0.0008207934336525669 +/- 0.0027411032707953305,-0.016586867305061592 +/- 0.002962770283250826,0.0034883720930232176 +/- 0.002210053956416378,0.0017783857729137599 +/- 0.0006268913399392282,0.031326949384404876 +/- 0.0049612004940598,0.012722298221614182 +/- 0.0014733693042775745,0.02075923392612856 +/- 0.0014187734960801174,0.06367989056087546 +/- 0.003764456335380855,0.07216142270861829 +/- 0.0074473781548534505,-0.03939808481532153 +/- 0.0024269760600834672,-0.00010259917920661943 +/- 0.0013684164858921097,-0.001299589603283191 +/- 0.001111359562877698,-0.007763337893296885 +/- 0.0019708658733548472,-0.012961696306429581 +/- 0.0040420835894274115,0.04586183310533511 +/- 0.003800480661787853,0.010157318741450006 +/- 0.0014832591273735418,0.016244870041039618 +/- 0.0028541920497546364,0.004787961696306386 +/- 0.0015294582609437703,0.001778385772913771 +/- 0.0008624842826893579,0.004240766073871372 +/- 0.003245191837011341,0.012619699042407628 +/- 0.002677425790157307,0.008515731874144972 +/- 0.0016924545870942145,-0.003796169630642998 +/- 0.0009846908378172284,0.04456224350205194 +/- 0.003145817175348171,0.0009917920656634439 +/- 0.0006569552911182807,-0.004309165526675818 +/- 0.000576344033733,0.0 +/- 0.0,0.0 +/- 0.0,-0.001949384404924781 +/- 0.0002671084020488057,0.0 +/- 0.0,-0.0002393980848153676 +/- 0.0002671084020488,-0.0010943912448700744 +/- 0.0006268913399392402,0.001128590971272192 +/- 0.0011244379085344426,0.0005813953488371549 +/- 0.0002671084020487929,0.01460328317373456 +/- 0.0031495330013249783,0.01255129958960326 +/- 0.0019589608059671325,-0.0024965800273598292 +/- 0.0019469829449371213
