,scl_min,scr_svd_entropy,scl_mean,scl_energy,scl_entropy,scl_svd_entropy,scl_iqr_5_95,scl_lineintegral,scl_rms,scl_ptp,scr_pct_5,scr_perm_entropy,scl_sum,scl_n_below_mean,scr_skewness,scr_n_sign_changes,scr_entropy,scr_min,scl_peaks,scr_peaks,scr_n_above_mean,scl_n_sign_changes,scr_std,scl_n_above_mean,scl_skewness,scl_kurtosis,scr_n_below_mean,scr_kurtosis,scl_perm_entropy,scl_iqr,scl_pct_5,scr_ptp,scr_pct_95,scr_iqr_5_95,scr_max,scl_std,scr_energy,scr_rms,scl_max,scr_mean,scl_pct_95,scr_sum,scr_lineintegral,scr_iqr
0,-0.02544459644322844 +/- 0.0017849505267715348,0.003693570451436401 +/- 0.0014331276908178515,-0.02855677154582762 +/- 0.0014769372696093709,-0.017270861833105312 +/- 0.0013786350458786863,-0.006258549931600521 +/- 0.0030167570711354817,-0.011525307797537576 +/- 0.0021469693728754383,0.008378932968536267 +/- 0.002345861920607729,0.005471956224350228 +/- 0.0020915027156526295,-0.027154582763337886 +/- 0.002399836496969748,-0.0014705882352941014 +/- 0.0015298405777253812,-0.003967168262653897 +/- 0.0012158952691266147,0.0034199726402188825 +/- 0.0017505449920751882,-0.02435020519835841 +/- 0.0018276866232404111,0.0033857729138167094 +/- 0.001678576086430661,0.0024965800273598184 +/- 0.001368416485892101,0.00017099863201097687 +/- 0.0001709986320109769,0.0007523939808481539 +/- 0.0007917809099035694,-0.0006497948016415678 +/- 0.0007865937072503328,0.0 +/- 0.0,0.0 +/- 0.0,-0.0031121751025991575 +/- 0.001064595240511172,-0.0016073871409028496 +/- 0.0011450526021055665,-0.004685362517099867 +/- 0.00064979480164157,0.004103967168262679 +/- 0.0013507809615685039,-0.002325581395348819 +/- 0.0013049783877112859,0.004445964432284555 +/- 0.0012519155415679493,-0.008857729138166893 +/- 0.0014864099734679093,-0.0007523939808481428 +/- 0.0015657350399808055,0.0011627906976744318 +/- 0.0012814633375646536,0.01367989056087554 +/- 0.002253032707524027,-0.02181942544459642 +/- 0.0022467944877779507,-0.0021545827633378976 +/- 0.001418773496080144,-0.0021545827633378646 +/- 0.0012144514982602424,-0.0035567715458276195 +/- 0.002064485399833981,0.00280437756497951 +/- 0.0014001018803323413,0.00868673050615596 +/- 0.002125891965515747,0.003590971272229826 +/- 0.0009823123540591782,-0.008960328317373445 +/- 0.0018212759173316453,-0.006976744186046502 +/- 0.002775029107400913,-0.01863885088919289 +/- 0.001476937269609371,-0.009062927496579998 +/- 0.0035185851293022073,-0.012448700410396696 +/- 0.0017783857729138138,0.018570451436388535 +/- 0.0019349309384152718,-0.010328317373460993 +/- 0.00244617711932254
