,scr_lineintegral,scl_iqr,scl_min,scl_svd_entropy,scl_entropy,scl_lineintegral,scl_iqr_5_95,scl_pct_5,scl_ptp,scr_pct_95,scr_sum,scl_pct_95,scl_std,scr_rms,scl_energy,scl_max,scl_rms,scl_skewness,scr_pct_5,scr_iqr_5_95,scr_iqr,scr_svd_entropy,scl_kurtosis,scr_perm_entropy,scl_n_above_mean,scl_perm_entropy,scr_skewness,scr_max,scl_mean,scl_n_below_mean,scr_ptp,scr_n_above_mean,scr_mean,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_min,scr_entropy,scr_n_below_mean,scr_energy,scr_kurtosis,scl_sum,scr_std
0,0.02747068676716915 +/- 0.004850106819659337,-0.003752093802345069 +/- 0.0019116037008626025,0.04532663316582912 +/- 0.0034784453742367086,-0.006767169179229482 +/- 0.00454871800937854,0.06214405360134001 +/- 0.00425143975327206,0.02435510887772192 +/- 0.004245628163965791,0.017688442211055245 +/- 0.0019057236386368815,-0.003383584589614763 +/- 0.004460646265488836,-0.005460636515912931 +/- 0.0007792096046642087,0.017654941373534315 +/- 0.002252542107070578,0.002244556113902796 +/- 0.00021451002470462371,-0.009112227805695173 +/- 0.0025897685882864565,-0.010385259631490784 +/- 0.00338341873981978,-0.0028475711892797517 +/- 0.001818018566326984,0.016013400335008355 +/- 0.0009088549391122878,0.03762144053601337 +/- 0.002113740911805338,0.009447236180904506 +/- 0.0036137451417519056,-0.004656616415410398 +/- 0.001567395318631781,-0.010217755443886145 +/- 0.0007067009416994822,0.015108877721943016 +/- 0.001064146075327889,-0.014840871021775559 +/- 0.0013065326633165696,0.011122278056951406 +/- 0.0012783104876608962,-0.004355108877721958 +/- 0.0015926116347074898,-0.0003015075376884502 +/- 0.00010050251256281673,-0.0005360134003350337 +/- 0.001255275979577578,-0.0013065326633165842 +/- 0.002408568102917074,-0.008944723618090478 +/- 0.0012628527185910166,0.015778894472361794 +/- 0.00147136959839182,0.020938023450586252 +/- 0.0018425460636515905,-0.0007035175879397171 +/- 0.0005494545885044275,0.0010050251256281117 +/- 0.0015996430668426473,0.0009045226130653284 +/- 0.0006186326737895769,0.0015410385259631344 +/- 0.0004020100502512206,0.0 +/- 0.0,0.0 +/- 0.0,-0.017922948073701872 +/- 0.0004303260495365316,0.0 +/- 0.0,-0.00184254606365164 +/- 0.00047965899709469787,-0.006365159128978237 +/- 0.0010379854864207363,0.00033500837520936686 +/- 0.000970946515657571,0.00013400335008374454 +/- 0.0009380234505862674,0.001608040201005001 +/- 0.0015116266898061515,-0.007169179229480749 +/- 0.0014921981541923012,0.03319932998324956 +/- 0.003404746665722388
