,scl_min,scr_svd_entropy,scl_mean,scl_energy,scl_entropy,scl_svd_entropy,scl_iqr_5_95,scl_lineintegral,scl_rms,scl_ptp,scr_pct_5,scr_perm_entropy,scl_sum,scl_n_below_mean,scr_skewness,scr_n_sign_changes,scr_entropy,scr_min,scl_peaks,scr_peaks,scr_n_above_mean,scl_n_sign_changes,scr_std,scl_n_above_mean,scl_skewness,scl_kurtosis,scr_n_below_mean,scr_kurtosis,scl_perm_entropy,scl_iqr,scl_pct_5,scr_ptp,scr_pct_95,scr_iqr_5_95,scr_max,scl_std,scr_energy,scr_rms,scl_max,scr_mean,scl_pct_95,scr_sum,scr_lineintegral,scr_iqr
0,-0.004870967741935506 +/- 0.001916302805197304,0.025258064516129008 +/- 0.003770331633205464,-0.033580645161290355 +/- 0.001916302805197296,-0.007709677419354866 +/- 0.0017870501915437844,-0.00603225806451616 +/- 0.00293193688577794,0.015193548387096755 +/- 0.0027083329998132057,-0.004483870967741966 +/- 0.001333550103780292,0.001483870967741907 +/- 0.001768024465296099,-0.007129032258064549 +/- 0.002886871499591022,0.0025806451612902957 +/- 0.0012822327041517353,-0.0005161290322580836 +/- 0.001119313004703061,0.0010645161290322557 +/- 0.0009682794206324845,-0.03600000000000003 +/- 0.003423612686818466,0.0044838709677419205 +/- 0.0010347751569255007,0.00087096774193548 +/- 0.0019411208236555307,-0.000225806451612931 +/- 0.0002519435379324611,-0.0005806451612903385 +/- 0.00040290309667084285,0.0001612903225806095 +/- 0.0008318578682727426,0.0 +/- 0.0,0.0 +/- 0.0,-0.001032258064516145 +/- 0.001170216590143042,0.00025806451612900847 +/- 0.0007875197171441112,0.009548387096774169 +/- 0.002020704485595603,0.004225806451612879 +/- 0.0015766902464322506,0.0030645161290322243 +/- 0.0011104460953586192,-0.0006451612903225934 +/- 0.0009459921482977299,-9.67741935484212e-05 +/- 0.0011363816099231368,0.0017419354838709377 +/- 0.0010814873944671169,0.001612903225806417 +/- 0.0015737175377613507,-0.01780645161290325 +/- 0.0021629747889342333,-0.00877419354838711 +/- 0.0023162997510988615,0.005806451612903218 +/- 0.0012740914618149292,0.016193548387096735 +/- 0.0018743018124301857,0.0070645161290322275 +/- 0.0018612092563550483,0.012870967741935446 +/- 0.0015297942840489607,-0.016096774193548415 +/- 0.0015567649692920906,0.010516129032258037 +/- 0.0014584070394138484,0.02145161290322577 +/- 0.0016527339945096285,-0.005645161290322609 +/- 0.0019582000271969125,0.01603225806451609 +/- 0.0017671414096519084,-0.015967741935483903 +/- 0.002126342386797031,0.0129032258064516 +/- 0.0020503546557510397,0.011225806451612873 +/- 0.0027211737688984726,0.002709677419354828 +/- 0.0027073722914009403
