,scr_svd_entropy,scl_svd_entropy,scr_std,scr_lineintegral,scr_mean,scr_sum,scl_std,scl_mean,scl_ptp,scl_rms,scl_max,scl_pct_95,scr_rms,scl_perm_entropy,scl_lineintegral,scl_iqr_5_95,scr_max,scr_ptp,scr_peaks,scr_entropy,scr_n_sign_changes,scl_entropy,scl_kurtosis,scr_perm_entropy,scr_energy,scl_pct_5,scr_iqr,scr_iqr_5_95,scr_pct_95,scl_sum,scl_energy,scl_peaks,scl_skewness,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scr_skewness,scl_n_sign_changes,scr_min,scr_kurtosis,scl_iqr,scl_n_above_mean,scl_n_below_mean,scl_min
0,0.03252727808905932 +/- 0.006780159296940646,0.18035977587732238 +/- 0.00417924004436611,0.028546151577705747 +/- 0.005793531319615952,0.029430846358006524 +/- 0.005306202329197273,0.023709820112061398 +/- 0.004952535111820877,0.023709820112061398 +/- 0.004952535111820877,0.023031554113830767 +/- 0.005179558654518495,-0.032291359480978984 +/- 0.0027984275570586588,0.02704217045119439 +/- 0.005923051926064627,-0.035328811560011775 +/- 0.0030269837618062726,0.004276024771453901 +/- 0.0025410922942515793,-0.002034797994691784 +/- 0.0014353398435432555,-0.03930993807136533 +/- 0.0023593703850155814,-0.005190209377764621 +/- 0.001632362430327103,-0.03936891772338539 +/- 0.0026053055456862024,-0.030669419050427547 +/- 0.001879036546396232,-0.027337068711294564 +/- 0.0016788493456196298,-0.026658802713063933 +/- 0.001610911269094389,-0.02376879976408136 +/- 0.0011662471208071397,0.0005603066941905377 +/- 0.001843762787654464,-0.0006782659982305539 +/- 0.0019652264325032347,-0.02718961958124442 +/- 0.0022060282169584196,-0.002034797994691806 +/- 0.0023386380292429263,-5.89796520200081e-05 +/- 0.0014495081955110155,-0.0028015334709524664 +/- 0.0007604716578134909,0.02199941020347984 +/- 0.005072250073724551,-0.015600117959304004 +/- 0.0013019015072040176,-0.0015334709525213542 +/- 0.000719938402579388,-0.0008552049542907336 +/- 0.0007740728250313501,0.001651430256561537 +/- 0.0011587663051836512,-0.0011795930404010057 +/- 0.0005595301079625565,0.0010911235623710324 +/- 0.0014389705572109574,0.001887348864641758 +/- 0.001188407058661753,0.00103214391035098 +/- 0.0014341275630537264,0.00103214391035098 +/- 0.0014341275630537264,-0.00017693895606011312 +/- 0.0005308168681804628,-0.0023296962547920573 +/- 0.0015850610026985242,-0.015393689177233804 +/- 0.002268225835804112,0.0 +/- 0.0,0.002477145384842283 +/- 0.0014398768051587974,0.0029194927749926604 +/- 0.0021365373856302022,0.0007077558242406745 +/- 0.0007824535040649953,0.0007077558242406745 +/- 0.0007824535040649953,-0.027602477145384795 +/- 0.0020819065284250014
