,scl_min,scl_energy,scl_pct_5,scr_lineintegral,scl_max,scr_rms,scl_pct_95,scl_iqr_5_95,scr_max,scl_perm_entropy,scl_sum,scr_perm_entropy,scl_ptp,scl_lineintegral,scr_ptp,scl_iqr,scr_pct_5,scr_peaks,scl_peaks,scr_iqr_5_95,scr_n_sign_changes,scr_svd_entropy,scl_kurtosis,scr_entropy,scr_min,scr_skewness,scr_energy,scl_mean,scr_mean,scl_n_above_mean,scl_n_below_mean,scr_n_below_mean,scl_skewness,scl_std,scl_n_sign_changes,scr_n_above_mean,scl_rms,scr_pct_95,scr_std,scr_kurtosis,scr_sum,scr_iqr,scl_svd_entropy,scl_entropy
0,-0.008782788093132899 +/- 0.0013936446115575508,0.006542882404951389 +/- 0.0014665317187886493,-0.010698496905393439 +/- 0.001462082729715598,0.0021514883583849233 +/- 0.0015373771123778504,0.024697907456528174 +/- 0.0018253890441735352,-0.002623047450633631 +/- 0.0014525460100620793,0.02033598585322726 +/- 0.0010544381856762918,0.0019746536987916507 +/- 0.0009690116252740193,0.004597701149425304 +/- 0.0007479267633627951,0.003831417624521094 +/- 0.0008439623379473341,-0.006513409961685812 +/- 0.0018189536250173197,0.0012083701738874407 +/- 0.0008885831672078472,0.009932213380489252 +/- 0.0012507571573193543,-0.002858826996758024 +/- 0.0017288546272988632,0.0033598585322723307 +/- 0.0011121698947310914,0.011111111111111127 +/- 0.00117926607861729,-0.003035661656351285 +/- 0.0010128405704355658,-0.0009431181844974823 +/- 0.00028876978989487084,0.0 +/- 0.0,-0.0007957559681697424 +/- 0.001141843243608044,0.00020630710285881592 +/- 0.00018871571580998894,-0.00704391394046564 +/- 0.0021107290621625715,0.0006778661951075904 +/- 0.0006047239766779581,-0.0004420866489831865 +/- 0.0008044411473006855,0.00017683465959328348 +/- 0.00044110314020322325,-0.0019746536987916286 +/- 0.0012984609945128544,0.002593575007368132 +/- 0.0008315199516454896,-0.010698496905393439 +/- 0.001850202901941588,-0.0026230474506336423 +/- 0.000715276221603978,-0.002387267904509283 +/- 0.0010332182813414727,-0.001503094606542843 +/- 0.0008688124357785805,-0.0012083701738874076 +/- 0.00140389099484994,-0.0002947244326554577 +/- 0.0010707870394686193,0.0021514883583849233 +/- 0.0016622562513650047,-0.0002947244326554466 +/- 0.00045658512775800103,0.0004126142057176652 +/- 0.0012656003863002543,-0.007603890362511023 +/- 0.0019407105963046868,0.00394930739758329 +/- 0.0011505582844646793,0.0027998821102269587 +/- 0.0009435785790499448,5.894488653107599e-05 +/- 0.0014060548708372024,-0.006454465075154725 +/- 0.001595055600086638,-0.0038314176245210717 +/- 0.0019416055516652644,0.004126142057176541 +/- 0.00180240316550789,0.021780135573239028 +/- 0.002139342109514832
