,scl_min,scl_energy,scl_pct_5,scr_lineintegral,scl_max,scr_rms,scl_pct_95,scl_iqr_5_95,scr_max,scl_perm_entropy,scl_sum,scr_perm_entropy,scl_ptp,scl_lineintegral,scr_ptp,scl_iqr,scr_pct_5,scr_peaks,scl_peaks,scr_iqr_5_95,scr_n_sign_changes,scr_svd_entropy,scl_kurtosis,scr_entropy,scr_min,scr_skewness,scr_energy,scl_mean,scr_mean,scl_n_above_mean,scl_n_below_mean,scr_n_below_mean,scl_skewness,scl_std,scl_n_sign_changes,scr_n_above_mean,scl_rms,scr_pct_95,scr_std,scr_kurtosis,scr_sum,scr_iqr,scl_svd_entropy,scl_entropy
0,-0.006957878315132593 +/- 0.0034829594170897944,-0.005179407176287032 +/- 0.0018574572313431862,-0.015288611544461784 +/- 0.002148132852175785,0.014196567862714515 +/- 0.0024258844951544796,0.013135725429017175 +/- 0.002243237375103739,-0.0025897035881435214 +/- 0.0019337223628512978,0.0032449297971918977 +/- 0.001561309953597102,-0.0005928237129484981 +/- 0.002243237375103735,-0.00424336973478936 +/- 0.0009687472509366501,0.005928237129485181 +/- 0.0017259677611156763,-0.0029017160686427234 +/- 0.002241500786978056,0.0023088923556942253 +/- 0.0012260145213347099,0.006833073322932914 +/- 0.0020481427060563308,0.005803432137285481 +/- 0.0018257396366087744,0.002090483619344774 +/- 0.0015415437537641863,0.0008736349453978276 +/- 0.002274911217916784,0.0014040561622464809 +/- 0.0013618192101588391,0.0 +/- 0.0,0.0 +/- 0.0,0.002714508580343211 +/- 0.0014571350301199116,-0.00012480499219966746 +/- 0.0005258127783573317,-0.0018720748829953115 +/- 0.0026179316022967854,-3.120124804990576e-05 +/- 0.0007825233200614279,-0.00018720748829952337 +/- 0.0009381152186192291,-0.0014040561622464809 +/- 0.0007800312012480593,-0.008580343213728548 +/- 0.001478359780403374,-0.004212168486739454 +/- 0.0007149104048293004,-0.013572542901716046 +/- 0.001658369081549871,0.005429017160686433 +/- 0.0020986173754508866,0.001404056162246503 +/- 0.0009069854510919619,0.0041185647425897145 +/- 0.0014009325629106958,0.0006552262090483762 +/- 0.0013984982733862845,0.0009048361934477555 +/- 0.0014862409190408053,-0.002496099843993749 +/- 0.0021526600075706987,-0.0010296411856474009 +/- 0.0005761680284748779,-0.002059282371294846 +/- 0.0021445042467943356,-0.00040561622464898586 +/- 0.002120996492899503,-0.005273010920436805 +/- 0.0019256504367188103,-0.004024960998439941 +/- 0.0016119302780767055,-0.002402496099843998 +/- 0.0016335276271710962,0.0030577223088923524 +/- 0.0014078644833296018,3.120124804993907e-05 +/- 0.0007825233200614399,-0.0016224648985959434 +/- 0.0018395510730712843,-0.021528861154446167 +/- 0.002134493775536588
