,scl_min,scl_energy,scl_pct_5,scr_lineintegral,scl_max,scr_rms,scl_pct_95,scl_iqr_5_95,scr_max,scl_perm_entropy,scl_sum,scr_perm_entropy,scl_ptp,scl_lineintegral,scr_ptp,scl_iqr,scr_pct_5,scr_peaks,scl_peaks,scr_iqr_5_95,scr_n_sign_changes,scr_svd_entropy,scl_kurtosis,scr_entropy,scr_min,scr_skewness,scr_energy,scl_mean,scr_mean,scl_n_above_mean,scl_n_below_mean,scr_n_below_mean,scl_skewness,scl_std,scl_n_sign_changes,scr_n_above_mean,scl_rms,scr_pct_95,scr_std,scr_kurtosis,scr_sum,scr_iqr,scl_svd_entropy,scl_entropy
0,-0.005472932778108275 +/- 0.0008003345655606123,-0.005205234979179041 +/- 0.0006550480531096076,0.0027067221891731164 +/- 0.0010924668454614344,0.01632956573468175 +/- 0.0011931095252904077,-0.0020226055919095654 +/- 0.000984708230651198,0.006008328375966721 +/- 0.0009665720885943938,0.0024390243902439046 +/- 0.0010025163323231965,0.00392623438429508 +/- 0.0012744964476876157,0.004372397382510429 +/- 0.0008727781529518879,0.0006841165972635288 +/- 0.000595627138444402,-0.00701963117192147 +/- 0.0008221460417064649,0.0010113027959547827 +/- 0.0007310056946724824,0.00327186198691255 +/- 0.0011596423967648996,0.008596073765615697 +/- 0.0009725034339245369,0.0041344437834622385 +/- 0.0010761482757362182,0.005175490779298053 +/- 0.0009041453987846922,0.0009220701963117306 +/- 0.000630268295669751,-0.0003271861986912317 +/- 0.00016017741841564892,0.0 +/- 0.0,0.004878048780487809 +/- 0.0009330390922878235,0.0 +/- 0.0,0.0014872099940511751 +/- 0.0012689309344260389,0.0009815585960737728 +/- 0.0008418186613970852,0.00026769779892920064 +/- 0.00028060622046569765,0.0009815585960737728 +/- 0.0004216968137643693,-0.0010113027959547827 +/- 0.0005516727243007615,0.0016656751933373016 +/- 0.0009882955220604462,-0.014663890541344437 +/- 0.0016239897316738527,0.003777513384889952 +/- 0.000902676436971676,-0.0006841165972635288 +/- 0.0005651397977394515,0.00017846519928612636 +/- 0.0008641189200674597,0.0011302795954788892 +/- 0.0007261484601864286,-0.0010113027959547827 +/- 0.0006267491822042136,-0.003004164187983327 +/- 0.0019570236941815595,0.0003866745984532849 +/- 0.0002676977989292105,-0.0006841165972635177 +/- 0.0008312426301297951,-0.006722189173111237 +/- 0.0008003345655606107,0.006811421772754322 +/- 0.0006160712426296312,0.005413444378346233 +/- 0.0007138607971445509,0.00014872099940511642 +/- 0.0007554089886496267,0.0038964901844140585 +/- 0.001447720823752289,0.006008328375966698 +/- 0.0013087447947650226,0.005710886377156455 +/- 0.0019631171921475374,0.0009518143961927628 +/- 0.002314702731510252
