,accx_mean,accz_perm_entropy,accz_rms,accz_energy,accx_sum,accy_energy,accz_peaks,accy_pct_95,accy_rms,accx_energy,accz_svd_entropy,accx_lineintegral,accz_n_sign_changes,accy_perm_entropy,accx_pct_5,accx_max,accz_mean,accz_sum,accx_iqr_5_95,accz_std,accy_lineintegral,accx_ptp,accy_peaks,accx_std,accx_n_below_mean,accz_ptp,accx_rms,accx_iqr,accz_min,accx_svd_entropy,accx_n_above_mean,accy_std,accz_max,accy_svd_entropy,accx_skewness,accz_n_above_mean,accy_n_sign_changes,accz_iqr,accz_iqr_5_95,accy_mean,accy_sum,accz_skewness,accy_n_below_mean,accy_iqr_5_95,accz_n_below_mean,accz_pct_5,accy_entropy,accx_n_sign_changes,accz_pct_95,accx_kurtosis,accy_kurtosis,accy_min,accz_entropy,accx_pct_95,accz_kurtosis,accx_peaks,accy_max,accy_ptp,accy_skewness,accx_min,accy_iqr,accy_n_above_mean,accz_lineintegral,accx_perm_entropy,accy_pct_5,accx_entropy
0,0.2759896729776248 +/- 0.00618843937636722,0.28214285714285714 +/- 0.00802711967830717,0.11191910499139412 +/- 0.0050160011293320615,0.039716006884681555 +/- 0.0021604802427940156,0.11183304647160067 +/- 0.004093211356441121,0.17383820998278826 +/- 0.005167095715069897,0.03235800344234078 +/- 0.0040309942955698294,0.015318416523235767 +/- 0.0017340311256118816,0.08851118760757312 +/- 0.004562116277213144,0.0938468158347676 +/- 0.004926615376703916,0.04049053356282271 +/- 0.002189424136524705,0.017598967297762468 +/- 0.00145855862794133,0.011316695352839912 +/- 0.0017746635651722383,0.08132530120481925 +/- 0.00544621939149628,0.011962134251290845 +/- 0.0015961477617032285,0.012478485370051607 +/- 0.0009228748102206089,0.04716006884681582 +/- 0.0030194156269963725,0.04716006884681582 +/- 0.0030194156269963725,0.008820998278829584 +/- 0.0011744702292561125,0.024569707401032682 +/- 0.0017044150017502867,0.016437177280550753 +/- 0.0018437422793139942,0.00821858864027536 +/- 0.0014711980204198595,0.013209982788296016 +/- 0.002434482815803033,-0.0040017211703959 +/- 0.001721708177602616,0.014629948364888113 +/- 0.001400931204483628,0.008777969018932862 +/- 0.0008648774200620427,0.0056798623063683 +/- 0.0014114646701253709,0.009380378657487077 +/- 0.0011020867878542035,0.011445783132530075 +/- 0.0015176585274138093,0.006626506024096379 +/- 0.0011577989713488681,0.0021514629948364617 +/- 0.0011384472078591157,-0.00047332185886405086 +/- 0.00023171965607292466,0.0005593803786574702 +/- 0.0008828865976197545,-0.0037005163511187656 +/- 0.001235172125164135,0.0016781411359724219 +/- 0.0006220667940964337,0.001678141135972444 +/- 0.0009117736704138042,0.0063683304647159985 +/- 0.0006024096385542244,-0.0070998278829604525 +/- 0.00136410219312799,-0.0072719449225473465 +/- 0.0010264079554110628,0.00486230636833046 +/- 0.0008616602579389337,0.00486230636833046 +/- 0.0008616602579389337,-0.00047332185886403975 +/- 0.0005593803786574899,0.002323580034423378 +/- 0.0009660044888400923,0.00253872633390706 +/- 0.0004887184462822893,0.0009466437177280351 +/- 0.0008118744519842113,-0.008433734939759074 +/- 0.0013497751412528333,-0.002194492254733249 +/- 0.0012684512024942896,-0.0003442340791738552 +/- 0.0002581755593803914,-0.000774526678141163 +/- 0.0005018030890572585,0.000602409638554191 +/- 0.0008648774200620316,0.000989672977624756 +/- 0.001374917840677322,-0.0015920826161790248 +/- 0.0006396759357710029,-0.001376936316695354 +/- 0.0012880059851201114,0.0011187607573149515 +/- 0.0006440029925600549,-0.0006454388984509785 +/- 0.0006160852436866204,0.01256454388984507 +/- 0.0007148557541237644,0.000645438898450923 +/- 0.0007264175136030042,-0.0012478485370052029 +/- 0.0006220667940964252,0.0 +/- 0.0,-0.006024096385542199 +/- 0.001414085776691481,-0.001118760757314996 +/- 0.0006440029925600519,-0.001161790017211728 +/- 0.0009238773904295834,0.009724612736660898 +/- 0.00069914271984818,-0.0093373493975904 +/- 0.000963125184406156,0.035972461273666066 +/- 0.0029511924611845637,-0.001032702237521521 +/- 0.0012500722070855521
