,accy_pct_95,accx_perm_entropy,accz_mean,accx_min,accx_energy,accz_perm_entropy,accy_pct_5,accx_peaks,accx_svd_entropy,accx_mean,accz_lineintegral,accx_iqr,accx_pct_5,accx_max,accz_min,accz_kurtosis,accz_energy,accy_max,accy_ptp,accz_pct_95,accz_skewness,accy_sum,accx_n_sign_changes,accz_pct_5,accy_iqr,accz_n_below_mean,accy_min,accy_perm_entropy,accy_lineintegral,accx_rms,accz_svd_entropy,accy_n_above_mean,accz_sum,accz_iqr_5_95,accx_kurtosis,accx_lineintegral,accx_iqr_5_95,accx_pct_95,accy_iqr_5_95,accz_std,accy_n_below_mean,accy_rms,accy_svd_entropy,accz_n_above_mean,accz_iqr,accz_n_sign_changes,accz_ptp,accz_rms,accy_entropy,accy_energy,accx_ptp,accx_sum,accx_n_below_mean,accx_n_above_mean,accy_mean,accy_kurtosis,accx_entropy,accy_std,accx_skewness,accx_std,accz_entropy,accy_peaks,accy_skewness,accz_max,accz_peaks,accy_n_sign_changes
0,0.2825171821305842 +/- 0.008022532545770036,0.10584192439862541 +/- 0.005028525988543627,-0.00021477663230240474 +/- 0.00021477663230240474,-0.0005154639175257714 +/- 0.0004208745262514037,0.0014175257731958713 +/- 0.0004725085910652904,0.04063573883161509 +/- 0.0015392158820591798,0.002319587628865971 +/- 0.0018743491605903223,0.0020189003436426045 +/- 0.0009804735576042342,0.026975945017182146 +/- 0.003370282688304633,0.004381443298969057 +/- 0.0009757574477320022,0.12469931271477663 +/- 0.004829561932684808,0.0 +/- 0.0,0.00030068728522336663 +/- 0.0002750482919859461,-0.016365979381443307 +/- 0.0024858481608643446,0.02263745704467357 +/- 0.0030739331035764227,0.0 +/- 0.0,-0.00317869415807559 +/- 0.0005826743971757083,-0.000773195876288657 +/- 0.0006313117893771056,0.0 +/- 0.0,-0.004166666666666652 +/- 0.004554277589451605,0.008934707903780037 +/- 0.002197029527928587,0.031486254295532645 +/- 0.0021048109965635664,0.011082474226804084 +/- 0.001497903417024281,0.08878865979381445 +/- 0.0025561126369092416,4.295532646048095e-05 +/- 0.00023132151233395552,0.0 +/- 0.0,0.008805841924398594 +/- 0.0022008055768813492,0.010309278350515427 +/- 0.0018425782293408197,0.0 +/- 0.0,0.04162371134020616 +/- 0.003756811065994202,0.021391752577319623 +/- 0.002510590927182544,0.004381443298969057 +/- 0.0018305219718782167,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004725085910652904 +/- 0.00030068728522336663,0.013402061855670078 +/- 0.0017160639480617282,0.0012886597938144284 +/- 0.0007684082396906467,-0.000816151202749138 +/- 0.00023132151233395552,0.00030068728522336663 +/- 0.0003865979381443285,0.011726804123711299 +/- 0.0015493718897655817,0.0 +/- 0.0,0.03711340206185565 +/- 0.002175084003637821,-0.0036082474226803996 +/- 0.0014142678378998514,0.0 +/- 0.0,0.0 +/- 0.0,0.009579037800687251 +/- 0.0018430788619351254,0.024355670103092808 +/- 0.0034366945771425327,0.00859106529209619 +/- 0.0026128705027054114,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003908934707903766 +/- 0.0012367852275676906,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006013745704467333 +/- 0.0006428964582085786,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00042955326460480947 +/- 0.00033273052802469097,0.0020618556701030855 +/- 0.0008761201913389633,0.0 +/- 0.0,0.0156786941580756 +/- 0.0023781117758877317,0.026589347079037817 +/- 0.00297882103910408,0.011168384879725057 +/- 0.002584468892867936
