,accy_pct_95,accy_mean,accy_sum,accy_iqr,accz_energy,accy_iqr_5_95,accz_rms,accx_iqr,accx_iqr_5_95,accx_n_sign_changes,accy_max,accx_std,accz_pct_95,accy_std,accz_std,accy_svd_entropy,accy_energy,accy_n_above_mean,accx_svd_entropy,accy_perm_entropy,accy_lineintegral,accx_kurtosis,accx_energy,accx_entropy,accz_ptp,accz_svd_entropy,accx_lineintegral,accx_n_above_mean,accx_skewness,accy_ptp,accx_ptp,accx_peaks,accy_skewness,accy_rms,accz_kurtosis,accx_n_below_mean,accz_perm_entropy,accz_n_sign_changes,accy_peaks,accy_n_below_mean,accy_entropy,accy_kurtosis,accz_peaks,accz_skewness,accz_n_above_mean,accz_iqr,accx_min,accx_pct_95,accx_rms,accx_perm_entropy,accz_iqr_5_95,accz_n_below_mean,accx_max,accz_pct_5,accz_sum,accz_lineintegral,accx_pct_5,accz_mean,accz_min,accy_min,accx_mean,accz_entropy,accy_pct_5,accz_max,accx_sum,accy_n_sign_changes
0,0.01314432989690727 +/- 0.003538017230579732,0.009192439862542956 +/- 0.001171665094242811,0.008548109965635754 +/- 0.002685652754697734,0.0029639175257731853 +/- 0.001657541355805384,-0.01086769759450168 +/- 0.001137302602652378,0.004810996563573866 +/- 0.0011494061993350176,0.004725085910652904 +/- 0.000665461056049382,-0.0044243986254295375 +/- 0.0006939645370018666,0.0027061855670102997 +/- 0.001289375517165256,0.00317869415807559 +/- 0.0017627392206772438,-0.0018900343642611617 +/- 0.0024690906981443064,-0.0009450171821305808 +/- 0.0009566605434415811,-0.005670103092783485 +/- 0.001672501918722656,0.0131013745704468 +/- 0.0014407654494199625,-0.0014175257731958713 +/- 0.001104378018228728,-0.003092783505154628 +/- 0.0013556472369466875,0.006142611683848775 +/- 0.0014761890272714366,-0.001675257731958757 +/- 0.0008251448759578385,0.0034364261168384758 +/- 0.0005763061797679851,0.00455326460481098 +/- 0.0023699508976174695,-0.0011597938144329856 +/- 0.0012604296177939139,-0.0010738831615120237 +/- 0.0003960285419799336,-0.009321305841924366 +/- 0.000999115408042351,0.0009020618556700999 +/- 0.0006500320425438789,-0.004123711340206171 +/- 0.0011558096260372562,0.0005584192439862523 +/- 0.001120961198513732,0.012414089347079105 +/- 0.0014560525134603294,-0.0006013745704467333 +/- 0.00043806009566948166,-0.0013316151202749094 +/- 0.0007550857315827699,-0.0018470790378006807 +/- 0.0011693004801388448,-0.0009879725085910618 +/- 0.0015253677753062406,-0.009450171821305808 +/- 0.0013985241061941279,0.002534364261168376 +/- 0.0011597938144329856,0.005670103092783485 +/- 0.0018997718545958678,-0.0021907216494845283 +/- 0.0005584192439862523,-0.0002577319587628857 +/- 0.0006428964582085787,0.006271477663230218 +/- 0.001922940660274855,-0.003221649484536071 +/- 0.0012337978192736273,0.009750859106529253 +/- 0.0013991836318645045,-0.0015034364261168331 +/- 0.0007743881605377956,-0.00030068728522336663 +/- 0.0004725085910652904,4.295532646048095e-05 +/- 0.0005243365814318582,-0.0002577319587628857 +/- 0.0007489517085121405,0.0012457044673539475 +/- 0.0007302405498281761,-8.59106529209619e-05 +/- 0.00017182130584192382,-0.0019329896907216426 +/- 0.00048025514980665413,0.0020189003436426045 +/- 0.001950096127631637,0.005798969072164928 +/- 0.001292234446433958,-0.012457044673539475 +/- 0.0009212891146704098,0.004123711340206171 +/- 0.001834549527840425,-0.0007302405498281761 +/- 0.0015009798290082548,-0.0003865979381443285 +/- 0.0006209979508075992,-0.012414089347078994 +/- 0.0008472114657781765,-0.00545532646048108 +/- 0.0027575178429044634,-0.004896907216494828 +/- 0.001502822653310639,-0.004682130584192423 +/- 0.001657541355805384,-0.004853951890034347 +/- 0.0011693004801388446,-0.003994845360824728 +/- 0.002113559209646478,0.0013316151202749094 +/- 0.0018269905771595072,0.0054982817869415725 +/- 0.0020402649634085933,0.005154639175257714 +/- 0.0007187800915241174,0.0019329896907216426 +/- 0.0011077145153116478,0.0021477663230240474 +/- 0.0021043726312570186,-0.002534364261168376 +/- 0.0014175257731958713,-0.003307560137457033 +/- 0.0007452470606914695,-0.001589347079037795 +/- 0.0015374166811145376
