,accx_mean,accz_perm_entropy,accz_rms,accz_energy,accx_sum,accy_energy,accz_peaks,accy_pct_95,accy_rms,accx_energy,accz_svd_entropy,accx_lineintegral,accz_n_sign_changes,accy_perm_entropy,accx_pct_5,accx_max,accz_mean,accz_sum,accx_iqr_5_95,accz_std,accy_lineintegral,accx_ptp,accy_peaks,accx_std,accx_n_below_mean,accz_ptp,accx_rms,accx_iqr,accz_min,accx_svd_entropy,accx_n_above_mean,accy_std,accz_max,accy_svd_entropy,accx_skewness,accz_n_above_mean,accy_n_sign_changes,accz_iqr,accz_iqr_5_95,accy_mean,accy_sum,accz_skewness,accy_n_below_mean,accy_iqr_5_95,accz_n_below_mean,accz_pct_5,accy_entropy,accx_n_sign_changes,accz_pct_95,accx_kurtosis,accy_kurtosis,accy_min,accz_entropy,accx_pct_95,accz_kurtosis,accx_peaks,accy_max,accy_ptp,accy_skewness,accx_min,accy_iqr,accy_n_above_mean,accz_lineintegral,accx_perm_entropy,accy_pct_5,accx_entropy
0,-0.00013489208633092885 +/- 0.0017303850184257265,0.42423561151079137 +/- 0.0072173919436022225,0.2071043165467626 +/- 0.005255985322374966,0.01807553956834531 +/- 0.001905541375936788,0.010386690647482034 +/- 0.0016514719129682631,0.07985611510791367 +/- 0.004280802242953924,0.03381294964028776 +/- 0.004658933038485117,0.0743705035971223 +/- 0.0034255390206368716,0.11982913669064747 +/- 0.006519784172661887,0.1973021582733813 +/- 0.005398680222950955,0.024775179856115104 +/- 0.00550492678017898,0.05224820143884893 +/- 0.0031008884261810536,0.005980215827338109 +/- 0.001897567252338946,0.08979316546762589 +/- 0.004368921242995043,0.020368705035971223 +/- 0.0027721335686687614,0.004361510791366896 +/- 0.0020610011935909634,0.024100719424460414 +/- 0.0023294665192425596,0.024100719424460414 +/- 0.0023294665192425596,0.013264388489208634 +/- 0.002268345010005281,0.0026528776978417268 +/- 0.0011276921046748567,0.24235611510791366 +/- 0.007811327288931292,0.0055305755395683494 +/- 0.0019809703931574175,0.006115107913669071 +/- 0.005056004603190868,0.012455035971223027 +/- 0.0021094791557086084,0.0098021582733813 +/- 0.0019475186895420672,0.012095323741007191 +/- 0.002225151624399038,0.004226618705035967 +/- 0.0010678365186185214,0.011106115107913683 +/- 0.0009442446043165474,0.012544964028776973 +/- 0.0027235733310985136,0.006609712230215825 +/- 0.0022215142674524456,0.001753597122302164 +/- 0.0011802522255761531,0.007643884892086339 +/- 0.0020897392155795596,-0.00017985611510791256 +/- 0.00045854492028713986,0.01151079136690647 +/- 0.0019825006911014945,0.0006294964028777161 +/- 0.00029825762503194516,0.0016187050359712462 +/- 0.0004121021308413524,-0.001483812949640284 +/- 0.0021848076642547467,-0.0004946043165467761 +/- 0.0008155736127345922,0.002742805755395694 +/- 0.0010725593922550859,-0.0009892086330935412 +/- 0.0012198435221448436,-0.0009892086330935412 +/- 0.0012198435221448436,0.00026978417266187993 +/- 0.0005006982340674688,-0.0004496402877698036 +/- 0.0008290957245766994,-0.0004496402877697925 +/- 0.0010640431264567682,-0.0004496402877697925 +/- 0.00085313246227566,0.005575539568345311 +/- 0.0015208214501158006,0.001753597122302175 +/- 0.0010341726618704862,0.0011690647482014648 +/- 0.0006099217610724059,0.007508992805755376 +/- 0.001960452280269045,-0.0015737410071942626 +/- 0.0006744604316546702,-0.00017985611510793476 +/- 0.00029825762503199536,-0.0031924460431654866 +/- 0.0013254858788654326,0.0046762589928057595 +/- 0.000989208633093528,0.004046762589928065 +/- 0.0012395727295045006,-0.0013489208633093662 +/- 0.0014500463576076611,0.003012589928057574 +/- 0.0008776628280549805,-0.0064298561151079235 +/- 0.0025280023015954514,0.0011690647482014648 +/- 0.0007839746301332111,0.0040017985611510935 +/- 0.0008868292681347152,0.0 +/- 0.0,0.00026978417266187993 +/- 0.0006422147867394797,0.002877697841726623 +/- 0.0010487323551879887,-0.0025629496402877704 +/- 0.0017186614076992962,-0.0025629496402877817 +/- 0.0013039568345323785,0.04006294964028776 +/- 0.003932489281310469,0.012275179856115126 +/- 0.0016949709374973676
