,accy_pct_95,accy_mean,accy_sum,accy_iqr,accz_energy,accy_iqr_5_95,accz_rms,accx_iqr,accx_iqr_5_95,accx_n_sign_changes,accy_max,accx_std,accz_pct_95,accy_std,accz_std,accy_svd_entropy,accy_energy,accy_n_above_mean,accx_svd_entropy,accy_perm_entropy,accy_lineintegral,accx_kurtosis,accx_energy,accx_entropy,accz_ptp,accz_svd_entropy,accx_lineintegral,accx_n_above_mean,accx_skewness,accy_ptp,accx_ptp,accx_peaks,accy_skewness,accy_rms,accz_kurtosis,accx_n_below_mean,accz_perm_entropy,accz_n_sign_changes,accy_peaks,accy_n_below_mean,accy_entropy,accy_kurtosis,accz_peaks,accz_skewness,accz_n_above_mean,accz_iqr,accx_min,accx_pct_95,accx_rms,accx_perm_entropy,accz_iqr_5_95,accz_n_below_mean,accx_max,accz_pct_5,accz_sum,accz_lineintegral,accx_pct_5,accz_mean,accz_min,accy_min,accx_mean,accz_entropy,accy_pct_5,accz_max,accx_sum,accy_n_sign_changes
0,0.013489208633093585 +/- 0.00274243717301743,0.006250000000000033 +/- 0.0014973764213441268,0.003237410071942515 +/- 0.001488574222773996,-0.0011241007194244146 +/- 0.0007037983742130607,-0.001573741007194196 +/- 0.0007037983742130713,0.002203237410072001 +/- 0.0011096189459760182,-0.0007643884892086006 +/- 0.000570529565667706,0.00017985611510794585 +/- 0.0004121021308413475,-0.002113309352517945 +/- 0.0009861381384649922,0.006654676258992842 +/- 0.0009809992908844925,-0.0004046762589927755 +/- 0.0016017547779277816,0.0009892086330935523 +/- 0.001021386393129551,0.0026528776978417823 +/- 0.000973759344771061,-0.0027877697841726112 +/- 0.0007194244604316266,0.0017535971223021861 +/- 0.0007903954960093119,3.3306690738754695e-17 +/- 0.0006669243243791022,-0.0015287769784172235 +/- 0.0005395683453237395,-0.0004946043165467318 +/- 0.0006500374233273637,0.0013039568345324048 +/- 0.0012305694409535997,0.0014388489208633447 +/- 0.0016061664657816385,0.004271582733813006 +/- 0.0007852630034430137,0.0021133093525180224 +/- 0.0003511802911828701,-0.001214028776978382 +/- 0.0011023067151197166,0.001528776978417279 +/- 0.00041210213084135237,0.003776978417266252 +/- 0.0007839746301331957,0.005710431654676306 +/- 0.0009004039745728839,-0.0005845323741006881 +/- 0.00040467625899280016,-0.0009892086330934968 +/- 0.00048427741071354594,0.0007194244604316724 +/- 0.00045854492028710506,0.0012589928057554212 +/- 0.0009601689075567852,-0.0017535971223021306 +/- 0.0012946205079935158,0.0019784172661870825 +/- 0.0011410591313353964,0.004091726618705105 +/- 0.0008399973782495014,0.0010341726618705472 +/- 0.000986138138465007,-0.001843525179856076 +/- 0.0006500374233273753,0.0003597122302158584 +/- 0.0005616005394243271,-0.005080935251798502 +/- 0.0011023067151197054,0.002293165467625946 +/- 0.0009737593447710368,-4.4964028776950385e-05 +/- 0.0007643884892086267,-0.0008543165467625458 +/- 0.0005488559179736357,0.0 +/- 0.0,0.0008543165467626013 +/- 0.0004694382423071224,0.0022482014388489737 +/- 0.0005320215632284168,0.0005395683453237821 +/- 0.0005243661775940004,-0.0008543165467625568 +/- 0.0005845323741007265,-0.001708633093525147 +/- 0.0006294964028776987,-0.004046762589927988 +/- 0.0009643709797449281,0.0029226618705036735 +/- 0.0009485172261568795,0.0004946043165467873 +/- 0.00042418979910327075,0.00377697841726623 +/- 0.0009474508770551156,0.002113309352518011 +/- 0.0009004039745728994,0.0014838129496403175 +/- 0.0006049291388072753,0.004946043165467684 +/- 0.0007787998235471522,0.0009442446043165908 +/- 0.0013996746777224498,-0.00013489208633089557 +/- 0.0008303140877976324,0.0027428057553957387 +/- 0.0005845323741007231,4.4964028777016996e-05 +/- 0.001214028776978439,-0.0027428057553956276 +/- 0.000886829268134718,0.00044964028776981466 +/- 0.001633624291779218,0.005530575539568405 +/- 0.00115602159462072,0.0032823741007194872 +/- 0.0006980294377814698,-0.0004496402877697481 +/- 0.0006358873931533818,0.004496402877697902 +/- 0.001753020565613126,0.004451438848920908 +/- 0.0009313091356658161,0.0032374100719424815 +/- 0.00120315541009531,0.0013039568345324048 +/- 0.0008868292681347321
