,accy_pct_95,accx_perm_entropy,accz_mean,accx_min,accx_energy,accz_perm_entropy,accy_pct_5,accx_peaks,accx_svd_entropy,accx_mean,accz_lineintegral,accx_iqr,accx_pct_5,accx_max,accz_min,accz_kurtosis,accz_energy,accy_max,accy_ptp,accz_pct_95,accz_skewness,accy_sum,accx_n_sign_changes,accz_pct_5,accy_iqr,accz_n_below_mean,accy_min,accy_perm_entropy,accy_lineintegral,accx_rms,accz_svd_entropy,accy_n_above_mean,accz_sum,accz_iqr_5_95,accx_kurtosis,accx_lineintegral,accx_iqr_5_95,accx_pct_95,accy_iqr_5_95,accz_std,accy_n_below_mean,accy_rms,accy_svd_entropy,accz_n_above_mean,accz_iqr,accz_n_sign_changes,accz_ptp,accz_rms,accy_entropy,accy_energy,accx_ptp,accx_sum,accx_n_below_mean,accx_n_above_mean,accy_mean,accy_kurtosis,accx_entropy,accy_std,accx_skewness,accx_std,accz_entropy,accy_peaks,accy_skewness,accz_max,accz_peaks,accy_n_sign_changes
0,0.19872286079182638 +/- 0.005811568138469665,0.0692635163899532 +/- 0.004608921552963693,0.0 +/- 0.0,0.0003405704555130451 +/- 0.0003711280496842032,-0.0006385696040868028 +/- 0.0008133236770771824,0.050319284802043465 +/- 0.0016132222495952504,0.04606215410813115 +/- 0.0032964598863526396,0.0001702852277565503 +/- 0.0006649850724484307,0.02081736909323121 +/- 0.002521788543145164,-0.0003831417624520772 +/- 0.0004835171005364164,0.1318007662835249 +/- 0.005531649508993018,0.0 +/- 0.0,0.0 +/- 0.0,-0.010217113665389488 +/- 0.0016266473541543707,0.018731375053214185 +/- 0.002603471239066947,0.002852277564921257 +/- 0.001487561107676127,0.006513409961685856 +/- 0.0013735432784079678,0.005193699446573041 +/- 0.0016575497942896541,0.0 +/- 0.0,0.006853980417198846 +/- 0.003289029529454016,4.257130693917644e-05 +/- 0.0011805384950074231,0.0 +/- 0.0,0.0018731375053214427 +/- 0.0006649850724484022,0.06483610046828443 +/- 0.0031112024505054706,0.0 +/- 0.0,0.0 +/- 0.0,0.03971902937420183 +/- 0.0025044812396905623,-0.0020859940400169918 +/- 0.0014430354411816434,0.0 +/- 0.0,0.004810557684120931 +/- 0.0016602809706258153,0.0008514261387825295 +/- 0.0003807693448275316,0.0 +/- 0.0,0.0 +/- 0.0,-0.008173690932311595 +/- 0.0007567641053482908,-0.004682843763303501 +/- 0.0012484357853227044,0.007833120476798672 +/- 0.0012513357562110722,0.003873988931460237 +/- 0.0006442207726871565,-0.001234567901234529 +/- 0.0009413939713706145,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00029799914857390195 +/- 0.0009901833418146414,0.005278842060451305 +/- 0.0012071048853774244,-0.007960834397615968 +/- 0.001319710515112808,0.001702852277564959 +/- 0.0009892677768090453,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008641975308642014 +/- 0.001969814440401756,0.0 +/- 0.0,0.0001702852277565281 +/- 0.00020855595936855646,0.0 +/- 0.0,0.0009791400595998811 +/- 0.0013333724787880712,-0.003405704555129796 +/- 0.0012190567103683703,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.006172839506172811 +/- 0.0012078553392176226,0.01115368241805026 +/- 0.0013162728679217072,0.0028522775649212685 +/- 0.001127135146434537,-0.00046828437633033014 +/- 0.0031425007294952245
