,accy_pct_95,accx_perm_entropy,accz_mean,accx_min,accx_energy,accz_perm_entropy,accy_pct_5,accx_peaks,accx_svd_entropy,accx_mean,accz_lineintegral,accx_iqr,accx_pct_5,accx_max,accz_min,accz_kurtosis,accz_energy,accy_max,accy_ptp,accz_pct_95,accz_skewness,accy_sum,accx_n_sign_changes,accz_pct_5,accy_iqr,accz_n_below_mean,accy_min,accy_perm_entropy,accy_lineintegral,accx_rms,accz_svd_entropy,accy_n_above_mean,accz_sum,accz_iqr_5_95,accx_kurtosis,accx_lineintegral,accx_iqr_5_95,accx_pct_95,accy_iqr_5_95,accz_std,accy_n_below_mean,accy_rms,accy_svd_entropy,accz_n_above_mean,accz_iqr,accz_n_sign_changes,accz_ptp,accz_rms,accy_entropy,accy_energy,accx_ptp,accx_sum,accx_n_below_mean,accx_n_above_mean,accy_mean,accy_kurtosis,accx_entropy,accy_std,accx_skewness,accx_std,accz_entropy,accy_peaks,accy_skewness,accz_max,accz_peaks,accy_n_sign_changes
0,0.06516754850088183 +/- 0.005038044746767439,0.04409171075837741 +/- 0.004409171075837734,0.04365079365079365 +/- 0.0023079810102826057,0.02958553791887124 +/- 0.002663445910147964,0.02292768959435626 +/- 0.0028642648622419216,0.019841269841269826 +/- 0.0031794984792451386,0.015784832451499097 +/- 0.00293002605393936,0.011199294532627847 +/- 0.0019036184431149013,0.010714285714285699 +/- 0.0034664610248679065,0.009964726631393273 +/- 0.0020224594252521546,0.008686067019400357 +/- 0.002341846865059873,0.008289241622574939 +/- 0.002131048672591647,0.006569664902998218 +/- 0.00108809194702408,0.0059964726631393074 +/- 0.0016164288165629191,0.005776014109347416 +/- 0.0010331018089823698,0.005467372134038773 +/- 0.0007164055030543346,0.005114638447971753 +/- 0.0024406265437562844,0.004894179894179862 +/- 0.0007495590828924116,0.004673721340387993 +/- 0.0009079038925032762,0.004188712522045834 +/- 0.0033244682091965296,0.003439153439153442 +/- 0.0005507052908640389,0.00216049382716047 +/- 0.0010331018089823737,0.002072310405643707 +/- 0.0009670067107346403,0.001366843033509657 +/- 0.000366253256742408,0.0010582010582010249 +/- 0.0004909845117133904,0.0010582010582010249 +/- 0.0005291005291005124,0.0007936507936507686 +/- 0.0005507052908640389,0.0003968253968253843 +/- 0.0007231578248172931,0.00030864197530863227 +/- 0.0003443672696607764,8.818342151675206e-05 +/- 0.00017636684303350413,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001058201058201058 +/- 0.0004496489870893381,-0.00304232804232808 +/- 0.0011058144800691816,-0.00335097001763669 +/- 0.0002160043864888096,-0.008421516754850112 +/- 0.001595242726201541,-0.013359788359788394 +/- 0.002274465674872811,-0.015432098765432122 +/- 0.0027036525073643567
