,accy_pct_95,accy_max,accz_min,accz_pct_5,accy_std,accz_n_sign_changes,bvp_iqr,accx_lineintegral,accx_pct_5,accy_rms,accy_sum,accz_iqr_5_95,accy_iqr,accz_energy,hrv_pct_5,hrv_ptp,accy_svd_entropy,scl_std,bvp_n_above_mean,accz_max,accy_mean,accz_pct_95,scr_mean,hrv_iqr_5_95,accx_sum,hrv_lineintegral,accy_iqr_5_95,accx_ptp,accx_skewness,accx_perm_entropy,accy_energy,scr_sum,hrv_max,accz_n_below_mean,accx_iqr_5_95,hrv_std,accz_std,accy_n_above_mean,hrv_pct_95,accx_energy,accz_rms,accz_peaks,accy_lineintegral,bvp_n_below_mean,scr_max,bvp_pct_95,scl_iqr,accx_std,accz_mean,accy_peaks,accx_pct_95,accy_skewness,scr_lineintegral,accx_kurtosis,accz_entropy,bvp_skewness,bvp_iqr_5_95,accx_peaks,accz_iqr,hrv_entropy,hrv_iqr,scr_ptp,accy_kurtosis,accz_perm_entropy,bvp_svd_entropy,hrv_peaks,hrv_n_below_mean,scr_kurtosis,scr_iqr,hrv_kurtosis,scl_kurtosis,hrv_perm_entropy,scl_lineintegral,scr_peaks,accx_n_above_mean,scl_n_above_mean,scr_n_above_mean,accy_min,scr_min,scr_std,bvp_sum,scl_peaks,scr_n_sign_changes,hrv_n_sign_changes,bvp_entropy,scl_iqr_5_95,hrv_mean,scr_skewness,scr_pct_5,accx_entropy,scl_ptp,accz_kurtosis,bvp_mean,scr_entropy,scr_iqr_5_95,accy_perm_entropy,scr_n_below_mean,hrv_n_above_mean,scl_perm_entropy,scl_mean,accy_entropy,scl_n_sign_changes,scl_skewness,accx_n_below_mean,hrv_skewness,bvp_ptp,scr_perm_entropy,hrv_svd_entropy,bvp_peaks,accz_skewness,accx_iqr,bvp_kurtosis,accy_pct_5,scl_n_below_mean,bvp_max,bvp_pct_5,scr_energy,hrv_min,bvp_energy,accx_svd_entropy,bvp_perm_entropy,scr_rms,accz_n_above_mean,bvp_n_sign_changes,accy_n_below_mean,accx_n_sign_changes,accx_min,scl_svd_entropy,hrv_sum,scr_svd_entropy,bvp_lineintegral,hrv_energy,accy_ptp,scl_entropy,scl_max,scr_pct_95,accz_svd_entropy,accx_mean,accz_sum,accy_n_sign_changes,scl_sum,hrv_rms,accz_lineintegral,accz_ptp,scl_min,accx_max,accx_rms,scl_pct_95,bvp_rms,bvp_std,scl_energy,scl_pct_5,scl_rms,bvp_min
0,0.0034153400868307095 +/- 0.0018158480047882335,0.008133140376266302 +/- 0.0015394600459591717,0.0017655571635311396 +/- 0.0008129998208502405,0.000578871201157749 +/- 0.001470150517997124,0.0008104196816208553 +/- 0.0005612364523781662,-0.00277858176555712 +/- 0.0010767626765695165,-0.0011866859623733239 +/- 0.0007706817340488868,0.0008104196816208553 +/- 0.0005305442193870771,-0.0024312590448624773 +/- 0.0010610884387741366,0.002170767004341567 +/- 0.000637415790030272,0.008248914616497838 +/- 0.0014075619584124756,0.0003762662807525463 +/- 0.00064784455240518,0.0005788712011577824 +/- 0.0008388640663495953,-0.0006367583212734784 +/- 0.0009405543739086237,0.00014471780028946224 +/- 0.0005966867765003764,0.00046309696092620143 +/- 0.0004521128611233805,-0.00011577424023151428 +/- 0.0006098786542895958,-0.001099855282199691 +/- 0.0005903351101120444,-0.00011577424023151428 +/- 0.0006367583212735227,-0.0005499276410998233 +/- 0.0006400389113602223,0.006049204052098444 +/- 0.0013101557508256071,0.0002604920405210098 +/- 0.00037626628075252327,-0.00028943560057884674 +/- 0.00022419585216830028,5.78871201158182e-05 +/- 0.0006824790809002327,-0.002199710564399382 +/- 0.0015050651230101107,0.0024602026049204474 +/- 0.0008313404698318578,0.001939218523878461 +/- 0.0009157332572825829,0.0005209840810419863 +/- 0.0004052098408104276,0.00014471780028947335 +/- 0.00026684643870601195,0.0026049204052098762 +/- 0.0007657746197003181,0.0010998552821997244 +/- 0.00048084653330928746,8.683068017368844e-05 +/- 0.0001853292109242619,0.0008683068017366402 +/- 0.0006849296420375817,-0.00023154848046306187 +/- 0.0001736613603473103,0.0002604920405210098 +/- 0.0004184321937713877,0.0003762662807525574 +/- 0.0004851824779808947,0.0015629522431259146 +/- 0.0007894750620541973,-0.00017366136034729918 +/- 0.0003223018444474583,0.001070911722141843 +/- 0.0006606490425767396,-0.0034153400868306206 +/- 0.0007183602689430272,-0.001041968162083906 +/- 0.000595984378638902,0.0011866859623733904 +/- 0.0006400389113602223,-0.0006367583212734895 +/- 0.0006043592769267968,-0.0013892908827785489 +/- 0.00033753701272622394,-0.0008683068017365736 +/- 0.00018305514675359506,-0.0006946454413892522 +/- 0.00019198985761824272,0.000347322720694665 +/- 0.00042538172088853405,-0.00028943560057885785 +/- 0.00036611029350720774,0.0015629522431259036 +/- 0.0006750740254524251,-0.0019681620839362758 +/- 0.0006314739284883164,-0.000376266280752513 +/- 0.0003893957756027048,-0.0020260492040520715 +/- 0.0004843183945204518,-0.0008104196816207998 +/- 0.0005145119778475001,5.7887120115795995e-05 +/- 0.00031173168203381846,-0.00011577424023152538 +/- 0.0004331875411605094,-0.00011577424023150318 +/- 0.0005368230677566129,0.00046309696092619037 +/- 0.0007679594304730244,-0.0005499276410998233 +/- 0.0004920405209840919,0.0033285094066570764 +/- 0.0005054775454869019,-8.683068017363293e-05 +/- 0.00041034578520282236,-0.0008683068017365736 +/- 0.0004093237517722542,-0.00014471780028940673 +/- 0.0002965832349047699,-0.0014471780028943227 +/- 0.0002894356005788579,-0.00023154848046306187 +/- 0.0010338970245726109,0.0008683068017366291 +/- 0.0006471976780028236,-5.788712011575159e-05 +/- 0.0001736613603473103,0.0001736613603473547 +/- 0.00014179390696287286,0.00017366136034734357 +/- 0.00026527210969353186,-2.8943560057859143e-05 +/- 0.0002730529994806374,-0.0005499276410998344 +/- 0.00015586584101692362,2.2204460492503132e-17 +/- 0.00018305514675359506,0.00014471780028945113 +/- 0.00026684643870601195,-0.0003473227206946206 +/- 0.00021659377058026136,0.0 +/- 0.0,0.001070911722141854 +/- 0.00034368573334407176,5.7887120115784896e-05 +/- 0.00011577424023156979,0.00011577424023156979 +/- 0.00014179390696287286,0.002662807525325661 +/- 0.0011989762765388238,0.0 +/- 0.0,2.8943560057914654e-05 +/- 0.0002730529994806433,-2.8943560057881345e-05 +/- 8.683068017364405e-05,0.0 +/- 0.0,0.00026049204052103203 +/- 8.683068017367734e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008393632416786922 +/- 0.00027305299948063744,0.00023154848046310627 +/- 0.0003117316820338246,-2.8943560057881345e-05 +/- 8.683068017364403e-05,0.0 +/- 0.0,0.00031837916063678364 +/- 0.0005559876327727568,-0.0006367583212735006 +/- 0.00038397971523650555,-0.0003762662807525019 +/- 0.000260492040520979,-5.788712011576269e-05 +/- 0.00011577424023152537,0.0 +/- 0.0,-0.0002894356005788357 +/- 0.00018305514675359506,0.003241678726483399 +/- 0.0010092964268690523,0.0 +/- 0.0,-0.0008683068017365514 +/- 0.0,-2.8943560057870242e-05 +/- 0.0001558658410169092,0.0003473227206946761 +/- 0.00031173168203384725,-2.8943560057881345e-05 +/- 8.683068017364405e-05,5.7887120115784896e-05 +/- 0.00021659377058025247,0.00017366136034734357 +/- 0.00026527210969353186,0.0003183791606368058 +/- 0.0003762662807525258,-5.788712011576269e-05 +/- 0.00011577424023152537,0.00020260492040524714 +/- 0.0007663214063602512,0.0 +/- 0.0,-0.00014471780028940673 +/- 0.000790005445091527,0.0011287988422576055 +/- 0.0007024405846316339,-0.0002604920405209654 +/- 0.00039790816454029213,-0.00023154848046306187 +/- 0.00031173168203384725,0.002807525325615079 +/- 0.0007327924110664304,0.002228654124457341 +/- 0.0005649557538623256,-0.0003183791606367059 +/- 8.683068017367734e-05,-0.001041968162083906 +/- 0.0005368230677566165,-0.0023733719247466924 +/- 0.0004253817208885491,-0.00014471780028939562 +/- 0.00019415930340083612,0.00020260492040524714 +/- 0.000430276953612689,-0.000810419681620811 +/- 0.0006700918612324227,0.0016787264833574734 +/- 0.0002835878139256982,0.0003762662807525463 +/- 0.0005021519992155495,-0.00020260492040516943 +/- 0.00029087917861419425,5.7887120115795995e-05 +/- 0.0001736613603473325,-0.002054992764109953 +/- 0.0005994881382693969,0.0005499276410998788 +/- 0.0004920405209840757,2.2204460492503132e-17 +/- 0.0007547557053780058,-0.0006946454413892412 +/- 0.0005368230677566248,0.0009551374819102842 +/- 0.00043027695361268523,-0.0007525325615050371 +/- 0.0004521128611233933,-0.00017366136034728806 +/- 0.0002315484804630924,-0.0013603473227206564 +/- 0.0005795943384804939,0.00046309696092621254 +/- 0.0002951675550560287,0.0007235890014471891 +/- 0.0006879805686833343,-0.00014471780028940673 +/- 0.0005376027676123389,-0.0010130246020260136 +/- 0.0005966867765003872,0.00040520984081044987 +/- 0.0004331875411605094,5.7887120115795995e-05 +/- 0.000546105998961296,0.001649782923299581 +/- 0.0008088676476111399,0.0007235890014472112 +/- 0.0009356428292471544,0.0027785817655571867 +/- 0.001012611038178663,-0.00046309696092615703 +/- 0.0006098786542896042,0.0006078147612156414 +/- 0.0005407103239441196,0.0009261939218524029 +/- 0.0008468155622765798,-0.00014471780028940673 +/- 0.0006504256166206612,-0.00028943560057884674 +/- 0.0006207702051961623,-0.0007525325615050371 +/- 0.0005522079313556876,0.0019102749638205574 +/- 0.0006625483729238538,-0.0008683068017365736 +/- 0.00044839170433660767,-0.0008393632416786922 +/- 0.0005559876327727452,-0.0009551374819102398 +/- 0.0004493248826703426,-0.0017366136034731917 +/- 0.0007322205870143672,0.0002894356005788912 +/- 0.0005013171657218258,-0.00017366136034728806 +/- 0.0008104196816208402,-0.0007235890014471447 +/- 0.0005679136576077679
