,scl_pct_5,scl_svd_entropy,scl_entropy,bvp_lineintegral,bvp_peaks,scl_mean,scr_pct_95,bvp_n_below_mean,bvp_pct_5,bvp_max,bvp_pct_95,scl_std,hrv_iqr,bvp_n_sign_changes,bvp_iqr,hrv_ptp,bvp_ptp,scr_svd_entropy,hrv_svd_entropy,hrv_perm_entropy,scl_ptp,scl_kurtosis,bvp_skewness,scl_rms,hrv_std,hrv_kurtosis,scr_mean,hrv_mean,hrv_skewness,bvp_iqr_5_95,scl_iqr_5_95,scr_std,scr_sum,hrv_n_above_mean,hrv_peaks,hrv_n_sign_changes,hrv_rms,hrv_energy,scr_perm_entropy,scl_peaks,bvp_mean,bvp_std,bvp_rms,bvp_entropy,scr_min,scl_lineintegral,scr_pct_5,scr_entropy,scr_n_above_mean,scr_ptp,scl_n_sign_changes,scr_n_sign_changes,scr_peaks,scr_n_below_mean,scr_rms,scl_n_below_mean,scl_perm_entropy,hrv_sum,bvp_sum,scr_energy,scr_skewness,scr_iqr_5_95,hrv_n_below_mean,scl_n_above_mean,scr_kurtosis,scl_skewness,hrv_entropy,scl_max,scr_lineintegral,hrv_iqr_5_95,bvp_energy,scl_sum,bvp_n_above_mean,scl_iqr,hrv_pct_95,hrv_pct_5,bvp_perm_entropy,scl_energy,bvp_min,scr_max,bvp_svd_entropy,hrv_min,hrv_max,bvp_kurtosis,scr_iqr,scl_min,scl_pct_95,hrv_lineintegral
0,0.04162646450723634 +/- 0.0031386071775977137,-0.007443142660234358 +/- 0.002033956521484989,0.002756719503790428 +/- 0.0016669037384490458,3.445899379734829e-05 +/- 0.001274982770503078,0.011130254996554045 +/- 0.004051094045564708,0.0011026878015161668 +/- 0.0023259182674963573,0.000516884906960724 +/- 0.00023115795770156663,0.07077877325982077 +/- 0.005022509169125312,-0.014610613370089643 +/- 0.001455459137280669,0.03414886285320464 +/- 0.0026218290229672305,0.0035837353549275862 +/- 0.0015114894692943625,-0.0015161957270847903 +/- 0.000351414163583243,0.009166092350103305 +/- 0.0018696981345624336,-0.004066161268091029 +/- 0.0010314699894621623,0.003790489317711887 +/- 0.003035522473541742,0.004031702274293536 +/- 0.0011010713513901226,-0.0011026878015162334 +/- 0.0016937568197718026,-0.0002412129565816712 +/- 0.00022064521838156234,0.014610613370089554 +/- 0.0017243274987176799,-0.0008959338387319216 +/- 0.000351414163583243,-3.4458993797426006e-05 +/- 0.001952034326432586,0.0001378359751895264 +/- 0.00022857510615819756,0.00520330806340451 +/- 0.0012178219880821873,0.0 +/- 0.0,-0.003790489317711976 +/- 0.0010787371359406441,-0.00010337698139214479 +/- 0.0004091778803252269,0.0 +/- 0.0,0.0009648518263266515 +/- 0.0019235404186013435,-0.000172294968986908 +/- 0.00023115795770156663,-0.002067539627842896 +/- 0.0003774793642351301,0.004445210199862115 +/- 0.000967923632335516,-0.0033080634045486333 +/- 0.0006202618883528688,-0.018676774638180616 +/- 0.0031158248257635523,0.0 +/- 0.0,6.89179875947632e-05 +/- 0.0002067539627842896,0.0 +/- 0.0,-0.0008270158511371583 +/- 0.0004921728758472053,0.010268780151619517 +/- 0.0008959338387318806,3.44589937973816e-05 +/- 0.00010337698139214479,0.0 +/- 0.0,0.000413507925568557 +/- 0.000855249734389419,-0.0007580978635424284 +/- 0.0016654784250302432,-0.003514817367332923 +/- 0.0004303926945829418,0.0 +/- 0.0,0.001068228807718763 +/- 0.0005214591988428809,-0.0007925568573397768 +/- 0.0004635983475904169,0.000344589937973816 +/- 0.0002669182182086472,0.0 +/- 0.0,-0.000172294968986908 +/- 0.00031769622526853946,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013439007580978823 +/- 0.00039137893492766047,0.0 +/- 0.0,0.0030668504479668735 +/- 0.001958107876660973,-0.0002412129565816712 +/- 0.0005978411982390667,0.0026878015161956536 +/- 0.0008412512484999225,-3.44589937973816e-05 +/- 0.00018556736068692554,-0.0001378359751895264 +/- 0.00022857510615819756,0.0 +/- 0.0,0.00010337698139214479 +/- 0.00043723561476394544,0.0012749827705030303 +/- 0.0007398659735900492,-0.001378359751895264 +/- 0.0009373859757915667,-0.0012405237767057376 +/- 0.0003158218948970299,0.003962784286698784 +/- 0.0017654980644313573,-0.013818056512749876 +/- 0.0042356537663687755,0.003618194348724957 +/- 0.0010480293815124577,0.005134390075809747 +/- 0.0006057338329168571,0.009200551343900697 +/- 0.002624545006799387,0.001998621640248033 +/- 0.0010654462325113865,0.017436250861474788 +/- 0.002039786159469146,0.005272226050999274 +/- 0.0008447726169628832,0.008752584424534771 +/- 0.0013886589717167133,0.018470020675396225 +/- 0.0029288117657995613,0.02608545830461746 +/- 0.0030590970530621916,-0.003273604410751252 +/- 0.0007588806183854426,-0.000172294968986908 +/- 0.000172294968986908,0.014817367332873832 +/- 0.003666281482638302,-0.011853893866299158 +/- 0.0006752556148265231,-0.0021709166092350406 +/- 0.002642580230191291,0.02412129565816673 +/- 0.003127996062828453,-0.00992419021364579 +/- 0.001972307101482341,0.007339765678842147 +/- 0.0021632455018221215,0.0005513439007580834 +/- 0.000492172875847168,0.006478290833907619 +/- 0.0023259182674963833
