,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_svd_entropy,scr_mean,scr_sum,bvp_max,scl_entropy,scr_lineintegral,bvp_perm_entropy,scr_pct_95,scl_svd_entropy,scl_max,bvp_iqr_5_95,scr_perm_entropy,bvp_energy,scl_ptp,bvp_n_sign_changes,bvp_pct_5,bvp_kurtosis,scl_pct_95,bvp_pct_95,bvp_ptp,scr_pct_5,bvp_skewness,scr_iqr_5_95,scl_lineintegral,scr_min,hrv_std,bvp_mean,scl_n_above_mean,scl_kurtosis,scr_energy,scr_entropy,hrv_n_above_mean,scl_iqr,hrv_n_sign_changes,scr_n_sign_changes,bvp_entropy,scl_peaks,scl_skewness,hrv_iqr_5_95,scr_n_below_mean,hrv_n_below_mean,scr_peaks,hrv_peaks,scl_mean,bvp_std,scl_pct_5,hrv_iqr,hrv_skewness,bvp_sum,hrv_kurtosis,scr_rms,scl_perm_entropy,bvp_min,scl_n_sign_changes,scr_max,scl_min,scr_skewness,scr_n_above_mean,scr_kurtosis,scl_sum,bvp_rms,scl_n_below_mean,scr_svd_entropy,scr_std,hrv_perm_entropy,hrv_entropy,scl_std,hrv_ptp,bvp_lineintegral,hrv_lineintegral,scl_rms,scl_iqr_5_95,scr_ptp,scl_energy,scr_iqr,hrv_energy,hrv_svd_entropy,hrv_rms,hrv_pct_5,hrv_mean,hrv_sum,hrv_pct_95,hrv_min,hrv_max,bvp_iqr
0,0.03366370471633625 +/- 0.003349456661244466,0.031032125768967835 +/- 0.002947103368053342,0.002494873547505072 +/- 0.0031362271626147998,0.002563226247436734 +/- 0.0015680204712172885,-0.000786056049213979 +/- 0.00045979576374140794,-0.0025290498974709585 +/- 0.0007823324089035939,-0.004306220095693802 +/- 0.001682643010948894,0.003622693096377261 +/- 0.0007361811082890433,0.018933697881066268 +/- 0.0021408694139939764,-0.002563226247436823 +/- 0.002113690512107484,-0.00013670539986332386 +/- 0.0011559490447906793,0.0015721120984278358 +/- 0.0017372884521037308,-0.0025632262474368115 +/- 0.0020175628356999746,0.0010594668489404934 +/- 0.0015010383633628028,0.002153110047846829 +/- 0.0007800896931314619,0.0011961722488037841 +/- 0.0010051566076454425,0.00017088174982907712 +/- 0.001083449588800246,0.002563226247436734 +/- 0.0010834495888002356,0.0004442925495556693 +/- 0.0012608247946477602,-0.002118933697881087 +/- 0.0016376142926467405,0.009706083390293895 +/- 0.0017639764730777924,-0.0015721120984279135 +/- 0.0020630742683235078,-0.0009569377990430783 +/- 0.0015571819206964418,0.0009227614490772251 +/- 0.0006311068117778254,0.002358168147641793 +/- 0.0013793872912242367,0.004032809295967143 +/- 0.0009016340367924262,-0.0007177033492823393 +/- 0.0008839724645507478,3.417634996580876e-05 +/- 0.00018404527707226832,-0.00023923444976079456 +/- 0.000917684318666963,0.00044429254955565824 +/- 0.00021883541481312847,0.0006151742993847798 +/- 0.0004534005181620371,-3.4176349965842065e-05 +/- 0.0003881687180998078,-0.002016404647983627 +/- 0.0008571384965129223,-0.0002050580997949858 +/- 0.00016742923737414234,0.00010252904989744848 +/- 0.00021883541481315102,0.00047846889952150027 +/- 0.0005338516524884709,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004101161995899272 +/- 0.0003348584747482144,-0.001161995898838053 +/- 0.0010611192546999466,0.00027341079972655893 +/- 0.000398561305184225,-0.0006493506493506773 +/- 0.0003224190407401303,0.0 +/- 0.0,6.835269993160642e-05 +/- 0.0007298071259078138,0.001572112098427847 +/- 0.0013341914761410343,0.004237867395762096 +/- 0.0011147987990635915,-0.0025290498974709806 +/- 0.0019163152110562125,-0.0011619958988380642 +/- 0.0012054129930655054,0.00044429254955565824 +/- 0.0003759398496240588,0.0002734107997265478 +/- 0.0002979425115202,0.0007860560492139124 +/- 0.0003759398496240639,0.00375939849624054 +/- 0.0010022473204795129,0.0005126452494873202 +/- 0.0004893308634065818,0.001503759398496196 +/- 0.0012987012987012794,-0.0008885850991114386 +/- 0.0003805717267826516,-0.0025632262474368115 +/- 0.001334629131221217,-0.0034859876965140256 +/- 0.0015192146801703977,-0.00020505809979497468 +/- 0.00022670025908105038,0.001537935748462027 +/- 0.00046484861615637757,-0.0011619958988380308 +/- 0.0006697169494964334,0.0010252904989746625 +/- 0.0023727347857429586,0.0022898154477101417 +/- 0.001260824794647751,0.00010252904989744848 +/- 0.00034346806634041416,0.0009227614490771918 +/- 0.000837843518259134,0.0015037593984962073 +/- 0.0012435683799494424,-0.0009911141490089204 +/- 0.0007078713320987041,0.0024265208475734434 +/- 0.0007710536003197744,-0.0003075871496924232 +/- 0.0008839724645507458,0.0021189336978810203 +/- 0.0013394338989928414,0.0014354066985645454 +/- 0.0010230095384207575,-0.0005468215994532177 +/- 0.0015526748723992698,-0.0011961722488038617 +/- 0.0008679716404101254,-0.0023239917976760394 +/- 0.0006264628427827516,0.00034176349965819863 +/- 0.0005510770846410501,0.0007860560492139012 +/- 0.0011544323823687143,-0.00034176349965828743 +/- 0.0004585238504784081,0.0007518796992480814 +/- 0.0006970635015164654,-0.0035885167464115297 +/- 0.000907444842607771,0.00010252904989743739 +/- 0.0014584134171805696,3.4176349965775454e-05 +/- 0.001074790512202069,-0.0007518796992481369 +/- 0.0009016340367923966,-0.0019480519480519765 +/- 0.001505699984409473,-0.0005809979494190376 +/- 0.0012792185421881769,-0.002153110047846918 +/- 0.0012515265498018154,0.005399863294600104 +/- 0.0024965116018796597,0.004579630895420339 +/- 0.002057404913642175
