,bvp_rms,hrv_sum,hrv_mean,scr_std,hrv_min,hrv_max,hrv_energy,scr_lineintegral,scr_mean,scr_sum,hrv_n_below_mean,scl_std,hrv_n_above_mean,bvp_lineintegral,scl_ptp,hrv_rms,bvp_pct_5,bvp_std,hrv_iqr_5_95,bvp_skewness,bvp_n_above_mean,bvp_n_below_mean,bvp_svd_entropy,scl_iqr,scl_rms,scl_svd_entropy,scr_pct_5,bvp_kurtosis,scr_svd_entropy,bvp_iqr_5_95,scr_perm_entropy,hrv_svd_entropy,scl_peaks,scl_sum,scl_mean,scl_min,hrv_skewness,hrv_peaks,scl_pct_5,scr_min,scr_entropy,hrv_perm_entropy,hrv_kurtosis,bvp_peaks,scr_kurtosis,scl_kurtosis,scl_n_below_mean,scl_n_above_mean,scl_skewness,bvp_mean,scr_n_below_mean,scr_n_above_mean,bvp_sum,scl_n_sign_changes,scr_skewness,scl_max,scr_iqr_5_95,bvp_entropy,hrv_n_sign_changes,scr_pct_95,scr_n_sign_changes,scl_perm_entropy,bvp_pct_95,bvp_perm_entropy,hrv_iqr,bvp_max,hrv_ptp,hrv_entropy,scr_peaks,scl_entropy,bvp_n_sign_changes,hrv_lineintegral,hrv_std,bvp_ptp,bvp_energy,scl_energy,scl_pct_95,bvp_min,scr_iqr,hrv_pct_5,scl_lineintegral,hrv_pct_95,bvp_iqr,scr_energy,scr_ptp,scr_max,scl_iqr_5_95,scr_rms
0,0.09869346733668345 +/- 0.0070211233985651295,-0.09383584589614735 +/- 0.006365952520420362,-0.09383584589614735 +/- 0.006365952520420362,0.02117252931323288 +/- 0.00349052362549577,-0.09551088777219427 +/- 0.005028362999617256,-0.13309882747068674 +/- 0.00691295281814979,-0.05641541038525958 +/- 0.0018422414854094024,0.016147403685092154 +/- 0.0038220330176085,0.012261306532663352 +/- 0.002223204023187533,0.012261306532663352 +/- 0.002223204023187533,-0.008576214405360095 +/- 0.007756294022743602,0.025025125628140753 +/- 0.002955108099162521,0.003685092127303213 +/- 0.005196410791823445,0.013199329983249608 +/- 0.0038026033162245104,0.020636515912897856 +/- 0.0025390010481067243,0.20723618090452267 +/- 0.007000312435033291,0.02231155778894476 +/- 0.003248717701145883,0.029983249581239567 +/- 0.006183151121717384,-0.007202680067001643 +/- 0.004783117199714882,0.016984924623115617 +/- 0.0017856292088759109,-0.005058626465661587 +/- 0.003530962847034634,-0.005058626465661587 +/- 0.003530962847034634,-0.01698492462311555 +/- 0.0032378173846773213,0.009380234505862672 +/- 0.000847511600715166,-0.007403685092127255 +/- 0.002163075170165195,0.02703517587939701 +/- 0.0022575190068785866,0.00026800670016751126 +/- 0.00029205353055549674,-0.004120603015075342 +/- 0.0012892382850850119,0.019229480737018457 +/- 0.0031469396491303064,0.02026800670016754 +/- 0.002512562814070349,0.005829145728643259 +/- 0.0027265648173367815,0.0015410385259631899 +/- 0.0008888776657569146,0.0 +/- 0.0,-0.0005025125628140392 +/- 0.0013337373023379728,-0.0005025125628140392 +/- 0.0013337373023379728,-0.004991624790619731 +/- 0.001775544388609717,-0.0010050251256280896 +/- 0.001841022668547265,-3.350083752092781e-05 +/- 0.0004843159897755671,-0.01209380234505858 +/- 0.0039224602643124695,6.700167504187781e-05 +/- 0.00013400335008375563,3.350083752098332e-05 +/- 0.0017372049798946945,-0.0010720268006699563 +/- 0.0009451749400111065,0.0015410385259631786 +/- 0.001461803968460412,0.002914572864321652 +/- 0.003135685550250245,0.0005360134003350337 +/- 0.001018337296721659,-0.00046901172529308923 +/- 0.0015145935752706528,-6.700167504186672e-05 +/- 0.0004690117252931225,-6.700167504186672e-05 +/- 0.0004690117252931225,0.00016750418760473894 +/- 0.0016833962514440288,0.00043551088777222803 +/- 0.0012717087367572761,0.000737018425460656 +/- 0.0004923597472931142,0.000737018425460656 +/- 0.0004923597472931142,0.00043551088777222803 +/- 0.0012717087367572761,-0.0016750418760468344 +/- 0.0002996405999999797,-0.00013400335008370012 +/- 0.0014541061584060723,0.011658291457286463 +/- 0.004063970568608586,0.005125628140703542 +/- 0.0005200728541460782,0.0 +/- 0.0,0.0 +/- 0.0,0.004355108877721958 +/- 0.0005401847737553404,-0.00020100502512558903 +/- 0.0012552759795775514,0.001105527638190984 +/- 0.001785629208875909,0.014237855946398714 +/- 0.0013337373023379964,0.0049581239530988586 +/- 0.0029579551162002256,0.004924623115577909 +/- 0.0007934820289666549,0.0021105527638191402 +/- 0.0010808888311492001,-0.05812395309882743 +/- 0.003446681044582816,-0.028207705192629783 +/- 0.0031633022804992503,-0.0017085427135677734 +/- 0.0003160462690806316,-0.011691792294807324 +/- 0.0014405360134003389,0.008375209380234528 +/- 0.0029243755903243154,-0.017051926298157428 +/- 0.0030573988337374357,-0.04636515912897817 +/- 0.0032728106510739752,0.016649916247906217 +/- 0.002171360860716756,-0.0194974874371859 +/- 0.0031703901277912163,0.045795644891122325 +/- 0.0024937317780832535,-0.01440536013400332 +/- 0.0038576908999624396,0.019296482412060344 +/- 0.0028552463320150713,-0.010787269681741995 +/- 0.0018580133499312497,0.05232830820770522 +/- 0.0053743529997066514,-0.027906197654941334 +/- 0.001655158368781999,0.0848241206030151 +/- 0.005342937238174778,-0.011591289782244519 +/- 0.004256584301311517,-0.004690117252931303 +/- 0.0006865628653909081,-0.012294807370184225 +/- 0.002015904372975589,-0.012026800670016713 +/- 0.0017564792936573819,-0.02693467336683413 +/- 0.0012281609902729217,-0.02254606365159124 +/- 0.002799074666037425
