,bvp_rms,hrv_sum,hrv_mean,scr_std,hrv_min,hrv_max,hrv_energy,scr_lineintegral,scr_mean,scr_sum,hrv_n_below_mean,scl_std,hrv_n_above_mean,bvp_lineintegral,scl_ptp,hrv_rms,bvp_pct_5,bvp_std,hrv_iqr_5_95,bvp_skewness,bvp_n_above_mean,bvp_n_below_mean,bvp_svd_entropy,scl_iqr,scl_rms,scl_svd_entropy,scr_pct_5,bvp_kurtosis,scr_svd_entropy,bvp_iqr_5_95,scr_perm_entropy,hrv_svd_entropy,scl_peaks,scl_sum,scl_mean,scl_min,hrv_skewness,hrv_peaks,scl_pct_5,scr_min,scr_entropy,hrv_perm_entropy,hrv_kurtosis,bvp_peaks,scr_kurtosis,scl_kurtosis,scl_n_below_mean,scl_n_above_mean,scl_skewness,scr_n_above_mean,scr_n_below_mean,bvp_mean,bvp_sum,scl_n_sign_changes,scr_skewness,scl_max,scr_iqr_5_95,bvp_entropy,hrv_n_sign_changes,scr_pct_95,scr_n_sign_changes,scl_perm_entropy,bvp_pct_95,bvp_perm_entropy,hrv_iqr,bvp_max,hrv_ptp,hrv_entropy,scr_peaks,scl_entropy,bvp_n_sign_changes,hrv_lineintegral,hrv_std,bvp_ptp,bvp_energy,scl_energy,scl_pct_95,bvp_min,scr_iqr,hrv_pct_5,scl_lineintegral,hrv_pct_95,bvp_iqr,scr_energy,scr_ptp,scr_max,scl_iqr_5_95,scr_rms
0,0.23986905582356996 +/- 0.008519737961692841,0.32691247415575464 +/- 0.007239751770121489,0.32691247415575464 +/- 0.007239751770121489,0.09745003445899383 +/- 0.005521616953536685,0.15468642315644388 +/- 0.004657576317109815,0.204514128187457 +/- 0.004343063722453493,0.11071674707098556 +/- 0.006605079940233149,0.014645072363887013 +/- 0.004498845664321449,0.09445210199862167 +/- 0.005183645259379158,0.09445210199862167 +/- 0.005183645259379158,0.20640937284631294 +/- 0.006639059726418904,0.042453480358373576 +/- 0.003217075125288448,0.15816678152997937 +/- 0.005309369482222296,0.035320468642315674 +/- 0.006020470437510739,-0.010613370089593344 +/- 0.0038735342512464144,0.10744314266023439 +/- 0.005596378235881964,-0.0053756030323913965 +/- 0.005031957087876457,0.20827015851137154 +/- 0.00883011295826159,0.04789800137835979 +/- 0.0051940575276131955,0.02663680220537564 +/- 0.0035779322681242696,0.012232942798070346 +/- 0.002442702770289097,0.012232942798070346 +/- 0.002442702770289097,-0.006443831840110237 +/- 0.002146715110568247,0.008683666436940074 +/- 0.003852016157817282,0.04390075809786357 +/- 0.0027185503684791193,0.0037560303239145944 +/- 0.003844765224843953,0.0019986216402481326 +/- 0.0007195249144666227,0.0031357684355617253 +/- 0.000661935655144687,-0.005582356995175719 +/- 0.0022427484624773287,0.010234321157822236 +/- 0.007098970901615228,-0.0002756719503790306 +/- 0.0013416900299056888,-0.00806340454858715 +/- 0.0018441196637160007,0.0017918676774638432 +/- 0.0009348490672812355,0.04565816678153003 +/- 0.007290744624465927,0.045692625775327414 +/- 0.007323164524871503,0.00789110957960032 +/- 0.004562271877265908,0.00282563749138528 +/- 0.0023310178532443635,0.007994486560992442 +/- 0.0019843115160424413,0.1462439696760855 +/- 0.006057730377214527,0.00020675396278428958 +/- 0.00044129043676312463,-0.000654720882150217 +/- 0.0016341703241046447,-0.0012749827705030637 +/- 0.0009993108201240145,-0.0035492763611301935 +/- 0.0008724320400532281,0.03697450034458997 +/- 0.004180914133797158,0.00020675396278428958 +/- 0.00038371911528808407,0.003514817367332923 +/- 0.0011716057891109743,0.0 +/- 0.0,0.0 +/- 0.0,0.002653342522398383 +/- 0.001289797882302768,3.44589937973816e-05 +/- 0.0002862379001694759,3.44589937973816e-05 +/- 0.0002862379001694759,-0.0005513439007580945 +/- 0.000758097863542383,-0.000516884906960724 +/- 0.0007269132704937727,0.0007925568573397768 +/- 0.00026913334513806907,0.0006547208821502503 +/- 0.00035976245723331134,0.00792556857339768 +/- 0.0016525952871511668,0.0014128187456926456 +/- 0.001256218203553304,0.0 +/- 0.0,0.0 +/- 0.0,0.0016195727084769352 +/- 0.0011537332214185693,0.0003101309441764344 +/- 0.0007774303358152058,0.0016884906960716983 +/- 0.00145749731099634,0.030427291523087575 +/- 0.007377846808112449,0.042970365265334286 +/- 0.0022598900664465467,-0.0010682288077187851 +/- 0.0015521854761619642,0.0031357684355617253 +/- 0.0034748952352733798,0.05416953824948313 +/- 0.004911585334968117,0.004962095106822939 +/- 0.0012632875795880998,0.015885596140592706 +/- 0.0017465645620226397,0.030048242591316367 +/- 0.0023156854054323024,0.023156443831840144 +/- 0.0018543933903616308,0.03218470020675401 +/- 0.0037151845546364117,0.11247415575465203 +/- 0.0057767910653882554,0.0030668504479669624 +/- 0.004593398091058313,0.02005513439007587 +/- 0.0027298831592471842,0.0014472777394900272 +/- 0.0027385687782640234,0.08931771192281188 +/- 0.004880055400992539,0.002067539627842907 +/- 0.004976909503757652,0.028911095796002796 +/- 0.0026308713985701408,0.05485871812543077 +/- 0.006932683689149341,0.06543762922122678 +/- 0.00423284944020965,0.038215024121295696 +/- 0.005238333786308148,0.05544452101998626 +/- 0.003174905905723626,0.005272226050999351 +/- 0.001985806965434018,0.04655410062026192 +/- 0.0040756410421677715,0.047415575465196445 +/- 0.003718379313636433,0.010096485182632708 +/- 0.0024562761388279624,0.013921433494142021 +/- 0.004866410322235628
