,scl_pct_5,scl_svd_entropy,scl_entropy,bvp_lineintegral,bvp_peaks,scl_mean,scr_pct_95,bvp_n_below_mean,bvp_pct_5,bvp_max,bvp_pct_95,scl_std,hrv_iqr,bvp_n_sign_changes,bvp_iqr,hrv_ptp,bvp_ptp,scr_svd_entropy,hrv_svd_entropy,hrv_perm_entropy,scl_ptp,scl_kurtosis,bvp_skewness,scl_rms,hrv_std,hrv_kurtosis,scr_mean,hrv_mean,hrv_skewness,bvp_iqr_5_95,scl_iqr_5_95,scr_std,scr_sum,hrv_n_above_mean,hrv_peaks,hrv_n_sign_changes,hrv_rms,hrv_energy,scr_perm_entropy,scl_peaks,bvp_mean,bvp_std,bvp_rms,bvp_entropy,scr_min,scl_lineintegral,scr_pct_5,scr_entropy,scr_n_above_mean,scr_ptp,scl_n_sign_changes,scr_n_sign_changes,scr_peaks,scr_n_below_mean,scr_rms,scl_n_below_mean,scl_perm_entropy,hrv_sum,bvp_sum,scr_energy,scr_skewness,scr_iqr_5_95,hrv_n_below_mean,scl_n_above_mean,scr_kurtosis,scl_skewness,hrv_entropy,scl_max,scr_lineintegral,hrv_iqr_5_95,bvp_energy,scl_sum,bvp_n_above_mean,scl_iqr,hrv_pct_95,hrv_pct_5,bvp_perm_entropy,scl_energy,bvp_min,scr_max,bvp_svd_entropy,hrv_min,hrv_max,bvp_kurtosis,scr_iqr,scl_min,scl_pct_95,hrv_lineintegral
0,0.01093370357514759 +/- 0.004165943475362654,0.004616452620617872 +/- 0.0038994524156451046,-0.0054147865324539746 +/- 0.0007636237417563141,0.005900728913571729 +/- 0.0010866001973272104,0.01312044429017708 +/- 0.006099121118951098,0.0032627559875043734 +/- 0.0009209648845138161,0.0 +/- 0.0,0.0007636237417564251 +/- 0.0003025962473821976,-0.011419645956265134 +/- 0.0009625424938467346,0.0290524123568206 +/- 0.0017770115565664973,0.0003471017007983912 +/- 0.0004656857988545495,-0.0017702186740714554 +/- 0.0006295854615486487,0.003228045817424541 +/- 0.0013974885205968177,-0.009753557792433133 +/- 0.0019415989268930242,0.00031239153071854764 +/- 0.0011242023422910017,-0.0009024644220756439 +/- 0.0006051924947643952,-0.0020131898646302826 +/- 0.0005766486541421626,-0.0013189864630336224 +/- 0.0010035982155363378,0.0018049288441513878 +/- 0.0020286899265814073,-0.0005553627212773193 +/- 0.00027768136063865967,-0.009753557792433133 +/- 0.0011348686375752604,0.0 +/- 0.0,0.002290871225269042 +/- 0.0021520305449496653,0.0 +/- 0.0,0.00013884068031937423 +/- 0.00017004441116167272,0.0 +/- 0.0,-0.0006942034015966492 +/- 0.00038023086255130264,0.0 +/- 0.0,0.001978479694550561 +/- 0.0007121931457369885,0.007497396737244066 +/- 0.0019087437813075263,-0.0012495661228739685 +/- 0.0008243208668543977,-6.942034015966492e-05 +/- 0.00013884068031932983,-0.004512322110378308 +/- 0.001544505064997382,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009302325581395399 +/- 0.0014791583306256522,0.006629642485248222 +/- 0.001046498676270804,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0010760152724748062 +/- 0.000394231749101015,0.0 +/- 0.0,0.0015272474835127392 +/- 0.00027768136063865967,0.0 +/- 0.0,0.001353696633113577 +/- 0.0006295854615486487,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0024297119055883944 +/- 0.001388406803193326,6.942034015968712e-05 +/- 0.00013884068031937423,-0.003401596667823625 +/- 0.001268703011627711,-0.0039569593891009445 +/- 0.0014905179141675804,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005206525511974869 +/- 0.00035567340388612716,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020826102047899475 +/- 0.00017004441116161834,-6.94203401596316e-05 +/- 0.00030259624738224346,0.001735508503991723 +/- 0.0009183447799599374,-0.0013189864630336334 +/- 0.00037383997272713365,-0.00013884068031932983 +/- 0.00023024122112844922,0.019125303713988275 +/- 0.002073624023775602,0.0 +/- 0.0,-0.0014578271433529633 +/- 0.0005332277506330025,-0.038493578618535196 +/- 0.0018913061750538537,0.03158625477264844 +/- 0.0032412683179253578,-0.0014578271433529633 +/- 0.0007247696292197341,0.014231169732731752 +/- 0.0016790540260253773,-0.015411315515445967 +/- 0.0018115915794098953,0.008538701839639073 +/- 0.0022451873139598937,0.00048594238111775433 +/- 0.00027768136063867913,0.004894133981256566 +/- 0.0016894263830111648,0.016417910447761242 +/- 0.002195538299322235,0.020374869836862264 +/- 0.0027333019260826234,-0.0008677542519958115 +/- 0.0003880714990454234,-0.006699062825407787 +/- 0.001064759573077251,0.0021173203748699023 +/- 0.001872098099293556,0.016452620617841085 +/- 0.0038657843227562307,0.007636237417563407 +/- 0.001686214203608625,0.019611246095105915 +/- 0.0031325808309249333,0.07643179451579318 +/- 0.006181529502112816
