,bvp_n_below_mean,bvp_peaks,bvp_n_above_mean,scr_lineintegral,scl_svd_entropy,scl_entropy,scl_max,bvp_n_sign_changes,bvp_svd_entropy,scl_ptp,bvp_rms,scr_sum,scl_rms,hrv_entropy,bvp_iqr_5_95,bvp_lineintegral,hrv_ptp,bvp_kurtosis,scl_lineintegral,scr_rms,bvp_ptp,bvp_pct_5,scr_energy,scl_energy,scl_n_sign_changes,scr_perm_entropy,bvp_skewness,hrv_skewness,scl_std,hrv_n_below_mean,hrv_n_above_mean,scr_max,scr_svd_entropy,scr_entropy,scr_pct_95,scr_n_above_mean,scr_n_below_mean,scr_skewness,bvp_mean,scr_n_sign_changes,hrv_n_sign_changes,scl_peaks,bvp_entropy,bvp_pct_95,hrv_kurtosis,hrv_iqr_5_95,scr_peaks,bvp_sum,scl_n_above_mean,scl_kurtosis,hrv_perm_entropy,hrv_std,scr_min,scl_iqr,hrv_peaks,hrv_sum,scr_pct_5,scr_kurtosis,scl_iqr_5_95,bvp_perm_entropy,scl_perm_entropy,scl_skewness,hrv_rms,hrv_lineintegral,scl_pct_95,scl_n_below_mean,hrv_iqr,scl_min,scl_mean,bvp_energy,scr_ptp,scr_mean,hrv_min,bvp_min,hrv_svd_entropy,scl_sum,bvp_std,scr_iqr,bvp_max,hrv_pct_5,scr_std,hrv_mean,scr_iqr_5_95,hrv_energy,hrv_pct_95,scl_pct_5,hrv_max,bvp_iqr
0,0.030750436300174554 +/- 0.00378656272278005,0.015183246073298462 +/- 0.002247178862522849,0.03563699825479934 +/- 0.0036086429371253934,-0.0010471204188481132 +/- 0.0020050829481808264,-0.00041884816753923193 +/- 0.0012070936450813549,-0.0030017452006980473 +/- 0.0011059671565623059,0.008167539267015734 +/- 0.0012890879799385326,0.0050261780104712385 +/- 0.000964766140389884,0.014869109947644 +/- 0.0009520545687250242,-0.0007329842931936836 +/- 0.0015644631644687662,0.0006282722513089145 +/- 0.0013679523868946246,-0.0007678883071552845 +/- 0.00169419352174683,0.002547993019197237 +/- 0.0006253568190983914,-0.0014310645724258109 +/- 0.0019524420622613506,-0.0021989528795811285 +/- 0.0016375154074331423,0.000523560209424101 +/- 0.0012315726886127374,-0.00471204188481672 +/- 0.0014242377496058026,0.00017452006980808176 +/- 0.001128323202460359,-6.980802792319051e-05 +/- 0.0017085149389906343,-0.006212914485165777 +/- 0.001350023009131861,0.0005235602094241232 +/- 0.0012116268731385414,-0.001989528795811479 +/- 0.0010592663808372575,-0.003350785340314111 +/- 0.001116928446771384,0.0017801047120419079 +/- 0.0009552483199583843,-6.980802792320163e-05 +/- 0.00013961605584640325,-0.001151832460732949 +/- 0.00027260906373145825,0.006910994764397949 +/- 0.0015671863400100305,-0.0016753926701570387 +/- 0.0011234538875693498,0.005828970331588157 +/- 0.0012876695808514158,0.0018848167539267323 +/- 0.0006473730188827645,0.00010471204188485794 +/- 0.0005188854711106085,-0.005828970331588112 +/- 0.0022890753831859736,0.000802792321116974 +/- 0.0011261616617732582,-3.490401396160081e-05 +/- 0.00032928380914682944,-0.00848167539267014 +/- 0.0018993044133211693,-0.00024432809773120565 +/- 0.0007329842931937228,-0.000663176265270482 +/- 0.0005046014762583202,-0.0005235602094240677 +/- 0.00042029998529817205,0.0002443280977312834 +/- 0.00015995028603688207,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006980802792320828 +/- 0.002310002388519981,-0.00017452006980799294 +/- 0.0005681961813647306,-0.0050261780104711605 +/- 0.0011908357493355716,0.0 +/- 0.0,-0.0006282722513088812 +/- 0.0004886561954624764,-0.0017801047120418524 +/- 0.0007229429381224192,0.000314136125654485 +/- 0.00045375218150087626,-0.00027923211169281756 +/- 0.001166023950330892,-0.003071553228621249 +/- 0.0019546247818499067,0.00017452006980804845 +/- 0.0003217991084569985,0.000802792321116963 +/- 0.0008556824203931085,-0.00038394415357763113 +/- 0.0005507760501940494,-0.0018150087260034643 +/- 0.0012757882640486626,-6.980802792319051e-05 +/- 0.0003042861391651549,-0.0010122164048865234 +/- 0.0004260577876346796,0.0030017452006981028 +/- 0.0009773123909249638,0.003839441535776633 +/- 0.0010116144325437572,-0.0002443280977311946 +/- 0.0009241327954536699,0.0003839441535777088 +/- 0.0004260577876346996,0.0011518324607329932 +/- 0.0009628701029063591,0.00010471204188485794 +/- 0.0012589660591184326,0.005794066317626567 +/- 0.002066128947567017,0.0009773123909250115 +/- 0.00030428613916514465,-0.001570680628272214 +/- 0.0007843701589613957,3.490401396163412e-05 +/- 0.0017343467014038277,0.0020593368237347477 +/- 0.001040701676500918,0.00024432809773126116 +/- 0.0008973794158591455,-0.003769633507853376 +/- 0.0011867364746945901,-0.0024083769633507558 +/- 0.0014344658002118339,-0.009144851657940645 +/- 0.0023611217487312826,0.0002792321116928731 +/- 0.001628189010777051,-0.001849912739965065 +/- 0.0012970962775610553,0.007364746945898804 +/- 0.0017483392371892895,0.0006282722513089145 +/- 0.0012070936450813811,-0.004048865619546227 +/- 0.0014824963756785595,0.0014659685863874562 +/- 0.001722717302513522,-0.0077835951134380245 +/- 0.0014730155564404224,-0.007399650959860371 +/- 0.0013768295234426432,-0.0019546247818498564 +/- 0.001025964290170974,-0.0005584642233856685 +/- 0.0012985043795977719,-0.0009773123909249336 +/- 0.0013856497899671356,-0.0021989528795811064 +/- 0.001439552574331672,0.003979057591623059 +/- 0.0017184689179883148,-0.003944153577661413 +/- 0.0023880570307989375,-0.0002443280977311835 +/- 0.0014976221956666655
