,scl_entropy,hrv_iqr_5_95,hrv_pct_5,hrv_iqr,bvp_n_sign_changes,accy_iqr_5_95,accy_pct_5,hrv_std,hrv_ptp,accy_pct_95,hrv_sum,accy_svd_entropy,hrv_min,accx_lineintegral,accx_iqr_5_95,scl_iqr,accx_pct_95,accy_min,accx_svd_entropy,accx_iqr,accz_max,accx_perm_entropy,accy_lineintegral,accx_entropy,hrv_mean,accy_ptp,accx_max,accz_svd_entropy,accz_perm_entropy,accy_n_sign_changes,accz_mean,accx_ptp,accx_pct_5,accz_pct_5,hrv_lineintegral,accx_rms,accz_rms,scl_std,accy_kurtosis,accx_min,scl_perm_entropy,bvp_n_below_mean,accy_entropy,scr_mean,accz_peaks,bvp_skewness,accy_std,scr_ptp,scl_skewness,accz_min,scr_std,accy_rms,accy_n_below_mean,hrv_n_below_mean,accz_std,accz_iqr_5_95,hrv_svd_entropy,scr_skewness,hrv_entropy,scr_kurtosis,bvp_min,accy_iqr,bvp_kurtosis,scl_svd_entropy,hrv_pct_95,hrv_skewness,accy_n_above_mean,accz_entropy,scr_n_above_mean,scl_n_sign_changes,accz_sum,scr_iqr_5_95,hrv_energy,scl_n_above_mean,bvp_mean,accy_peaks,scr_pct_5,scl_rms,bvp_perm_entropy,scr_perm_entropy,scl_iqr_5_95,hrv_n_sign_changes,scr_peaks,bvp_entropy,scr_min,scr_n_below_mean,scl_peaks,scr_n_sign_changes,hrv_peaks,scr_entropy,accx_n_above_mean,hrv_n_above_mean,accz_n_above_mean,scl_kurtosis,accx_n_below_mean,accz_n_sign_changes,accx_skewness,scr_rms,hrv_perm_entropy,hrv_kurtosis,accy_perm_entropy,scr_svd_entropy,accx_peaks,accx_std,bvp_sum,accz_n_below_mean,accx_kurtosis,accx_n_sign_changes,accz_skewness,scr_lineintegral,accz_ptp,scr_max,accz_pct_95,accz_kurtosis,scr_iqr,scl_n_below_mean,accz_iqr,hrv_max,accy_sum,scl_pct_5,scr_energy,accz_energy,accy_skewness,scr_pct_95,accy_max,accy_mean,bvp_n_above_mean,hrv_rms,accy_energy,scr_sum,scl_lineintegral,bvp_svd_entropy,accz_lineintegral,scl_ptp,accx_energy,scl_energy,scl_pct_95,scl_sum,scl_max,scl_min,bvp_iqr,scl_mean,accx_sum,bvp_max,bvp_peaks,bvp_iqr_5_95,bvp_energy,accx_mean,bvp_ptp,bvp_rms,bvp_pct_95,bvp_std,bvp_lineintegral,bvp_pct_5
0,-0.002596580113996161 +/- 0.0003692813106298334,-0.0005066497783406843 +/- 0.000263034321181693,0.00022165927802410003 +/- 0.00041408159691647356,-6.333122229257304e-05 +/- 0.0002261376956473322,0.0005699810006333572 +/- 0.00047074315222668756,0.00020582647245095397 +/- 0.0004008546200497865,0.0018999366687777464 +/- 0.0005881626225778023,0.0020107663077897687 +/- 0.0003008233058897747,-0.0005541481950601445 +/- 0.0005631228386250459,0.005763141228625745 +/- 0.0009478549428179704,0.0005066497783407509 +/- 0.0005289199838027162,0.0009024699176694462 +/- 0.0003881459997508137,-0.0002216592780240334 +/- 0.0006016466117796002,-3.166561114628097e-05 +/- 0.0002326937691054335,-0.0004591513616212572 +/- 0.0004558638394201569,-0.0009183027232425256 +/- 0.00038652804356345674,-0.0008708043065230875 +/- 0.0005675569451847968,-0.0026915769474350594 +/- 0.0004067521399197099,0.00018999366687781903 +/- 0.00045778442985437365,-0.00036415452818235885 +/- 0.0002008957811977248,-0.0005383153894869874 +/- 0.0003554456035567307,-0.004686510449651638 +/- 0.000486456348820047,6.333122229260635e-05 +/- 0.0003182354534870544,-0.0005699810006332795 +/- 0.0004966557042862092,0.0009974667511083335 +/- 0.00041919576614545375,0.00020582647245095397 +/- 0.00015911772674355703,-0.000728309056364751 +/- 0.0006649778340721975,-0.00033248891703606674 +/- 0.00026915769474348264,-0.003150728309056339 +/- 0.0005550521894540173,0.0005383153894870541 +/- 0.0004864563488200361,-0.0008074730842304812 +/- 0.0003428816945488987,-0.00044331855604808903 +/- 0.00017052453474141813,-0.0009499683343888177 +/- 0.0004749841671944255,-0.00018999366687774132 +/- 0.00036655595005667815,-0.0026124129195693293 +/- 0.0005541481950601573,-0.0024382520582647005 +/- 0.0006016466117795973,-0.0008233058898036494 +/- 0.0004410509270799291,0.0017257758074731067 +/- 0.0005640124487193539,0.0001741608613046397 +/- 0.00016529934307967114,0.00011082963901207777 +/- 0.0003543861508169761,-0.00036415452818235885 +/- 0.00017416086130460638,-0.0011557948068397605 +/- 0.00037500694370888707,-0.0008233058898036383 +/- 0.00019775167822670223,-0.0003483217226092017 +/- 0.0003070094906533402,-0.00025332488917033656 +/- 0.00016146356914478448,3.1665611146325376e-05 +/- 0.00027239788686013623,-0.00015832805573146036 +/- 0.0002348384574760908,-0.00036415452818235885 +/- 0.00022446875995497874,4.7498416719460315e-05 +/- 0.00017416086130464073,0.00014249525015836985 +/- 0.0005272585752168029,0.0005066497783407842 +/- 0.0001380271989721423,0.0005066497783407619 +/- 0.000616463658452557,0.00031665611146298734 +/- 0.00015832805573150479,0.0003958201393287397 +/- 0.00021534943807372062,-0.0003641545281823699 +/- 0.0003881459997508155,-0.0009024699176693685 +/- 0.0003945514817725569,4.7498416719471415e-05 +/- 0.00036139050698269867,1.5832805573146035e-05 +/- 4.7498416719438116e-05,-0.00037998733375549376 +/- 0.00038911354425091675,4.749841671943811e-05 +/- 7.25550300024604e-05,0.0002691576947435381 +/- 0.00039455148177255825,-0.00025332488917033656 +/- 0.0002668191821778197,-7.916402786573018e-05 +/- 0.00017701614768046028,-0.002564914502849891 +/- 0.0004055176844479182,-0.0027707409753007896 +/- 0.0004143841775903022,-0.0005383153894869652 +/- 0.00020275884222394655,-0.0005224825839138525 +/- 0.0004367673915178532,0.00033248891703612226 +/- 0.00043905714451748464,3.166561114629207e-05 +/- 0.0001551291794036062,-0.0036573780873970564 +/- 0.0002871810821281904,0.0011399620012666257 +/- 0.0003229271382895689,-0.0003008233058897747 +/- 0.000335491135218731,-0.002248258391386937 +/- 0.0008809643915923659,0.00041165294490187466 +/- 0.0002473163291927479,1.5832805573146035e-05 +/- 4.7498416719438116e-05,-0.0010607979734008732 +/- 0.00027468891027387563,6.333122229258414e-05 +/- 0.00016146356914478448,-0.0017574414186193542 +/- 0.0006917685964203113,0.0008549715009500191 +/- 0.0006057988115804019,0.0 +/- 0.0,-0.00014249525015830322 +/- 0.00047207256225065774,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00017416086130460638 +/- 0.00019326402178170563,0.0 +/- 0.0,0.0 +/- 0.0,-9.499683343887622e-05 +/- 7.75645897018031e-05,-9.499683343887622e-05 +/- 0.00010502295092954656,1.5832805573146035e-05 +/- 8.526226737070908e-05,0.0 +/- 0.00015832805573146036,-9.499683343886512e-05 +/- 0.000176306661267584,3.166561114629207e-05 +/- 6.333122229258415e-05,-9.499683343886512e-05 +/- 0.00016146356914481275,-0.0005066497783406843 +/- 0.000263034321181693,1.5832805573157138e-05 +/- 0.0002058264724509147,0.0009341355288157493 +/- 0.00033549113521877394,-0.00023749208359719054 +/- 0.0001622379791950382,-0.00015832805573146036 +/- 7.080645907218412e-05,-0.0010132995566814352 +/- 0.0003102583588072453,-0.0009658011399619859 +/- 0.00020582647245094373,-0.001694110196326759 +/- 0.0004131725253546438,-0.00042748575047494295 +/- 0.00020089578119772476,-1.5832805573146035e-05 +/- 4.7498416719438116e-05,-4.749841671943811e-05 +/- 0.00010137942111197327,-6.333122229257304e-05 +/- 0.00021476662391150205,-0.0012349588347054907 +/- 0.000366555950056681,-7.916402786573018e-05 +/- 0.00016223797919503818,-0.000379987333755516 +/- 0.0004489375199100108,0.0007599746675111318 +/- 0.0003665559500566782,-0.0002691576947434826 +/- 0.00025578680211212724,0.0021532615579480828 +/- 0.0006261469263231578,-0.00017416086130460638 +/- 0.00013151716059083715,-4.7498416719427e-05 +/- 0.0001741608613046296,0.0009974667511083225 +/- 0.00031705168452343495,0.00020582647245095397 +/- 0.0002923715217324388,0.002659911336288823 +/- 0.0008950787856302912,0.002390753641545329 +/- 0.0008087139195137593,-0.0035307156428118548 +/- 0.0007222605907509006,0.0006649778340722445 +/- 0.0002630343211816743,-0.0002216592780240334 +/- 0.0003020706780927537,1.1102230246251566e-17 +/- 0.00021241937721657716,-0.0006016466117795827 +/- 0.0003596522068271305,-0.001092463584547143 +/- 0.0004667322030710498,0.001519949335022186 +/- 0.0006180880714358068,-0.0009658011399619748 +/- 0.00033549113521877497,0.000601646611779616 +/- 0.0004739274714089852,0.0005699810006333461 +/- 0.00035544560355673066,0.000839138695376851 +/- 0.0003090440357178793,0.001219126029132389 +/- 0.0004424695570766907,0.0013774540848638384 +/- 0.0006681744093099759,-0.000997466751108278 +/- 0.0002457912396494806,0.0006174794173527953 +/- 0.00035720437532228754,-0.00102913236225457 +/- 0.0004379137645959256,-0.0017099430018999052 +/- 0.0005743621642563777,0.0006966434452185144 +/- 0.0004079828602509439,-0.0021532615579480273 +/- 0.00045996957081488664,2.2204460492503132e-17 +/- 0.0007115961068475138,-0.002390753641545251 +/- 0.0006506878590257895,-0.0028340721975933848 +/- 0.0007993607068628595,0.0009658011399620193 +/- 0.0004558638394201368,-0.002549081697276723 +/- 0.00041559229728961274,-0.0008233058898036271 +/- 0.00037998733375554374,0.00033248891703612226 +/- 0.0005505173733601519,-0.0023274224192526673 +/- 0.0005348114551632206,3.1665611146314276e-05 +/- 0.0003454310359289387,-0.00161494616846104 +/- 0.0005475496030966146,0.002501583280557329 +/- 0.0003665559500566946,-0.003910702976567426 +/- 0.0005666728995621747,-0.0010132995566814128 +/- 0.0006099227449100198,-0.0031507283090563276 +/- 0.0010344772782722837,-0.001678277390753613 +/- 0.00038261703526264705,-0.0038315389487016626 +/- 0.0006364709069740851
