,hrv_mean,hrv_sum,bvp_n_below_mean,bvp_std,bvp_rms,accz_energy,hrv_pct_95,bvp_n_above_mean,accy_energy,hrv_iqr_5_95,accx_energy,accx_lineintegral,accz_std,bvp_pct_95,bvp_energy,hrv_rms,accy_peaks,accy_svd_entropy,hrv_pct_5,accx_rms,hrv_std,hrv_iqr,accz_rms,accy_perm_entropy,bvp_pct_5,hrv_n_below_mean,hrv_min,hrv_energy,hrv_entropy,accz_peaks,accx_std,hrv_max,hrv_ptp,accx_peaks,scl_pct_5,bvp_svd_entropy,bvp_iqr,accz_pct_5,accx_max,scl_pct_95,accz_mean,hrv_lineintegral,accy_pct_95,accz_sum,scl_rms,hrv_n_above_mean,accz_skewness,accy_n_above_mean,accx_iqr_5_95,bvp_peaks,accz_perm_entropy,accz_iqr,accx_skewness,accy_iqr_5_95,accz_ptp,accz_min,accz_kurtosis,accx_n_above_mean,accy_min,hrv_skewness,scr_svd_entropy,hrv_perm_entropy,accy_pct_5,scl_svd_entropy,accz_iqr_5_95,bvp_perm_entropy,scr_perm_entropy,accx_ptp,accy_skewness,accx_iqr,scl_iqr_5_95,accy_ptp,accy_entropy,scl_entropy,accy_n_sign_changes,scl_skewness,accz_n_above_mean,accy_iqr,scr_lineintegral,accz_svd_entropy,scl_iqr,hrv_svd_entropy,accy_std,scl_mean,scl_sum,bvp_skewness,accz_n_below_mean,scr_rms,scl_n_above_mean,scl_n_below_mean,scr_n_sign_changes,scr_std,accz_n_sign_changes,scr_kurtosis,scr_skewness,hrv_kurtosis,scl_peaks,hrv_n_sign_changes,bvp_entropy,scr_energy,scr_pct_95,scr_mean,scr_sum,scr_max,scr_entropy,scr_peaks,bvp_sum,scr_iqr_5_95,scr_min,bvp_mean,scr_pct_5,accz_max,scl_kurtosis,scl_energy,scr_ptp,scr_n_above_mean,scr_n_below_mean,scl_ptp,scr_iqr,accx_pct_95,scl_lineintegral,scl_n_sign_changes,accy_kurtosis,scl_std,hrv_peaks,accx_n_below_mean,bvp_max,bvp_iqr_5_95,accx_sum,accx_mean,bvp_kurtosis,accx_entropy,accx_pct_5,accy_max,accx_kurtosis,accx_perm_entropy,accx_n_sign_changes,accx_min,accy_sum,accy_mean,accz_entropy,accz_lineintegral,bvp_min,accy_lineintegral,bvp_ptp,scl_perm_entropy,accz_pct_95,accx_svd_entropy,bvp_lineintegral,accy_n_below_mean,scl_max,bvp_n_sign_changes,scl_min,accy_rms
0,0.28731832430891996 +/- 0.0030288584224762443,0.28731832430891996 +/- 0.0030288584224762443,-2.8498147620403813e-05 +/- 5.699629524080763e-05,0.10081219720718153 +/- 0.00539897011800977,0.29430037047591906 +/- 0.005503242451861453,0.12831290966087203 +/- 0.002869163441644322,0.011242519236249637 +/- 0.001404021915103672,-1.4249073810201907e-05 +/- 7.673361081696127e-05,0.13999715018523795 +/- 0.0024558476098173274,0.02318324308919919 +/- 0.002616597118035375,0.10642633228840123 +/- 0.004334834302555613,-0.0018808777429467182 +/- 0.0033251367045360274,0.07272727272727272 +/- 0.003257526509930717,0.03149045312054714 +/- 0.0011904587389116917,0.001595896266742647 +/- 0.0018772039390566595,0.10487318324308917 +/- 0.003398336890456269,-0.002835565688230279 +/- 0.002146319215269286,-0.021231119977201486 +/- 0.0019212486509755664,-0.00017098888572242288 +/- 0.00020941776085349993,0.02003419777714449 +/- 0.0017301919904999172,0.044485608435451685 +/- 0.0032734436681236857,-0.007751496152750082 +/- 0.0013445569805739881,0.09696494727842689 +/- 0.0030569162087382517,0.004345967512111704 +/- 0.0016994671476028183,-0.0024508406953548277 +/- 0.0006301893527357117,0.003348532345397548 +/- 0.0010260322614644938,-0.0013251638643488107 +/- 0.000821147308875698,0.019563978341407783 +/- 0.0020481525709800936,-0.0003847249928754626 +/- 0.0016944419591734526,0.0004702194357366629 +/- 0.00031250658591422983,0.09583927044742091 +/- 0.00261593747332298,-0.00045597036192648324 +/- 0.00161058662307722,0.0049444286121402056 +/- 0.001589330731926162,0.012168709033912784 +/- 0.0023570914199774573,0.008064975776574501 +/- 0.00065669527624979,0.015303505272157302 +/- 0.0020611471198054617,0.014420062695924751 +/- 0.001978313410294509,-0.0012539184952978233 +/- 0.0016256438526020705,-0.0012396694214875993 +/- 0.0009013031975416772,0.009076660017098859 +/- 0.0006593180564981214,-0.00926189797663154 +/- 0.001419196306410796,0.0010971786833855802 +/- 0.001287236438423413,0.00725277856939297 +/- 0.002513215106848459,-0.00926189797663154 +/- 0.001419196306410796,0.003690510116842405 +/- 0.0002584547897864991,-0.0010544314619549745 +/- 0.0013415334620621058,0.0006554573952692877 +/- 0.0007073054229689645,-0.006269592476489028 +/- 0.0013121532554256287,0.0028070675406098532 +/- 0.0014972380001913223,0.000769449985750903 +/- 0.00042842109941215316,0.005756625819321714 +/- 0.0020690126210814105,-0.0002707324023938362 +/- 0.0008488669711374198,0.003776004559703605 +/- 0.0010060491939643107,0.010131091479053866 +/- 0.001610145340552856,-9.974351667141335e-05 +/- 0.00022120511108947782,-0.00034197777144484576 +/- 0.0006085539043619829,-0.0003847249928754515 +/- 0.00038260819555705747,0.002450840695354817 +/- 0.0009404388714733585,0.0010116842405243575 +/- 0.0010479610150012492,0.000911940723852922 +/- 0.0005025703074536296,-0.0014676546024508519 +/- 0.0016234567046420427,-0.0042889712168709074 +/- 0.0010204764474091661,-0.0008976916500427201 +/- 0.00031893743638641657,-0.0006554573952692877 +/- 0.00041883552170699986,0.021729837560558553 +/- 0.002224179553203826,-0.008421202621829571 +/- 0.00063228007216684,-4.274722143060572e-05 +/- 0.0004684890915580821,-0.0029353092049016817 +/- 0.0011959039759679314,-0.00483043602165859 +/- 0.0009631572878952104,0.0029353092049016704 +/- 0.0014094343709180137,5.6996295240807626e-05 +/- 9.451766287703904e-05,0.0 +/- 0.0005017616660489734,0.009375890567113122 +/- 0.001044759349092257,-0.0002137361071530286 +/- 0.0004092734857892459,-0.004958677685950419 +/- 0.0008984829165252111,-8.549444286120034e-05 +/- 0.0009562816606191218,0.00034197777144484576 +/- 0.00046479072186661724,0.0018238814477058774 +/- 0.00043593783245310255,0.0 +/- 0.0,0.018324308919920186 +/- 0.0014851882839322106,0.0002279851809632305 +/- 6.980592028449997e-05,0.004417212881162713 +/- 0.0007856397122878403,0.0007124536905100953 +/- 0.0005137576625055401,2.8498147620403813e-05 +/- 0.00010663030455325814,2.8498147620403813e-05 +/- 0.00010663030455325814,0.002194357366771138 +/- 0.0008040316887812123,9.974351667141335e-05 +/- 0.0003718434981675547,0.0016386434881732193 +/- 0.00033869661795395714,0.00017098888572242288 +/- 0.00037047591906524957,0.00017098888572242288 +/- 0.00037047591906524957,-0.00011399259048161525 +/- 5.699629524080763e-05,-0.0003989740666856534 +/- 0.0004844685095468649,-0.0004417212881162591 +/- 0.00011836169653630414,0.0019378740381875037 +/- 0.00102791044724262,2.8498147620403813e-05 +/- 0.00055112794544922,4.274722143060572e-05 +/- 0.00033749556233475785,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002422342547734324 +/- 6.529745931826307e-05,-0.0004702194357366629 +/- 0.00036634255150134093,-0.0004702194357366629 +/- 0.00036634255150134093,2.8498147620403813e-05 +/- 5.6996295240807626e-05,5.6996295240807626e-05 +/- 0.00024012966010761197,-0.0002422342547734324 +/- 6.529745931826307e-05,5.6996295240807626e-05 +/- 0.00014531261081768683,0.0002422342547734324 +/- 6.529745931826307e-05,0.0 +/- 0.0,5.6996295240807626e-05 +/- 0.00014531261081768683,0.0 +/- 0.0,-0.003633513821601597 +/- 0.0008216416781611889,-0.0001994870333428267 +/- 0.00021326060910651628,0.0 +/- 0.00022975941146475653,2.8498147620403813e-05 +/- 5.6996295240807626e-05,0.00018523795953262479 +/- 9.123858987507345e-05,0.00018523795953262479 +/- 9.123858987507345e-05,0.0005984611000284801 +/- 0.00010663030455325816,0.00035622684525504766 +/- 7.124536905100953e-05,0.0030777999430037007 +/- 0.0012144357795760845,0.0007409518381304991 +/- 0.00010663030455325814,4.274722143060572e-05 +/- 6.529745931826307e-05,-0.002764320319179281 +/- 0.0004819474073892064,-0.00035622684525504766 +/- 0.0002867570789042106,0.00125391849529779 +/- 0.0007614926882808539,-0.0062553434026788365 +/- 0.0011671200558407027,0.007124536905101175 +/- 0.0009365446979284404,0.010487318324308891 +/- 0.0011788040968906636,-0.004132231404958697 +/- 0.0015093260389701121,-0.004132231404958697 +/- 0.0015093260389701121,0.001724137931034464 +/- 0.0008677908223759068,-0.0017953833000855068 +/- 0.0009937643644435997,-0.0008691935024223163 +/- 0.00045708221522784145,0.002094613850099747 +/- 0.0016836231924652288,0.001068680535765143 +/- 0.00030058454131844326,-0.0010116842405243464 +/- 0.00035163757991602923,-0.0007836990595611049 +/- 0.0002937521819334237,-0.0037047591906526067 +/- 0.0008852792571677742,0.0034340267882587484 +/- 0.0017733657890588227,0.0034340267882587484 +/- 0.0017733657890588227,-0.0013109147905385865 +/- 0.0005868127752058819,0.002707324023938451 +/- 0.0007566781446196519,0.004388714733542298 +/- 0.0005208226526787265,0.010074095183813048 +/- 0.0014235530754072396,0.007836990595611293 +/- 0.001134569919486718,-0.0040894841835280695 +/- 0.0012585247914934023,0.01300940438871473 +/- 0.001771762176726798,0.005286406383585041 +/- 0.0012014090338119928,0.006739811912225701 +/- 0.001129278429813307,0.009603875748076363 +/- 0.001542852970491805,-0.010316329438586503 +/- 0.0008410575413721081,0.004616699914505551 +/- 0.0010239523638199894,-0.008549444286121411 +/- 0.0012839988972435303,0.08671986320889141 +/- 0.003718544185211067
