,bvp_rms,bvp_n_sign_changes,hrv_sum,accy_mean,hrv_min,bvp_min,bvp_svd_entropy,bvp_kurtosis,accy_max,hrv_lineintegral,accz_energy,bvp_perm_entropy,accx_svd_entropy,accy_pct_95,accy_n_sign_changes,accx_pct_5,hrv_max,accz_max,accz_ptp,accx_min,accz_iqr_5_95,bvp_skewness,hrv_kurtosis,accy_perm_entropy,accx_perm_entropy,accz_sum,bvp_n_above_mean,hrv_std,accz_n_below_mean,scl_iqr,hrv_ptp,accz_kurtosis,scl_rms,accx_n_sign_changes,bvp_mean,accz_skewness,accx_iqr,scr_pct_95,scr_n_above_mean,accx_skewness,accx_entropy,scl_n_above_mean,hrv_entropy,scl_max,accz_perm_entropy,accz_pct_5,hrv_svd_entropy,scl_std,scl_iqr_5_95,scl_lineintegral,scr_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_energy,hrv_peaks,hrv_skewness,hrv_mean,bvp_sum,bvp_energy,bvp_pct_95,scl_peaks,bvp_entropy,scr_perm_entropy,accx_energy,accx_rms,accx_iqr_5_95,scr_pct_5,scr_min,scl_svd_entropy,scr_max,scl_perm_entropy,scl_n_sign_changes,scl_n_below_mean,scr_iqr_5_95,accx_n_above_mean,accx_ptp,accy_ptp,accx_n_below_mean,accx_lineintegral,accy_n_above_mean,accy_rms,accy_peaks,accy_kurtosis,accy_lineintegral,accz_std,accz_mean,accz_iqr,accz_lineintegral,accy_entropy,scr_peaks,scr_sum,scr_energy,scr_skewness,scr_entropy,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_ptp,scr_std,scl_sum,scl_kurtosis,hrv_iqr_5_95,scr_kurtosis,hrv_perm_entropy,scr_rms,accy_n_below_mean,hrv_iqr,accx_std,accz_entropy,accy_std,accy_iqr,accy_min,accy_skewness,accy_energy,scl_entropy,scl_min,bvp_peaks,hrv_rms,scl_mean,accz_min,accz_n_above_mean,accy_iqr_5_95,hrv_pct_95,bvp_max,accx_sum,scr_lineintegral,scl_skewness,hrv_pct_5,scl_energy,accz_rms,accy_sum,accz_peaks,scl_ptp,accz_pct_95,accx_max,accx_peaks,accy_svd_entropy,bvp_std,accz_svd_entropy,bvp_pct_5,scr_svd_entropy,scl_pct_5,accx_pct_95,bvp_lineintegral,accx_kurtosis,accz_n_sign_changes,bvp_n_below_mean,accy_pct_5,bvp_iqr_5_95,accx_mean,scl_pct_95,bvp_iqr,bvp_ptp
0,0.07000156813548694 +/- 0.004014059297898978,0.024525639015210952 +/- 0.0005210364662329168,0.022941822173435822 +/- 0.0013045718636219502,0.01765720558256236 +/- 0.002025506651085779,0.017155402226752447 +/- 0.0011048402040965133,0.01400344989807123 +/- 0.0018422088356634327,0.012701897443939203 +/- 0.0012085839026500106,0.011165124666771243 +/- 0.0013703027928463985,0.01075740944017568 +/- 0.0009068108699890839,0.009549945115258019 +/- 0.0019915320683707204,0.009283362082483981 +/- 0.001337611297609263,0.008640426532852474 +/- 0.002751575126088731,0.0076054571114944625 +/- 0.0019526278005955475,0.006821389368041453 +/- 0.0012252548129601756,0.00646071820605304 +/- 0.002655478985196718,0.005943233495374034 +/- 0.0008544539893884269,0.004547592912027632 +/- 0.0006653035419663391,0.003120589618943126 +/- 0.0007028676440650562,0.002211071036537615 +/- 0.0005541978060866467,0.0021483456170613537 +/- 0.0006235187502609874,0.001944488003763567 +/- 0.0004662401990690882,0.0018033558099420088 +/- 0.0004820582138604146,0.0014583660028226863 +/- 0.0001862057721034664,0.0011604202603105352 +/- 0.000416073362440717,0.0011604202603105352 +/- 0.0005115103161455336,0.0010349694213580452 +/- 0.0008566097088754966,0.0009565626470127486 +/- 0.0007979021002483161,0.0006429355496315403 +/- 0.0003012289903136114,0.000611572839893404 +/- 0.0002474476060539256,0.0005958914850243468 +/- 0.00044794909383992206,0.0005331660655480963 +/- 0.000404080248603583,0.00045475929120278866 +/- 0.0006520502708575156,0.0004390779363337316 +/- 0.000269792230423164,0.00029794574251219564 +/- 0.00023730195939191298,0.00029794574251218453 +/- 0.00010976948408342973,0.00028226438764314963 +/- 0.0003198381379076531,0.00028226438764312746 +/- 0.0001536452716188139,0.00020385761329783092 +/- 0.00015759566600471087,0.00017249490355973894 +/- 4.7044064607171256e-05,0.00017249490355970566 +/- 0.00014793760595980735,0.00015681354869064856 +/- 0.00012146725250769635,0.00015681354869063747 +/- 0.00015681354869061525,3.1362709738136374e-05 +/- 6.272541947627275e-05,3.1362709738136374e-05 +/- 6.272541947627275e-05,1.568135486907929e-05 +/- 8.444668036907061e-05,1.1102230246251566e-17 +/- 7.012915093304274e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.5681354869057084e-05 +/- 4.7044064607171256e-05,-4.704406460716015e-05 +/- 0.00010040966343786758,-4.7044064607171256e-05 +/- 7.186099568691842e-05,-6.272541947622834e-05 +/- 7.682263580939675e-05,-7.840677434528542e-05 +/- 7.840677434528542e-05,-0.00010976948408338849 +/- 0.00034391896188587084,-0.00017249490355962792 +/- 0.00010976948408339959,-0.00017249490355962792 +/- 0.00042339658146464817,-0.0001881762584286961 +/- 0.00013670688234406156,-0.0001881762584286961 +/- 0.00013670688234406156,-0.00018817625842870722 +/- 0.0003040727525429799,-0.00018817625842870722 +/- 0.0001688933607381041,-0.000203857613297731 +/- 0.0005250327440107868,-0.00026658303277399265 +/- 0.001117784750647435,-0.0002822643876430497 +/- 0.00018287445177497233,-0.0002979457425121179 +/- 0.00014793760595980735,-0.0002979457425121179 +/- 0.0002844340151672899,-0.000313627097381175 +/- 0.00022176784732209825,-0.0004233965814646079 +/- 0.00022232157564306041,-0.00043907793633366496 +/- 0.0001688933607381103,-0.00048612200094084735 +/- 0.000601027690034084,-0.0005018033558099044 +/- 0.0003120550218305152,-0.0005174847106789726 +/- 0.0013725441218211622,-0.000595891485024258 +/- 0.00036304961275804,-0.0007370236788458273 +/- 0.00038443314010133396,-0.0010349694213579897 +/- 7.682263580939675e-05,-0.0010506507762270468 +/- 0.00012247529678383032,-0.0011917829700485826 +/- 0.00043907793633371646,-0.0013329151638701408 +/- 0.0005877893935703851,-0.001364277873608244 +/- 0.0006837142655352785,-0.0018503998745491468 +/- 0.00042542449321782887,-0.0027442371020855783 +/- 0.000476929789109132,-0.0027755998118237147 +/- 0.0007221940686635903,-0.0027912811666927716 +/- 0.0008321467248813812,-0.0028226438764308746 +/- 0.0005521974866444751,-0.0028853692959071365 +/- 0.0006511067740952451,-0.0033558099419789267 +/- 0.00039794817439077094,-0.003638074329622043 +/- 0.0007213423239767939,-0.0038576132977888866 +/- 0.002697193037478438,-0.00395170142700324 +/- 0.0007415142178163261,-0.004892582719146887 +/- 0.0009245352343097933,-0.005174847106789971 +/- 0.001023501262165974,-0.007197741884898812 +/- 0.0005361555903176737,-0.009157911243531403 +/- 0.0006473190353002972,-0.011855104281009832 +/- 0.00043344127210554595,-0.012341226281950734 +/- 0.0010728843332662682,-0.012482358475772271 +/- 0.0011654950086913665,-0.013548690606868386 +/- 0.0005303915485428166,-0.015430453191155657 +/- 0.0013010800384313406,-0.01888035126234904 +/- 0.000687837923771724,-0.052783440489258225 +/- 0.0013309766456906327,-0.061862944958444376 +/- 0.001481452377896419
