,F1 Score,Accuracy,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.7734378810549687,0.518603069595131,0.8134246273264533,0.528779077787694,0.5285210570388941,0.06039322042052153,0.5146666666666667,0.39666666666666667,0.27666666666630074,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 9253  9254  9255 ... 18308 18309 18310]
1,0.7583537965236651,0.5,0.29880593182824255,0.11200582063963221,0.11185922980624223,0.0,0.029333333333333333,0.014,0.6367861885790409,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[45488 45489 45490 ... 54515 54516 54517]
2,0.7562868763532004,0.4999302729140636,0.5545268788985396,0.18103676958039563,0.18079907454689528,-0.00023116370381837115,0.09334657398212512,0.05196954650777888,0.46143661039357287,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 27360  27361  27362 ... 125820 125821 125822]
3,0.5639085822005312,0.4985832683574086,0.537544863311173,0.17579979904501924,0.1757127316322157,-0.0015918577690310354,0.051432291666666664,0.0029296875,0.5065104166665708,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[    0     1     2 ... 27357 27358 27359]
4,0.8144869390605751,0.6836244253711374,0.8240495852731703,0.4225371867970781,0.4219476815539872,0.35332085810128,0.40066006600660065,0.23894389438943894,0.23762376237623822,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 98953  98954  98955 ... 107902 107903 107904]
5,0.7534392590959399,0.5,0.7192952706387413,0.24908545686098066,0.24869460499540458,0.0,0.10949868073878628,0.037598944591029027,0.3385879816765107,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[107905 107906 107907 ... 116840 116841 116842]
6,0.7567826355334722,0.5050016876609227,0.49450511662607016,0.23953140923115707,0.2392817948370263,0.016158538639770903,0.27205635692720564,0.16068433411606844,0.49580677624959096,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 63766  63767  63768 ... 134752 134753 134754]
7,0.7496238297812841,0.5127720941777701,0.643748838586891,0.23077523023464794,0.23056488462627886,0.033389869771020875,0.1311206046664476,0.07163982911600394,0.3956621754849467,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[72370 72371 72372 ... 89936 89937 89938]
8,0.765599831380786,0.5050394234451387,0.7731269636141466,0.36849275007630794,0.3680983336049807,0.016621372525159495,0.3725231175693527,0.18494055482166447,0.2918282906641265,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[54518 54519 54520 ... 63763 63764 63765]
9,0.7527380721890861,0.49828632257854577,0.4881941636778326,0.1890944552233244,0.18895242177940652,-0.005119361617311302,0.18729427254772876,0.08163265306122448,0.5216582513947068,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[36412 36413 36414 ... 98950 98951 98952]
