,accy_pct_95,accy_iqr_5_95,accz_perm_entropy,accx_iqr_5_95,accx_iqr,accx_pct_5,accx_std,accx_kurtosis,accz_pct_5,accx_min,accz_kurtosis,accx_lineintegral,accy_iqr,accy_peaks,accy_max,accx_pct_95,accy_ptp,accz_std,accx_n_below_mean,accx_ptp,accz_peaks,accy_n_above_mean,accx_mean,accz_n_above_mean,accy_entropy,accz_n_below_mean,accx_entropy,accx_n_sign_changes,accz_energy,accy_rms,accz_iqr,accz_rms,accx_skewness,accx_n_above_mean,accz_pct_95,accz_entropy,accy_skewness,accz_skewness,accy_energy,accy_kurtosis,accy_n_below_mean,accz_iqr_5_95,accx_perm_entropy,accy_svd_entropy,accy_std,accz_n_sign_changes,accz_sum,accx_peaks,accy_lineintegral,accx_svd_entropy,accz_lineintegral,accy_pct_5,accz_mean,accx_rms,accx_energy,accy_n_sign_changes,accz_ptp,accy_perm_entropy,accx_max,accy_sum,accx_sum,accz_svd_entropy,accz_min,accz_max,accy_mean,accy_min
0,-0.002592912705272199 +/- 0.0016600242340406935,0.020829732065687168 +/- 0.0013998882873242672,0.009276865456640793 +/- 0.002543790268469512,0.0037165082108902904 +/- 0.0010502867262205792,-0.00028810141169688386 +/- 0.0008349972196018102,-0.0018726591760299116 +/- 0.001558146618610197,-0.0008066839527513192 +/- 0.0013562203740639354,-0.002448861999423746 +/- 0.0008071982556105878,0.0015269374819937066 +/- 0.0012692820957597543,0.0012388360702967783 +/- 0.001181215787957346,-0.0004321521175453258 +/- 0.0007968491320045468,0.00751944684528959 +/- 0.0014257381770854116,0.00616537021031408 +/- 0.0012168661528056883,-0.0018438490348602122 +/- 0.0007752016160803002,-0.004407951598962801 +/- 0.0013330723481716166,-0.00028810141169687274 +/- 0.0009110566580721271,0.0015269374819937287 +/- 0.0008743296401897795,-0.0018726591760299116 +/- 0.0007086357750647574,5.762028233942118e-05 +/- 0.0007490636704119971,0.002103140305387552 +/- 0.0010149187527403252,0.00011524056467882016 +/- 0.000742385406322378,-0.0004609622587150142 +/- 0.0008369829470662011,-0.005329876116392918 +/- 0.0013711327034619067,-0.0010371650821088374 +/- 0.00019110485683410464,0.0008354940939210964 +/- 0.0003272203022645155,0.0004321521175454368 +/- 0.0005652957899840933,0.00017286084701819692 +/- 0.0007196770957531855,0.0033995966580236737 +/- 0.00073789965283007,0.000576202823393901 +/- 0.0004463247878084157,-0.0063094209161624224 +/- 0.0007671291821200783,-0.00014405070584841973 +/- 0.0010327541532085664,0.0006626332469029661 +/- 0.0007294145146166707,-0.0018150388936905236 +/- 0.00025929127052724235,0.00020167098818788532 +/- 0.00042829353924858204,5.7620282339443384e-05 +/- 0.000573314570502229,-0.0034284067991932734 +/- 0.000777873811581649,-0.003341976375684186 +/- 0.000991336821324421,0.002304811293575382 +/- 0.0009110566580721202,5.7620282339432284e-05 +/- 0.0011217471814423566,-8.643042350903185e-05 +/- 0.0008051390730326671,0.0004897723998847914 +/- 0.000516176112566105,-0.00011524056467872023 +/- 0.0006842029436495355,0.015499855949294206 +/- 0.0025986683454404164,-0.001555747623163284 +/- 0.0008169084920056359,0.004091040046096272 +/- 0.0008527023098213242,-0.0004897723998847136 +/- 0.0009646020767953564,-0.0018726591760299116 +/- 0.0012835879809821639,0.0004321521175454368 +/- 0.0008071982556105978,-0.0019302794583693106 +/- 0.0011235955056179755,0.002333621434745059 +/- 0.000993427810404307,0.0019014693171997 +/- 0.00100794328346505,0.003572457505041837 +/- 0.001514657381514835,0.001843849034860312 +/- 0.000827006631772234,0.0009795447997695717 +/- 0.0010483091557856674,0.0015845577643330611 +/- 0.0012441845509472325,0.00259291270527231 +/- 0.0007622446877166654,0.003082685105157057 +/- 0.0009295457104524174,0.004638432728320418 +/- 0.0017966536246233217,0.0002304811293575737 +/- 0.0015874361640974826,0.004955344281187024 +/- 0.0014679042584681147,-0.003428406799193251 +/- 0.0008194446933637374,0.0007778738115817418 +/- 0.0011455428033460657,0.004868913857677948 +/- 0.0016522559445623422,0.001296456352636166 +/- 0.0007316868394814303,0.008498991645059118 +/- 0.0022176324284558842,0.010342840679919385 +/- 0.0013662812678051752
