,accy_pct_95,accy_iqr_5_95,accz_perm_entropy,accx_iqr_5_95,accx_iqr,accx_pct_5,accx_std,accx_kurtosis,accz_pct_5,accx_min,accz_kurtosis,accx_lineintegral,accy_iqr,accy_peaks,accy_max,accx_pct_95,accy_ptp,accz_std,accx_n_below_mean,accx_ptp,accz_peaks,accy_n_above_mean,accx_mean,accz_n_above_mean,accy_entropy,accz_n_below_mean,accx_entropy,accx_n_sign_changes,accz_energy,accy_rms,accz_iqr,accz_rms,accx_skewness,accx_n_above_mean,accz_pct_95,accz_entropy,accy_skewness,accz_skewness,accy_energy,accy_kurtosis,accy_n_below_mean,accz_iqr_5_95,accx_perm_entropy,accy_svd_entropy,accy_std,accz_n_sign_changes,accz_sum,accx_peaks,accy_lineintegral,accx_svd_entropy,accz_lineintegral,accy_pct_5,accz_mean,accx_rms,accx_energy,accy_n_sign_changes,accz_ptp,accy_perm_entropy,accx_max,accy_sum,accx_sum,accz_svd_entropy,accz_min,accz_max,accy_mean,accy_min
0,-0.00889351576442593 +/- 0.004042257556264613,0.0012790005948840055 +/- 0.0011053482555658525,0.01284949434860203 +/- 0.0012393020021415693,0.0010410469958358148 +/- 0.0007436049970255909,0.0005353955978584124 +/- 0.00118827985457694,0.005353955978584191 +/- 0.0019908626449353416,0.0007138607971445721 +/- 0.0007430098748838007,2.9744199881043264e-05 +/- 0.000630268295669743,0.0009815585960737728 +/- 0.001064576452598045,0.006305770374776943 +/- 0.0008600138188459641,1.1102230246251566e-17 +/- 0.0007641423306760859,0.008209399167162434 +/- 0.001263340903128791,-0.0008923259964306873 +/- 0.0010130509438385843,-0.001576442593694205 +/- 0.0008625817965496705,-0.019333729922665077 +/- 0.0016127830709965496,0.0017251635930993436 +/- 0.0013087447947650256,0.003985722784057122 +/- 0.0015119887004329574,-0.00023795359904817958 +/- 0.0011192675622978215,0.0017549077929803758 +/- 0.0006015392152336871,0.004759071980963714 +/- 0.001104947984592914,-0.0025580011897679777 +/- 0.001138080099328321,-0.0009518143961927295 +/- 0.0011657298002537273,0.0036287923854848468 +/- 0.0011349663312515768,-5.948839976203102e-05 +/- 0.0006756583397739437,-0.0002974419988102217 +/- 0.0005320804229624526,-0.0003866745984532849 +/- 0.0005492619069785426,0.0007733491969066142 +/- 0.001191254276888802,0.002528256989886979 +/- 0.0012913916327241227,-0.0028256989886971786 +/- 0.0016574219768893557,0.0023795359904818848 +/- 0.0011519879078546865,0.001070791195716836 +/- 0.001014796080263659,-0.0025580011897679777 +/- 0.001256318386790197,-0.001160023795359877 +/- 0.000886856128249593,-0.0015764425936942161 +/- 0.00037741158656898525,-0.002349791790600819 +/- 0.001059578413477515,0.0005056513979774024 +/- 0.0006523412313938468,0.0021415823914336827 +/- 0.0006210771272403743,-0.0012492563950029733 +/- 0.0004941477610302251,-0.0003866745984532849 +/- 0.0007412216415453089,-0.0028256989886971894 +/- 0.0007316105815733941,-0.0007138607971445277 +/- 0.0008113136048177224,-0.003004164187983327 +/- 0.0010843382589862235,0.006454491374182048 +/- 0.002917510301773673,0.0022903033908387993 +/- 0.0007530629923362313,0.004283164782867344 +/- 0.001351316679547963,-0.00538370017846519 +/- 0.0015538319912681794,-0.0017846519928613857 +/- 0.00205213424279123,-0.001903628792385481 +/- 0.0012703245986949675,-0.00026769779892921175 +/- 0.0008248319228948289,-0.004402141582391416 +/- 0.0012030784304673894,0.00303390838786437 +/- 0.0012104098720628167,0.01799524092801904 +/- 0.0016733590932819964,-0.006305770374776909 +/- 0.0023899237866271184,0.0027364663890541373 +/- 0.001515495443528491,0.0038964901844140477 +/- 0.0014105777158095584,0.006038072575847731 +/- 0.0008096762396678263,0.0017251635930993659 +/- 0.001232142485259256,0.007227840571088629 +/- 0.002173769945341264,0.007763236168947074 +/- 0.0021343406544806864,0.00580011897679954 +/- 0.0015920789638396932,0.00440214158239145 +/- 0.0013746841175837502,0.0011302795954788892 +/- 0.001491961475786343,0.0035395597858417617 +/- 0.001441596765740937,0.004461629982153492 +/- 0.0020778404754994493,0.0017549077929803869 +/- 0.001925118515798244,0.007317073170731736 +/- 0.0010985238139571492
