,accx_mean,accz_energy,accz_rms,accy_perm_entropy,accx_sum,accx_energy,accz_perm_entropy,accx_rms,accy_energy,accz_peaks,accy_peaks,accx_n_below_mean,accz_svd_entropy,accx_n_above_mean,accz_min,accy_pct_95,accz_lineintegral,accy_svd_entropy,accy_pct_5,accz_std,accx_max,accz_ptp,accz_n_sign_changes,accx_iqr_5_95,accx_lineintegral,accy_min,accx_iqr,accy_skewness,accz_sum,accz_mean,accx_pct_5,accz_n_above_mean,accy_iqr,accx_pct_95,accx_ptp,accx_perm_entropy,accy_lineintegral,accz_skewness,accy_n_above_mean,accx_min,accx_n_sign_changes,accx_std,accy_sum,accy_mean,accz_n_below_mean,accy_std,accy_n_below_mean,accz_iqr,accz_pct_95,accx_svd_entropy,accy_ptp,accx_peaks,accy_entropy,accy_kurtosis,accy_n_sign_changes,accy_iqr_5_95,accz_max,accx_skewness,accy_max,accz_iqr_5_95,accx_kurtosis,accy_rms,accz_pct_5,accz_entropy,accz_kurtosis,accx_entropy
0,0.3668107173725151 +/- 0.0060813287840568225,0.47193892250072017 +/- 0.007270723035096474,0.06848170556035726 +/- 0.0036896107471388294,0.19331604724863152 +/- 0.0072736335272701146,0.2564390665514261 +/- 0.005264378325718091,0.254019014693172 +/- 0.003828714928081809,0.07121866897147795 +/- 0.003269157695765895,0.02180927686545664 +/- 0.0015624024042588667,0.10936329588014981 +/- 0.005121726847286173,0.037626044367617385 +/- 0.0018812823644268983,0.053990204552002305 +/- 0.0038657154981779477,0.0331028522039758 +/- 0.0027314991930040295,0.03560933448573896 +/- 0.0027063136999867237,0.02241428983002016 +/- 0.0017609572791629237,0.02486315182944395 +/- 0.0024447913020543745,0.0403630077787381 +/- 0.0027040124776381087,-0.0006050129645635338 +/- 0.0012977361716571885,0.04765197349467013 +/- 0.0018679994327222447,0.03310285220397581 +/- 0.003031095222614132,0.050504177470469605 +/- 0.00433886847649115,0.058455776433304504 +/- 0.003923788924050536,0.023624315759147207 +/- 0.002720995437192191,0.02356669547680782 +/- 0.0020445053297851014,0.014433880726015546 +/- 0.0019601485097290616,0.07896859694612503 +/- 0.00504045749760529,-0.0016997983290118145 +/- 0.0020349424818680946,0.0023912417170844024 +/- 0.0010391638603786466,0.004494382022471899 +/- 0.0020461285974721585,0.0008643042350907626 +/- 0.0018266629195214663,0.0008643042350907626 +/- 0.0018266629195214663,-0.002535292422932889 +/- 0.0018028796136170726,-0.00011524056467876465 +/- 0.0006338231057332333,0.003572457505041771 +/- 0.0012961362004266202,-0.009564966868337677 +/- 0.0013126805819527031,0.008066839527513692 +/- 0.002227901461156,0.02783059636992221 +/- 0.0023624315759147203,0.010688562373955624 +/- 0.002959041339143665,0.0004321521175453702 +/- 0.0013280818866742705,-0.0023048112935753484 +/- 0.001351315401850615,0.01570152693748198 +/- 0.0016259234871244506,-0.005675597810429289 +/- 0.000694437959849847,-0.0020455200230481197 +/- 0.00152693748199366,0.009276865456640726 +/- 0.0009795447997695058,0.009276865456640726 +/- 0.0009795447997695058,0.0005473926822241459 +/- 0.0007989296815823767,0.0005473926822241459 +/- 0.0018241620418642133,0.007548256986459212 +/- 0.001678917001939887,5.762028233936567e-05 +/- 0.0012676462114664382,-0.004811293575338516 +/- 0.0009559585147241268,0.00962258715067702 +/- 0.001630765969240569,-0.0014116969173149085 +/- 0.0009934278104043047,0.03471622010947852 +/- 0.0020053596721745534,-0.0019014693171996555 +/- 0.0010242805436260995,2.8810141169688386e-05 +/- 0.00027179432820672743,0.004897723998847581 +/- 0.0009379902388994427,-0.0014693171996542742 +/- 0.0009241725688473126,-0.002535292422932889 +/- 0.000996347822863184,0.002103140305387485 +/- 0.0015624024042588571,-0.0007202535292423096 +/- 0.0010951643796455555,0.00426390089311437 +/- 0.001821202031608071,0.00017286084701813033 +/- 0.0007196770957532148,-0.0015269374819936842 +/- 0.0008453702535938416,0.011725727456064528 +/- 0.002216883734164264,0.015154134255257846 +/- 0.0020902745199904496,0.001670988187842104 +/- 0.0007265641148325264,-0.0031691155286660997 +/- 0.0010779767752157558
