,hrv_min,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_ptp,hrv_iqr_5_95,hrv_n_sign_changes,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_mean,hrv_pct_5,hrv_iqr,hrv_max,hrv_energy,hrv_sum,hrv_lineintegral
0,-0.0004810261892036705 +/- 0.0015755641873846898,0.001924104756814471 +/- 0.0009318864657489387,0.0016034206306787425 +/- 0.0006760614986998226,-0.0005344735435596326 +/- 0.0017726482043588236,-0.0008551576696953833 +/- 0.0015891040884359507,-0.002298236237306306 +/- 0.0013319012073091528,0.0 +/- 0.0,-0.0037413148049171953 +/- 0.0008618126935647869,-0.0025120256547301323 +/- 0.0010966480239809246,0.0008551576696953167 +/- 0.0009318864657489466,0.001068947087119143 +/- 0.001195119175574439,-0.008765366114377383 +/- 0.0027482544376659364,-0.007108498129342644 +/- 0.0009272769413627673,0.0025120256547300547 +/- 0.0011721919935575183,-0.004489577765900632 +/- 0.0014965259219668601,-0.001175841795831145 +/- 0.0008879341382061096,-0.0017637626937467067 +/- 0.0011963136977872605,0.0024585783003740814 +/- 0.0017269368702729489,-0.007749866381614156 +/- 0.0019601411887645486,-0.0021378941742384084 +/- 0.0010418807423633397,-0.000213789417423893 +/- 0.0009620523784072719,-0.010529128808124044 +/- 0.0018367547063003519
