,hrv_lineintegral,hrv_iqr,hrv_max,hrv_svd_entropy,hrv_iqr_5_95,hrv_entropy,hrv_n_above_mean,hrv_ptp,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_energy,hrv_pct_5,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_rms,hrv_std,hrv_peaks,hrv_mean,hrv_min,hrv_pct_95
0,-0.010290237467018449 +/- 0.004203456901536166,0.003641160949868072 +/- 0.0029893422772070874,0.004960422163588429 +/- 0.007021444803579905,-0.006015831134564631 +/- 0.012510492251361275,-0.0029551451187334933 +/- 0.0019913416637586633,0.06786279683377312 +/- 0.004785555271242068,-0.001846965699208425 +/- 0.0018165608947819157,-0.011820580474934016 +/- 0.0021265901508823073,-0.0003693931398416672 +/- 0.0063194677752525215,0.011029023746701883 +/- 0.002998643302411679,-0.008443271767810023 +/- 0.0022512642752191723,0.0 +/- 0.0,-0.00485488126649074 +/- 0.0016144652813486302,-0.0006332453825857343 +/- 0.001794195250659623,-0.0012664907651714797 +/- 0.0012752555117250383,0.0 +/- 0.0,0.0 +/- 0.0,0.0075461741424802335 +/- 0.0018589883856262315,-0.0025329815303430036 +/- 0.0005170426897695694,0.0010026385224274458 +/- 0.0005993570813509776,-0.022005277044854887 +/- 0.00721258336549679,0.029023746701846986 +/- 0.003841746643419801
