,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_svd_entropy,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_skewness,hrv_min,hrv_energy,hrv_iqr,hrv_ptp,hrv_max
0,0.32851909994767137 +/- 0.006893886574725052,0.09895342752485611 +/- 0.007544945595853704,-0.0045525902668759445 +/- 0.00378831769706715,0.0015175300889586963 +/- 0.0038839685011017337,0.027629513343799084 +/- 0.0049411079577657,0.20528519099947676 +/- 0.003788317697067142,-0.0158555729984301 +/- 0.003971808039590993,0.05604395604395608 +/- 0.002889468904715551,0.02140240711669287 +/- 0.003912067753336609,0.0 +/- 0.0,-0.0051282051282050874 +/- 0.00212945996330464,-0.0003663003663003206 +/- 0.0007040096309300897,-0.0007326007326006967 +/- 0.0006701333581824073,0.14992150706436425 +/- 0.00474000288098676,0.3081109366823653 +/- 0.0071320669962954735,0.3081109366823653 +/- 0.0071320669962954735,-0.0051282051282050874 +/- 0.002278549561180247,0.12946101517530093 +/- 0.006746943573536885,0.17430664573521723 +/- 0.009256251677637863,0.11705913134484566 +/- 0.0032683404436686875,-0.023757195185766578 +/- 0.0019326201269094108,0.13511250654107804 +/- 0.007714879118359859
