,hrv_lineintegral,hrv_iqr,hrv_max,hrv_svd_entropy,hrv_iqr_5_95,hrv_entropy,hrv_n_above_mean,hrv_ptp,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_energy,hrv_pct_5,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_rms,hrv_std,hrv_peaks,hrv_mean,hrv_min,hrv_pct_95
0,0.04369517543859645 +/- 0.007644242681636034,0.028892543859649077 +/- 0.003620497144977863,0.1265899122807017 +/- 0.007546895107888232,0.004495614035087669 +/- 0.004042172936659362,-0.00043859649122809377 +/- 0.00302082835832366,0.014802631578947312 +/- 0.0012740076796734856,0.0034539473684210174 +/- 0.0007375890376684995,0.006195175438596434 +/- 0.002313700421711548,0.006798245614035048 +/- 0.002195721973081218,0.0002192982456139969 +/- 0.0022093686052203966,0.0037828947368420463 +/- 0.002457339345506027,0.0007675438596490447 +/- 0.00036366499894246497,-0.0012609649122807599 +/- 0.0015516416335619478,-0.000657894736842124 +/- 0.0004102694503041719,-0.0023026315789474007 +/- 0.0027169981783692625,0.0 +/- 0.0,0.0 +/- 0.0,0.013377192982456099 +/- 0.003443052295637632,0.0036732456140350367 +/- 0.0028492952763566385,0.0 +/- 0.0,0.03338815789473679 +/- 0.00519793514195011,0.0077850877192982 +/- 0.00318549101893289
