,hrv_min,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_ptp,hrv_iqr_5_95,hrv_n_sign_changes,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_mean,hrv_pct_5,hrv_iqr,hrv_max,hrv_energy,hrv_sum,hrv_lineintegral
0,-0.030131926121371964 +/- 0.0023056519551402075,0.003324538258575249 +/- 0.0017026138052666825,0.0007387862796834454 +/- 0.0009200842097183593,-0.005382585751978841 +/- 0.0011987141627018967,-0.011187335092348216 +/- 0.001985740128994892,-0.009656992084432669 +/- 0.0015839927197681862,0.0 +/- 0.0,-0.004432717678100229 +/- 0.0009498680738786371,0.006437994722955187 +/- 0.0012882908301565554,-0.006437994722955087 +/- 0.0012443088255991337,-0.002110817941952459 +/- 0.0013961748343348623,-0.02744063324538254 +/- 0.002701104779328696,-0.003218997361477516 +/- 0.0013649094624145176,-0.0006860158311345233 +/- 0.0014557376489850791,-0.011978891820580406 +/- 0.0019179716987214935,-0.004643799472295462 +/- 0.0011268684171009367,-0.010923482849604172 +/- 0.002384033139435649,-0.010817941952506538 +/- 0.0017382236508707645,-0.03345646437994717 +/- 0.00296830841381008,-0.006596306068601532 +/- 0.0021917213358622865,0.0046965699208443845 +/- 0.00130226519042249,-0.016147757255936625 +/- 0.002203758629849217
