,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_svd_entropy,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_skewness,hrv_min,hrv_energy,hrv_iqr,hrv_ptp,hrv_max
0,0.3130411544628541 +/- 0.0072619595188719,0.14569748797434529 +/- 0.0059189174558662095,0.09310529128808129 +/- 0.007733446177524701,0.051790486370924683 +/- 0.006574024585782995,-0.001068947087119132 +/- 0.0,0.17536076964190275 +/- 0.0067286377097885465,-0.0018706574024585532 +/- 0.0029782216388572983,0.024853019775521124 +/- 0.0023081585122062273,0.008605024051309496 +/- 0.0023106324234331587,0.0 +/- 0.0,-0.010636023516835891 +/- 0.001054146601994434,-0.0008551576696953056 +/- 0.0006844601002066191,-0.00026723677177977747 +/- 0.0004309063467823659,0.00619989310529131 +/- 0.0009318864657489464,0.4510956707642972 +/- 0.007771032119155893,0.4510956707642972 +/- 0.007771032119155893,-0.0003741314804916795 +/- 0.0007945520442179854,0.29647247461250675 +/- 0.005626206782448204,0.2917156600748264 +/- 0.005224735183260258,0.043078567610903305 +/- 0.002948821854438001,-0.004756814537680343 +/- 0.0008088052351908838,0.2921432389096741 +/- 0.003765668616527743
