,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_svd_entropy,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_skewness,hrv_min,hrv_energy,hrv_iqr,hrv_ptp,hrv_max
0,0.2330722891566265 +/- 0.007424316933409484,0.12650602409638548 +/- 0.008604130636798615,0.14036144578313248 +/- 0.006538295687332602,0.11246987951807222 +/- 0.006466019355051319,0.048132530120481895 +/- 0.01091492457410548,0.07048192771084336 +/- 0.005896233399152846,0.1428915662650602 +/- 0.004988010010719161,0.04277108433734937 +/- 0.005765535476629099,0.04524096385542166 +/- 0.005793477193698367,0.0 +/- 0.0,0.0036144578313252575 +/- 0.0014255613935179627,0.0012650602409638111 +/- 0.0007353346756466062,0.002409638554216831 +/- 0.0006599066957893569,0.14144578313253006 +/- 0.00495882304271245,0.1859638554216867 +/- 0.006852922660525602,0.1859638554216867 +/- 0.006852922660525602,0.027590361445783095 +/- 0.0030096375895895845,0.22084337349397587 +/- 0.008460371018824455,0.18373493975903613 +/- 0.005871562858318663,0.0066265060240963455 +/- 0.0012636251182773087,0.005662650602409591 +/- 0.0010503370948290785,0.18487951807228914 +/- 0.007796260702454107
