,hrv_lineintegral,hrv_iqr,hrv_max,hrv_svd_entropy,hrv_iqr_5_95,hrv_entropy,hrv_n_above_mean,hrv_ptp,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_energy,hrv_pct_5,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_rms,hrv_std,hrv_peaks,hrv_mean,hrv_min,hrv_pct_95
0,0.06301443078567606 +/- 0.005658608493162041,-0.004008551576697006 +/- 0.0026101796786904895,0.13752004275788346 +/- 0.0048812974519794414,-0.025120256547300945 +/- 0.004979503879787097,-0.000213789417423893 +/- 0.0008348743640733961,0.010208444681988194 +/- 0.0015201991077849022,-0.0004275788348477083 +/- 0.001141323169645258,0.0024051309460181524 +/- 0.0021808878421275485,0.00016034206306784205 +/- 0.005209677883744517,-0.005825761624799608 +/- 0.0030745006987214695,-0.002458578300374181 +/- 0.001726936870272951,5.344735435593995e-05 +/- 0.000607045253425999,0.0007482629609834035 +/- 0.004189399880762258,-0.009941207910208494 +/- 0.0038034092730426954,-0.00016034206306790865 +/- 0.0004810261892036273,0.0 +/- 0.0,0.0011223944414751053 +/- 0.0006524081034598599,0.016782469267771206 +/- 0.0010197105306434416,5.344735435595105e-05 +/- 0.00016034206306785314,-0.00016034206306791976 +/- 0.0009869687500063667,0.12127204703367181 +/- 0.004305415793296915,-0.03842864778193483 +/- 0.002634146772923912
