,hrv_min,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_ptp,hrv_iqr_5_95,hrv_n_sign_changes,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_mean,hrv_pct_5,hrv_iqr,hrv_max,hrv_energy,hrv_sum,hrv_lineintegral
0,-0.0029297954671088865 +/- 0.0007837173509539945,0.0001105583195135429 +/- 0.001043005100282649,-0.0012161415146489719 +/- 0.0007739082365948002,-0.00027639579878385723 +/- 0.000710073663828915,-0.0009397457158651146 +/- 0.0010207952079944336,-0.0013819789939192861 +/- 0.0010561068642643842,0.0 +/- 0.0,-0.00033167495854062866 +/- 0.0005637390285895812,0.002211166390270858 +/- 0.0006055528551743104,-0.00016583747927031433 +/- 0.0003539593276635058,-0.0007739082365948002 +/- 0.000789544325985939,-0.00016583747927031433 +/- 0.0021700150830724634,-0.002708678828081801 +/- 0.0006747681379620591,0.00027639579878385723 +/- 0.0006656492304473323,0.00381426202321723 +/- 0.0011713443947162518,0.00027639579878385723 +/- 0.0006180397947760585,-0.0017689331122166863 +/- 0.0009183663751153164,0.004754007739082344 +/- 0.0011382675667205033,-0.007573244886677688 +/- 0.00113423352839597,-0.0013819789939192861 +/- 0.00037082387686563506,-0.0017689331122166863 +/- 0.0007739082365948002,0.0014925373134328291 +/- 0.0012617702830860448
