,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_svd_entropy,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_skewness,hrv_min,hrv_energy,hrv_iqr,hrv_ptp,hrv_max
0,0.21963855421686745 +/- 0.0036464448073304876,-0.07668674698795182 +/- 0.0032669269549292267,-0.05277108433734941 +/- 0.007398610659201931,0.004759036144578288 +/- 0.0050863497416413815,0.09771084337349394 +/- 0.0049368195779633355,0.20427710843373498 +/- 0.0056153497404181595,-0.035120481927710855 +/- 0.0017469879518072424,0.02379518072289154 +/- 0.004477731550397139,0.05216867469879514 +/- 0.004954430167458349,0.0 +/- 0.0,-0.023433734939759043 +/- 0.002324551973683699,-0.0018674698795181134 +/- 0.0006289341270428146,-0.0034939759036145103 +/- 0.000843373493975898,-0.059879518072289174 +/- 0.0029413387025864434,0.4413253012048193 +/- 0.005287495965660644,0.4413253012048193 +/- 0.005287495965660644,-0.0012650602409639 +/- 0.0007353346756466171,0.2813855421686747 +/- 0.006110524582160081,0.2936746987951807 +/- 0.005322042834591518,0.0028313253012047903 +/- 0.0008955463100794172,-0.007349397590361495 +/- 0.000799186696471182,0.2686746987951807 +/- 0.004516063810600324
