,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_svd_entropy,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_skewness,hrv_min,hrv_energy,hrv_iqr,hrv_ptp,hrv_max
0,0.3480353634577603 +/- 0.007679065356068002,0.09670923379174849 +/- 0.005255402750491153,0.07401768172888011 +/- 0.004179472770040232,0.04518664047151276 +/- 0.004132747341446487,0.03462671905697443 +/- 0.0017468977646147917,0.014047151277013725 +/- 0.007019280976404645,0.010903732809430244 +/- 0.0013857304498689413,0.008447937131630622 +/- 0.0037198617345307505,0.007514734774066778 +/- 0.003381872295697849,0.0 +/- 0.0,-0.0003929273084479545 +/- 0.0018997131243432036,-0.00039292730844797674 +/- 0.0003675498415298493,-0.0011296660117878332 +/- 0.00031449529653403905,-0.001915520628683698 +/- 0.0003438113948919368,-0.002799607072691601 +/- 0.006949684821705734,-0.002799607072691601 +/- 0.006949684821705734,-0.00496070726915524 +/- 0.0019205515516716241,-0.03560903732809432 +/- 0.006720988302261306,-0.04155206286836939 +/- 0.008761926570128788,-0.042436149312377214 +/- 0.0035837792430166364,-0.050884086444007895 +/- 0.0028907542179886295,-0.07554027504911594 +/- 0.008669480496551299
