,hrv_lineintegral,hrv_iqr,hrv_max,hrv_svd_entropy,hrv_iqr_5_95,hrv_entropy,hrv_n_above_mean,hrv_ptp,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_energy,hrv_pct_5,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_rms,hrv_std,hrv_peaks,hrv_mean,hrv_min,hrv_pct_95
0,0.0503880597014925 +/- 0.008116768668349756,0.06531343283582088 +/- 0.005499022777155545,0.04346268656716414 +/- 0.005391676133671937,0.13313432835820896 +/- 0.009183168618542672,-0.0011343283582089692 +/- 0.001448914758150647,0.06274626865671637 +/- 0.003307376473901982,0.009492537313432825 +/- 0.001759928713192098,0.027402985074626816 +/- 0.0013469270653944394,0.017731343283582047 +/- 0.001487753527686805,0.012895522388059666 +/- 0.00293935131345459,0.0005373134328358065 +/- 0.0003215023765453349,-0.0006567164179104634 +/- 0.00041791044776122563,0.03462686567164175 +/- 0.006512663949036243,-0.010567164179104516 +/- 0.0011343283582089464,0.00817910447761192 +/- 0.0022662988532659487,0.0 +/- 0.0,0.018567164179104444 +/- 0.004471239246173795,0.013432835820895472 +/- 0.0015625375914390845,0.004477611940298487 +/- 0.0020201700675449076,0.012417910447761171 +/- 0.000991835685124557,0.13456716417910447 +/- 0.005589029128820757,0.015522388059701454 +/- 0.005843431309011177
