,hrv_lineintegral,hrv_iqr,hrv_max,hrv_svd_entropy,hrv_iqr_5_95,hrv_entropy,hrv_n_above_mean,hrv_ptp,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_energy,hrv_pct_5,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_rms,hrv_std,hrv_peaks,hrv_mean,hrv_min,hrv_pct_95
0,0.08512990602542837 +/- 0.004850726582306314,0.006744057490326116 +/- 0.0011542627428314542,0.03316749585406298 +/- 0.0037978029933261673,0.034107241569928094 +/- 0.004907407212817267,0.002321724709784401 +/- 0.0008124344088833058,0.0003869541182974001 +/- 0.0009904075659020917,0.002100608070757315 +/- 0.0008844665561083431,0.017965726920950765 +/- 0.004167989993619551,0.007075732448866745 +/- 0.0015983230840023101,0.0031509121061359725 +/- 0.00158391915775504,0.010226644555002717 +/- 0.0014467940661473013,-0.000497512437810943 +/- 0.0015527442681247182,-0.008678828081813217 +/- 0.002225629866135704,0.02664455500276395 +/- 0.00393065535315226,-0.008291873963515828 +/- 0.0006055528551743104,0.0 +/- 0.0,0.0061912658927584015 +/- 0.0016173287825680183,-0.0006633499170812573 +/- 0.0007739082365948002,0.009065782200110516 +/- 0.002437303226649917,0.005914870093974544 +/- 0.0026285225932490184,0.15489220563847425 +/- 0.006683065233701425,0.02741846323935875 +/- 0.003099578942813957
