,hrv_min,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_ptp,hrv_iqr_5_95,hrv_n_sign_changes,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_mean,hrv_pct_5,hrv_iqr,hrv_max,hrv_energy,hrv_sum,hrv_lineintegral
0,0.006974459724950965 +/- 0.002920642190042921,0.006090373280943084 +/- 0.0014268997098559858,0.003634577603143485 +/- 0.00118693968306429,0.003585461689587466 +/- 0.001716248055958371,0.0030451866404715864 +/- 0.0017406724112641744,0.0018172888015717593 +/- 0.001553957958699051,0.0 +/- 0.0,-0.00014734774066791357 +/- 0.0007934918674559801,-0.000491159135559871 +/- 0.001242545249575004,-0.0007858546168958314 +/- 0.001166438318962471,-0.0007858546168958314 +/- 0.0019914670857282294,-0.0012770137524557579 +/- 0.003100144172506781,-0.00137524557956773 +/- 0.0012386562095204584,-0.0021119842829076195 +/- 0.001716248055958359,-0.0022102161100195916 +/- 0.0014611468350337366,-0.0024557956777995437 +/- 0.0012425452495749998,-0.0027013752455795183 +/- 0.0024186782420913713,-0.0030451866404714533 +/- 0.001115699085618932,-0.0030451866404714646 +/- 0.002058185347716788,-0.0051080550098231425 +/- 0.0015407060060273236,-0.0070726915520628155 +/- 0.001011358560018383,-0.032416502946954785 +/- 0.0026721945989657
