,hrv_min,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_ptp,hrv_iqr_5_95,hrv_n_sign_changes,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_mean,hrv_pct_5,hrv_iqr,hrv_max,hrv_energy,hrv_sum,hrv_lineintegral
0,0.0012609649122807044 +/- 0.0024646674115119576,0.0027412280701754168 +/- 0.0015889667484856756,0.004714912280701744 +/- 0.0010459859664659428,0.007839912280701722 +/- 0.0014515572691747496,0.0005482456140350811 +/- 0.0032434647933660176,-0.001864035087719329 +/- 0.00200990162059469,0.0 +/- 0.0,-0.0010416666666666964 +/- 0.0011355435952416979,-0.004934210526315807 +/- 0.0015311666714658845,-0.00010964912280700956 +/- 0.0011707322644771206,-0.002686403508771973 +/- 0.0011617116283123353,-0.0007127192982456342 +/- 0.0023395381900605367,0.014802631578947345 +/- 0.002351711687448146,-0.0001644736842105532 +/- 0.0021799227359727094,-0.00021929824561406353 +/- 0.0021819899936548694,-0.006195175438596523 +/- 0.0011513157894736741,-0.0010964912280702066 +/- 0.0019149396048873983,-0.0006578947368421018 +/- 0.0014873530664748424,0.017324561403508763 +/- 0.0015545446138988776,-0.0042214912280701955 +/- 0.00176888879439711,-0.005592105263157931 +/- 0.0009745827211968889,-0.011184210526315807 +/- 0.0036217422291477475
