,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_svd_entropy,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_skewness,hrv_min,hrv_energy,hrv_iqr,hrv_ptp,hrv_max
0,0.42790570175438597 +/- 0.008796737126021638,0.1716557017543859 +/- 0.005773263207182138,0.1703947368421052 +/- 0.006833524759159159,0.07001096491228065 +/- 0.0027527171514546566,-0.00367324561403517 +/- 0.0008857178959102739,0.08941885964912274 +/- 0.004185739472944382,0.036732456140350825 +/- 0.0019614631381576946,0.07680921052631574 +/- 0.0031153668081525085,0.07132675438596485 +/- 0.006484380649326138,0.0 +/- 0.0,0.025274122807017498 +/- 0.001284580538800449,0.003837719298245568 +/- 0.0011500097019409407,0.005043859649122751 +/- 0.0015467912258405644,0.013157894736842058 +/- 0.001225914461348569,0.26370614035087714 +/- 0.010690086571584507,0.26370614035087714 +/- 0.010690086571584507,0.0061403508771929235 +/- 0.00114477045053845,0.10789473684210522 +/- 0.006718190211421228,0.10301535087719293 +/- 0.009366660392492045,0.0012609649122806489 +/- 0.0017518141785822997,0.01134868421052625 +/- 0.0009822627668403764,0.0922697368421052 +/- 0.005433166591173915
