,hrv_min,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_ptp,hrv_iqr_5_95,hrv_n_sign_changes,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_mean,hrv_pct_5,hrv_iqr,hrv_max,hrv_energy,hrv_sum,hrv_lineintegral
0,0.011265060240963864 +/- 0.003533737199051195,-0.002108433734939752 +/- 0.0015534695130394792,-0.0018072289156626509 +/- 0.0014999879033721247,-0.0011445783132529974 +/- 0.0019324114376319818,-0.011084337349397599 +/- 0.001455788671517408,-0.010240963855421703 +/- 0.0019427127104333938,0.0 +/- 0.0,-0.005180722891566259 +/- 0.0012693558738376659,-0.0005421686746987953 +/- 0.0013590980930938041,-0.002650602409638536 +/- 0.0006708149834735034,-0.0014457831325301097 +/- 0.002001596111546509,-0.005361445783132535 +/- 0.0027664969887240976,0.007650602409638563 +/- 0.002238663153742415,-0.0060240963855421655 +/- 0.0017459490055649928,-0.008734939759036154 +/- 0.0014319113643379159,0.0010843373493975906 +/- 0.0018032083791681736,-0.00036144578313250796 +/- 0.002320645817380505,0.0032530120481927827 +/- 0.001352406284376097,-0.02168674698795182 +/- 0.003299533478946768,-0.00042168674698793706 +/- 0.000854063064985416,-0.001626506024096397 +/- 0.0017469879518072404,-0.018493975903614467 +/- 0.001009822567122908
